,location,Radius,covered_nodes,Total_nodes_covered
0,"[1555.7097402491513, 327.3217882381041]",166.2296198841078,"['2102480576', '2102480797', '4233524611', '4233524615', '4233524616', '4233524617', '4233524619', '4233524620', '4233654471', '4233654485', '4233654504', '4233654506', '4233654517', '4233654563', '9852876993']",15
2,"[1779.326687305503, 150.97901922105615]",175.30117183172982,"['2102480543', '4233524596', '4233524597', '4233524600', '4233524604', '4233524606', '4233524607', '4233524608', '4233524610', '4233654430', '4233654439', '4233654446', '4233654465', '4233654488', '4233654500', '4233654507', '4233654514', '4233654517', '4233654533', '4233654546', '9186411596']",21
3,"[314.3836629061976, 364.26972604380114]",160.1870485614313,"['3635907929', '3635907930', '3635907938', '4233524626', '4233524630', '4233524633', '4233524637', '4233524638', '4233524644', '4233524647', '4233654570', '9835164855', '9835190693', '9835190695']",14
4,"[151.85030311875545, 665.9484985822168]",163.09656342111654,"['3635907904', '3635907910', '3635907923', '3636985377', '3636985378', '3636985385', '4233524641', '4233524648', '4233524655', '4233524657', '4233524665', '5034101924', '6095495876', '6380513447', '9835190696', '9835190697']",16
5,"[862.1256473180185, 793.8593985867924]",167.18696523221595,"['3055043750', '4233527006', '4233527008', '4233527014', '4233527016', '4233527017', '4233527018', '4233527019', '4233527020', '4233527021', '4233527022', '4233527044', '4233527045', '5251925075', '9865522290']",15
6,"[600.1915017721526, 889.5855341552549]",164.57245153679688,"['301037252', '3055043752', '3178456078', '4233527012', '4233527014', '4233527016', '4233527017', '4233527018', '4233527043', '4233527073', '4999072804', '4999072807', '4999072808', '4999072816', '4999072817', '564483459', '564483461', '564483463', '6758737650', '6758737653', '9835228889']",21
7,"[491.08933648672206, 523.1328155340499]",156.60348003022025,"['3635907914', '4233524633', '4233524638', '4233524645', '4233524652', '4233524656', '4233654616', '4233654625', '9835164854', '9835164855']",10
8,"[447.05028312431364, 970.9879275593107]",163.4255756759976,"['301037253', '301037254', '3055043752', '4233527053', '4233527073', '4233527074', '4233527081', '4233527085', '473651125', '4999072804', '4999072807', '4999072808', '4999072816', '564483496', '564483517', '6758737653', '9835218071']",17
9,"[1464.2193117542279, 196.92572979252452]",175.20506165152662,"['2102480576', '4233524611', '4233654441', '4233654463', '4233654471', '4233654478', '4233654485', '4233654504', '4233654506', '9852876993']",10
10,"[666.2607414817513, 600.5711284872119]",165.8205864578316,"['3055043750', '3055043751', '4233524645', '4233654616', '4233654621', '4233654625', '9874250264']",7
11,"[1157.3844929303116, 328.38637698181356]",173.28569328770212,"['4233654516', '4233654523']",2
12,"[1915.7256224388352, 398.107041518448]",173.62730435628464,"['2102480799', '2102480800', '2102480801', '2102480805', '4233524608', '4233524610', '4233524618', '4233654501', '4233654507', '4233654514', '4233654536', '4233654565', '9186411589']",13
13,"[400.4711042393998, 757.4089146660148]",163.91362006976627,"['301037252', '301037253', '301037255', '3636985377', '3636985386', '3636985389', '4233524684', '564483459', '564483461', '564483463']",10
14,"[221.37772238296208, 508.3240852590694]",161.78481437392173,"['3635907904', '3635907910', '3635907923', '3635907929', '3636985377', '4233524626', '4233524630', '4233524633', '4233524636', '4233524637', '4233524638', '4233524639', '4233524641', '4233524644', '4233524647', '4233524648', '4233524655', '4233524656', '4233524657', '4233524660', '4233524665', '564483317', '9835190659', '9835190693', '9835190696', '9835190697']",26
15,"[1747.919172841732, 480.81571985470157]",171.01142499153366,"['2102480803', '2102480808', '4233524615', '4233524619', '4233524620', '4233524625', '4233524646', '4233524653', '4233524659', '4233524667']",10
