,location,Radius,covered_nodes,Total_nodes_covered
0,"[-374.87204404392094, 244.01540024893052]",250.2387024323272,"['245674992', '668478124', '668672574', '4348259294', '4348259295', '4348259324', '5280437313', '5280437314', '5280438428', '6571330022', '6571330023', '7265473766']",12
1,"[648.1424899130361, -210.44034133804962]",267.88446647170434,"['667357382', '667357383', '667357385', '667357387', '667357392', '667357401', '667357407', '668685380', '3215340464', '5366445105', '5879215623', '6576461331', '6785961623', '8675266535']",14
2,"[743.2131161458861, 180.54348003543367]",253.5714555931368,"['667357403', '667357405', '667357407', '667357409', '667357412', '667357415', '667357416', '667357419', '4348259340', '4369058864', '5882320075']",11
3,"[661.4076264427741, -577.2057559395106]",272.9447013375456,"['667357368', '667357383', '667357385', '667357387', '668660560', '668685375', '5879215623', '5879215625', '5879215634', '5879215641', '5879215644']",11
4,"[-157.05845170945395, 465.63531921617687]",257.7363298041001,"['667357348', '667357359', '667357361', '668478124', '668672699', '4348259294', '4348259295', '4348259297', '4348259298', '5366445091', '5366445092', '5366445093', '6571330021', '6571330022', '7265473766']",15
5,"[127.16872636065818, 636.6494190180674]",248.8345857520356,"['667357421', '668612331', '668612391', '4348265098', '4348265099', '4348265101', '4348265105', '4348265107', '5366445091', '6573701501', '6573701505', '6573701524']",12
6,"[227.50490402080084, -253.09552060520934]",283.50509028999915,"['667357317', '667357318', '667357325', '667357326', '667357382', '668699249', '3215340463', '3215340464', '5077600694', '5366445105', '5879215643', '6568909593', '6568909594', '6568909595', '6568909609', '6573854574', '8666700466']",17
7,"[715.3380770377116, 673.1911467779428]",245.77410139774244,"['4348259325', '4348259333', '4348259341', '6786321690', '6786321691', '9169143586']",6
8,"[442.3538860827023, 187.730470952479]",236.18454260554466,"['667357352', '667357367', '667357407', '667357409', '667357412', '668620092', '2055461156', '4348259327', '4348259328', '4369058864', '5366445082', '5366445083', '5882320075', '6785961623', '6785961658', '7147944038', '7147944044', '7147944046']",18
9,"[14.042015455470494, -3.136874097090965]",235.6295752464851,"['668672700', '6583550560', '6583550562']",3
10,"[-645.6173579173151, 318.91305091801627]",262.1236141816119,"['2081722939', '4348259319', '4348259324', '5280437313', '5280437314', '5280438428', '7265482108', '7265482110', '8699875147', '8699875155', '8699875156']",11
11,"[-87.29499753006566, 134.04497151974113]",223.4446158007587,"['245674992', '668672574', '4348259294', '4348259295', '6583550560', '6583550562']",6
12,"[244.31348437497547, 258.9670789933341]",240.1926242827556,"['667357367', '668620092', '668672704', '2055461156', '4642960968', '5366445082', '5366445083', '5366445085', '5366445092', '5366445093', '5584937649', '5584937650', '6573701524', '7147944044', '7147944046']",15
13,"[323.82843892768506, -708.4605647835874]",295.0931842466532,"['667357309', '667357310', '667357311', '667357317', '667357368', '668660548', '668660552', '668699237', '668699249', '5879215641', '5879215642', '5879215643', '5879215644', '5879215645', '5879215646', '5879215650', '6435688924', '6495983054', '6495983060', '6568909609', '6627410440', '6627410442']",22
14,"[487.84238374960796, 903.1318251761966]",254.64688463279813,"['6786321690', '6786321691', '9169143592']",3
15,"[537.9463408955567, 544.4685017053007]",242.43748264250553,"['667357419', '667357421', '668612331', '1990860599', '1990860600', '4348259325', '4348259327', '4348259328', '4348259329', '4348259330', '4348259331', '4348259332', '4348259333', '4348259334', '4348259335', '4348259341', '4348265099', '6573701524', '7265460758', '9169143586']",20
16,"[-131.07365648594245, -879.1879130670877]",334.06843697810905,"['668699188', '668699193', '668699199', '668699237', '668699242', '6435688923', '6435688924']",7
