,location,Radius,covered_nodes,Total_nodes_covered
0,"[187.49662189719578, 1254.848631564573]",191.50391844709029,"['4348259319', '4348259324', '5280437313', '5280437314', '6571330022', '6571330023']",6
1,"[615.6637149081305, 1108.9392365075898]",190.78193947865236,"['245674992', '6583550562']",2
2,"[581.2819084840885, 85.95876096171611]",196.16766446074809,"['6435688923', '6435688924', '668699193', '668699234', '668699237', '668699242']",6
3,"[726.2985379493731, 1533.208302537971]",190.7870146136525,"['4348265101', '4348265105', '4348265107', '6573701501', '6573701505']",5
4,"[1212.9832189146155, 855.695961691928]",193.5426767088624,"['6576461331', '667357392', '667357401', '667357407', '667362347']",5
5,"[997.9435715704974, 192.78424922250014]",179.55488892073362,"['5879215641', '5879215644', '5879215645', '5879215650', '6627410440', '6627410442', '667354765', '667357309', '667357310', '667357311', '668660548']",11
6,"[1030.903515705959, 1621.4598708155231]",190.63022985736416,"['1990860600', '4348259325', '4348259329', '4348265098', '4348265099', '6572115060', '6573701524', '667357421', '668612331', '6786321691']",10
7,"[918.3407567225717, 626.9109354187733]",194.3209031882928,"['5366445105', '5879215642', '5879215643', '6568909593', '6568909594', '6568909609', '6573854574', '667357317', '667357318', '667357325', '667357382', '668699249']",12
8,"[987.8873778607626, 1301.5639820779145]",191.4123933266579,"['4348259327', '4348259329', '4369058864', '5366445082', '5366445083', '5584937650', '5882320075', '6573701524', '667357367', '668672704', 'cluster_668620092_7147944044_7147944046']",11
9,"[463.366944091827, 1347.3844621818719]",191.07787050756056,"['4348259295', '4348259298', '6571330021', '6571330022', '667357361', '668672574', '668672699']",7
10,"[1223.1168577350104, 629.7255435360586]",186.27038376863757,"['5366445105', '5879215634', '667357382', '667357383', '667357385', '667357387', '667362347', '668685375', '668685380', 'cluster_5879215623_5879215625']",10
11,"[1077.3468822408904, 444.07840878154957]",189.15368457219208,"['5366445105', '5879215641', '5879215642', '5879215643', '6495983054', '667357311', '667357368', '667357382', '668685375', '668699249']",10
12,"[1243.8891585748397, 1050.1986188056615]",192.5099584403977,"['2055461155', '4369058864', '6576461331', '667357392', '667357405', '667357407', '667357409', '667357412', '667357415']",9
13,"[1276.303301044455, 1372.3462820003272]",189.89515661583138,"['4348259325', '4348259327', '4348259331', '4348259333', '4348259340', '4348259341', '5882320075', '667357412', '667357419', 'cluster_4348259335_7265460758']",10
14,"[966.8343027621152, 963.8322091722945]",192.23143845303414,"['3215340463', '5077600694', '6568909595', '668672700', '7147944038']",5
15,"[736.0441382782792, 834.58040913438]",188.6295919537818,"['667357326', '667357330', '668672700']",3
16,"[780.2029453653643, 1241.7897695857764]",183.9274659048617,"['5366445082', '5366445083', '5366445084', '5366445085', '5366445092', '5584937650', '668672704']",7
17,"[790.322193437033, 275.4157654671296]",195.33787101959638,"['6435688924', '6495983054', '6495983060', '6627410440', '6627410442', '667357309', '667357310', '668699237']",8
