,location,Radius,covered_nodes,Total_nodes_covered
0,"[-721.0083344139857, -659.9607050290797]",197.84975209693994,"['330648038', '330648048', '330648098', '330648694', '330648697', '330783601']",6
1,"[-1039.418027780672, -741.5478556865341]",196.75036759422994,"['330780901', '2018053792', '5391143596', '5391143604']",4
2,"[578.6191290608923, -365.1952023180967]",297.8835037621539,"['268789875', '330612026', '330653384', '330653426', '330779489', '330779492', '2293922421', '3405091168']",8
3,"[-863.3704235736528, -606.7493293980558]",203.69973737351867,"['330648098', '330648694', '330648697', '5391143596']",4
4,"[-498.6353537842515, -772.7130865645595]",206.32568343652633,"['275676971', '330648051', '330653923', '330783601', '330783605']",5
5,"[-126.08057537365016, -607.3196863383332]",255.83892422723667,"['268790010', '268790016', '268790019', '268790030', '268790035', '275675438', '275675439', '275675440', '330648003', '330648058', '330653141', '330653166', '330653179', '330653184', '330653236', '330653241', '330653246', '330653249', '330653262', '330653267', '330653271', '330653290', '330653353', '330653884', '330653893', '330653923', '330653928', '330653967', '330653976', '330653978', '330653986', '330653996', '330653997', '330780144', '330780155', '330780161', '330780167', '330780202', '330780203', '670703094', '670703101', '670703151', '670703205', '670703217', '670703264', '672642687', '672642688', '672642689', '2164168482', '2166694704', '2166694709', '2166694714', '2166694715', '2166694728']",54
6,"[885.3292151728529, 122.47572722611949]",282.30592127547214,"['268789868', '268789950', '268789954', '330582189', '330582202', '330593428', '330593447', '330593456', '330593460', '330593466', '330593497', '330593501', '330593509', '2164208476', '2164208484', '3248842465', '3248842469', '3248842472', '3248842473', '3248842475', '3248842476', '3248842477', '3248842479']",23
7,"[-274.52319772318174, -265.7253809947149]",248.02434010991243,"['268790016', '268790019', '304913245', '304913248', '304914007', '304914011', '330612298', '330612299', '330648003', '330648024', '330648058', '330653179', '330653184', '330653928', '672642687']",15
8,"[257.120195471216, -545.1278925503138]",277.8018547827181,"['268789969', '268789971', '268789973', '268789976', '268789979', '268790030', '268790035', '275675438', '330653262', '330653267', '330653271', '330653290', '330653296', '330653303', '330653324', '330653353', '330653384', '330774715', '330774716', '330780144', '330780155', '330780161', '330780167', '330780202', '330780203', '2166694720', '2166694724', '2166694728', '2166694752', '2166703022', '2293922421', '3405091168', '7024847607']",33
9,"[1012.5492527296349, 587.5803833680336]",262.01087959063847,"['268789860', '268789861', '268789944', '330576503', '330576530', '330576539', '330576568', '330576592', '330576647', '330576733', '330576745', '330576757', '330576765', '330576770', '330576811', '330576821', '330576830', '330582157', '330582170', '330582189', '330582193', '330593389', '330593397', '3248842472', '3405055667', '3405055668']",26
10,"[142.5435225464486, -1154.6708929011666]",277.02338573449805,"['275676975', '275676976', '275676977', '330654005', '330654009', '330654038', '330654075', '330654081', '330654144', '330654147', '330654149', '330654150', '330780592', '2164168453', '2164168463', '2167078769', '2167078770', '2167078771', '2167078772', '2167078773', '2167078774', '6590511582', '7025461280']",23
11,"[-677.9074322609359, -280.4893882403322]",226.77979855276115,"['330648061', '330648065', '330648075', '330648108', '330648111', '330648114', '330648117', '330798362', '330798365']",9
12,"[-504.48355883341645, -476.55540105123424]",199.35864360941136,"['268790019', '330648038', '330648048', '330648058', '330648061', '330648065', '330648114', '330653928', '330653958', '330798362', '330798365', '672642689']",12
13,"[65.7243577591201, -137.6604483225929]",274.001831867247,"['268789875', '268789969', '268789971', '268789979', '268789985', '268789987', '268789988', '268789990', '268789999', '268790000', '304913244', '304913248', '304914011', '330576364', '330593595', '330593601', '330593605', '330593612', '330593618', '330612027', '330612029', '330612032', '330612039', '330612040', '330612044', '330612046', '330612049', '330612053', '330612289', '330612298', '330653324', '330774716', '330779489', '3371735080', '3405118745']",35
14,"[980.7187862410242, 1071.094757308315]",273.6434462806366,"['268789836', '268789877', '268789942', '268789959', '268790945', '330576694', '330576715', '3248845375', '3263038277', '3371735058']",10
15,"[667.524768252951, -942.9844826473957]",307.6443972577559,"['275676979', '275676982', '330653399', '330654083', '330654107', '330654114', '330654123', '330654130', '330780864', '330780866', '330798589', '330798628', '330798629', '330798631', '330798633', '330798634', '330798635', '330798636', '2158634730', '2168356812', '4690195811', '4690195816', '10038642609', '10038642610', '10038642616']",25
16,"[763.1942348605695, 723.5142199526247]",280.52843656414717,"['268789860', '268789861', '268789877', '268789879', '268789880', '268789942', '268789944', '330576035', '330576044', '330576053', '330576059', '330576066', '330576156', '330576503', '330576530', '330576539', '330576568', '330576592', '330576637', '330576647', '330576671', '330576678', '330576694', '330576715', '330576733', '330576757', '330576765', '330576770', '330576811', '330576821', '330576830', '330582157', '330582193', '330593389', '330593397', '3371735058', '3371735059', '3371735060', '3371735062', '3371735063', '3371735085', '3371735086', '3371735087', '3405055667', '3405055668']",45
