,location,Radius,covered_nodes,Total_nodes_covered
0,"[491.0570647093517, 944.2697896527787]",181.7291044051965,"['301037252', '301037253', '301037254', '3055043752', '4233527012', '4233527053', '4233527073', '4233527074', '4233527081', '4233527085', '473651125', '4999072804', '4999072807', '4999072808', '4999072816', '4999072817', '564483461', '564483496', '564483517', '6758737650', '6758737653', '9835218071']",22
2,"[1479.361932119277, 304.81828236245485]",188.74946023291298,"['2102480576', '2102480797', '4233524611', '4233524616', '4233524617', '4233654441', '4233654463', '4233654471', '4233654478', '4233654485', '4233654504', '4233654506', '9852876993']",13
3,"[626.537057085671, 503.52556595569547]",180.7139509189368,"['3635907914', '4233524645', '4233654616', '4233654621', '4233654625', '9874250264']",6
4,"[380.2717168005088, 732.9360239755597]",179.55383468373256,"['301037252', '301037253', '301037255', '3635907904', '3636985377', '3636985386', '3636985389', '4233524652', '4233524656', '4233524660', '4233524684', '564483459', '564483461', '564483463', '6380513447']",15
5,"[352.03472195611545, 436.68583263849615]",172.2933522124539,"['3635907904', '3635907914', '3635907930', '3635907938', '4233524626', '4233524630', '4233524633', '4233524637', '4233524638', '4233524644', '4233524647', '4233524652', '4233524656', '4233524657', '4233524660', '4233654570', '564483317', '9835164854', '9835164855', '9835190695']",20
6,"[1139.3136009161453, 286.18695588044517]",187.42961266085553,"['4233654516', '4233654523']",2
7,"[1734.309998026175, 133.82391019304526]",189.45091572419526,"['2102480543', '2102480797', '4233524597', '4233524600', '4233524604', '4233524606', '4233524607', '4233524610', '4233524611', '4233654430', '4233654439', '4233654446', '4233654465', '4233654471', '4233654488', '4233654500', '4233654514', '4233654517', '4233654533', '4233654546', '4233654563', '9186411596']",22
8,"[1746.6294348265626, 481.53331559338835]",187.8480776236591,"['2102480803', '2102480808', '4233524615', '4233524616', '4233524619', '4233524620', '4233524625', '4233524646', '4233524653', '4233524659', '4233524667', '4233654546', '4233654563']",13
9,"[263.9204479798604, 466.9255270399548]",158.53773110880962,"['3635907904', '3635907923', '3635907929', '4233524626', '4233524630', '4233524633', '4233524636', '4233524637', '4233524638', '4233524639', '4233524641', '4233524644', '4233524647', '4233524648', '4233524652', '4233524655', '4233524656', '4233524657', '4233524660', '4233524665', '564483317', '9835164855', '9835190659', '9835190693']",24
10,"[795.1631647806923, 856.7413437612402]",183.51684494370494,"['3055043750', '3178456078', '4233527006', '4233527008', '4233527014', '4233527016', '4233527017', '4233527018', '4233527019', '4233527020', '4233527021', '4233527022', '4233527043', '4233527044', '4233527045', '5251925075', '9835228889', '9865522290']",18
11,"[695.0019317050088, 695.2594921290954]",173.04625955170962,"['301037252', '3055043750', '3055043751', '3636985386', '4233527006', '4233527008', '4233527014', '4233527016', '4233527017', '4233527018', '564483459', '564483463']",12
12,"[153.8494010253173, 577.8393507477537]",173.50327503916404,"['3635907904', '3635907910', '3635907923', '3636985377', '3636985378', '3636985385', '4233524630', '4233524636', '4233524637', '4233524639', '4233524641', '4233524647', '4233524648', '4233524655', '4233524657', '4233524660', '4233524665', '5034101924', '564483317', '6095495876', '6380513447', '9835190696', '9835190697']",23
13,"[1916.8967640711667, 368.2482594438189]",186.48189602832878,"['2102480799', '2102480800', '2102480801', '2102480805', '4233524608', '4233524610', '4233524618', '4233654501', '4233654507', '4233654514', '4233654533', '4233654536', '4233654565', '9186411589']",14
