,location,Radius,covered_nodes,Total_nodes_covered
0,"[1088.3569703476383, 551.0294787909526]",221.58882789349406,"['5366445105', '5879215634', '5879215642', '5879215643', '6568909594', '667357317', '667357325', '667357368', '667357382', '667357385', '667357387', '667362347', '668685375', '668699249']",14
1,"[614.3256531678508, 1432.7188497895868]",217.92342125259327,"['4348259298', '4348265105', '4348265107', '5366445085', '5366445092', '6573701505', '667357361', '668672699']",8
2,"[1334.8101962731917, 1155.956191056866]",219.19236192739334,"['2055461155', '4348259340', '4369058864', '5882320075', '667357405', '667357407', '667357409', '667357412', '667357415']",9
3,"[1328.8766239095482, 657.592143803298]",209.38530700116962,"['5879215634', '667357383', '667357385', '667357387', '667362347', '668685375', '668685380', 'cluster_5879215623_5879215625']",8
4,"[999.9205872228579, 1393.105438991527]",217.66017632378487,"['1990860600', '4348259325', '4348259327', '4348259329', '4348259331', '4348265099', '4348265101', '5366445082', '5584937650', '5882320075', '6573701524', '667357367', '667357421', '668612331', '668672704']",15
5,"[843.3526080062975, 412.43001123654244]",219.31869266688042,"['5879215642', '5879215643', '6495983054', '6495983060', '6568909609', '6627410440', '667357309', '667357310', '667357317', '667357318', '668699249']",11
6,"[612.2193634276736, 92.5641264681883]",227.03229696736818,"['6435688923', '6435688924', '668699193', '668699234', '668699237', '668699242']",6
7,"[949.7102106564666, 1683.9240768315321]",217.7854856609192,"['1990860600', '4348265098', '4348265099', '4348265101', '4348265105', '6572115060', '6573701501', '6573701524', '667357421', '668612331']",10
8,"[912.5658189127195, 1169.5017173644346]",218.72318014421882,"['4369058864', '5077600694', '5366445082', '5366445083', '5366445084', '5584937650', '667357367', '668672700', '668672704', '7147944038', 'cluster_668620092_7147944044_7147944046']",11
9,"[1187.1687864578068, 1552.5518397684582]",218.04406072160955,"['1990860600', '4348259325', '4348259327', '4348259329', '4348259331', '4348259333', '4348259341', '667357419', '667357421', '6786321691', 'cluster_4348259335_7265460758']",11
10,"[1019.9580945750841, 226.86475367300204]",224.46350759104553,"['5879215641', '5879215644', '5879215645', '5879215650', '6495983054', '6627410440', '6627410442', '667354765', '667357309', '667357310', '667357311', '668660548']",12
11,"[1177.3764290208624, 892.272973606389]",220.02677367744462,"['6576461331', '667357392', '667357401', '667357405', '667357407', '667362347']",6
12,"[199.68338681985495, 1380.2788782105906]",217.5973175231753,"['4348259319', '4348259324', '5280437313', '5280437314', '6571330021', '6571330022', '6571330023']",7
13,"[726.8042019980799, 784.3198751616333]",219.61497303130105,"['6568909593', '6573854574', '667357326', '667357330']",4
14,"[503.39536554779414, 1146.473821385695]",218.3983933199996,"['245674992', '4348259295', '6571330023', '6583550562', '668672574', '668672699']",6
15,"[850.4901086664916, 912.5636659238777]",219.52394610990856,"['3215340463', '5077600694', '5366445084', '6568909593', '6568909595', '6573854574', '6583550562', '667357326', '668672700', '7147944038']",10
