,location,Radius,covered_nodes,Total_nodes_covered
0,"[658.0311469204025, -518.2235725903884]",201.8266110882556,"['667357383', '667357387', '668660560', '668685375', '5879215623', '5879215625', '5879215634']",7
1,"[98.80425285723105, -135.55168757994042]",220.5488252295018,"['667357326', '668672700', '5077600694', '6573854574', '6583550560', '6583550562']",6
2,"[34.775135340767136, -837.289932786626]",204.440559255971,"['668699237', '668699242', '6435688923', '6435688924', '6627410442']",5
3,"[67.6319767258016, 362.5376714520234]",220.8935582807327,"['668672699', '668672704', '4348265107', '4642960968', '5366445082', '5366445085', '5366445091', '5366445092', '5366445093', '5584937649', '5584937650']",11
4,"[289.11712449598303, -316.6097029135791]",228.36244240818624,"['667357317', '667357318', '667357325', '667357326', '667357382', '668699249', '3215340463', '3215340464', '5366445105', '5879215642', '5879215643', '6568909593', '6568909594', '6568909595', '6568909609', '6573854574', '8666700466']",17
5,"[386.4577791780072, -683.9485602498979]",216.4238988077335,"['667357309', '667357310', '667357311', '667357368', '668660548', '668660552', '668699249', '5879215641', '5879215642', '5879215643', '5879215644', '5879215645', '5879215646', '5879215650', '6495983054', '6627410440', '6627410442']",17
6,"[644.4481121288526, -154.41766906432122]",206.91391164647226,"['667357387', '667357392', '667357401', '667357407', '668685380', '6576461331', '8675266535']",7
7,"[436.12193684821887, 386.78087037822195]",203.23573335462729,"['667357367', '667357419', '668612331', '668672704', '1990860599', '4348259325', '4348259327', '4348259328', '4348259329', '4348259330', '4348259331', '4348259332', '4348259333', '4348259334', '4348259335', '5366445082', '5882320075', '6573701524', '7265460758']",19
8,"[609.1662677308963, 756.8898702269478]",200.12848214531238,"['6786321690', '6786321691']",2
9,"[-157.05845170945395, 465.63531921617687]",237.98296290121706,"['667357348', '667357359', '667357361', '668478124', '668672699', '4348259294', '4348259295', '4348259297', '4348259298', '5366445091', '5366445092', '5366445093', '6571330021', '6571330022', '7265473766']",15
10,"[-324.1436890972839, -837.321309815573]",164.60850693394858,"['668699188', '668699193', '668699199']",3
11,"[-130.54499744341445, 151.80401355649587]",240.64980621889615,"['245674992', '668672574', '668672699', '4348259294', '4348259295', '6571330023', '6583550560', '6583550562']",8
12,"[345.92999020707794, 106.03226249618456]",215.89998970941295,"['667357352', '668620092', '668672700', '2055461156', '4369058864', '5077600694', '5366445083', '6785961623', '6785961658', '7147944038', '7147944044', '7147944046']",12
13,"[713.5985976354781, -238.94675954727992]",198.88964704099646,"['667357383', '667357387', '667357392', '667357401', '668685380', '6576461331', '8675266535']",7
14,"[486.43709075812797, 910.1532587762614]",179.00921622756076,"['6786321690', '6786321691', '9169143592']",3
15,"[217.10627920812504, 619.7649612633081]",225.93337122833162,"['667357421', '668612331', '668612391', '4348259329', '4348265098', '4348265099', '4348265101', '4348265105', '4348265107', '6573701501', '6573701505', '6573701524']",12
16,"[711.3575860040701, 470.16210060507655]",194.41817930998022,"['667357419', '4348259325', '4348259332', '4348259333', '4348259334', '4348259335', '4348259340', '4348259341', '7265460758', '9169143586']",10
17,"[-578.6544947812997, 303.7651164237351]",248.45691353301214,"['2081722939', '4348259319', '4348259324', '5280437313', '5280437314', '5280438428', '7265482108', '7265482110', '8699875147', '8699875155', '8699875156']",11
18,"[175.32660717946285, -684.1006825198247]",223.04774849619503,"['667357309', '667357310', '667357311', '668699237', '6435688924', '6495983054', '6495983060', '6627410440', '6627410442']",9
19,"[613.6517308920988, -55.42789406448438]",214.18735913903294,"['667357392', '667357401', '667357403', '667357405', '667357407', '6576461331', '6785961623', '8675266535']",8
20,"[660.4845192067488, 138.89921294436922]",191.34651320217458,"['667357403', '667357405', '667357407', '667357409', '667357412', '667357415', '667357416', '4369058864', '6785961623']",9
21,"[332.6231349761928, 736.0976057344617]",174.90551643510958,"['667357421', '668612391', '4348265098', '9169143592']",4
