,location,Radius,covered_nodes,Total_nodes_covered
0,"[709.9662257154296, -924.0109734384686]",142.47674129982997,"['275676982', '330654130', '330780864', '330780866', '330798631', '330798633', '2158634730', '2168356812', '10038642609', '10038642610', '10038642616']",11
1,"[128.56847450533897, -1127.5019575744773]",157.7381205115579,"['275676975', '330654038', '330654075', '330654144', '330654147', '330654149', '2164168453', '2164168463']",8
2,"[858.4043918334719, 313.2775823653572]",191.79166862344337,"['268789950', '268789954', '268789961', '330582170', '330582189', '330582202', '330593389', '330593397', '330593447', '330593456', '330593460', '330593466', '2164208476', '2164208484', '3248842465', '3248842469', '3248842472', '3248842473', '3248842475', '3248842476', '3248842477', '3248842479', '3405055667', '3405055668']",24
3,"[-559.3681352230346, -325.5339155085191]",139.7788563621775,"['330648061', '330648065', '330648075', '330648108', '330648111', '330648114', '330648117', '330798362', '330798365']",9
4,"[47.036395187952536, -34.11676441439465]",166.96145677857248,"['268789987', '268789988', '268789990', '268789999', '268790000', '304913244', '330576364', '330593605', '330593612', '330612029', '330612032', '330612040', '330612046', '330612049', '330612053', '330612289']",16
5,"[945.4860432495011, 663.3642334992853]",192.32661808914855,"['268789860', '268789861', '268789944', '330576530', '330576539', '330576568', '330576592', '330576637', '330576647', '330576733', '330576745', '330576757', '330576765', '330576770', '330576811', '330576821', '330576830', '330582157', '330582193', '3405055667']",20
6,"[529.5217576835356, -1032.6025249370632]",159.56018836256274,"['275676979', '275676982', '330654083', '330654107', '330654114', '330654123', '2168356812', '4690195811', '4690195816', '10038642609', '10038642610', '10038642616']",12
7,"[138.6659738200767, -218.17604496692485]",160.45875519126525,"['268789979', '268789985', '268789999', '268790000', '330612027', '330612044', '330612046', '330612049', '330612053', '330612289', '330653324', '330774716', '3371735080']",13
8,"[366.41384731316987, -1.355641662859033]",186.24911477114688,"['268789870', '268789874', '268789926', '268789939', '268789985', '268789987', '330576289', '330593476', '330593523', '330593548', '330593595', '330593601', '330593618', '330593624', '330593641', '330593646', '330593651', '330593656', '330593661', '330593697', '330593701', '330593710', '330593716', '330612021', '330612039']",25
9,"[93.4718504679917, -416.08521031873397]",162.62414501588327,"['268789969', '268789971', '268789973', '268789976', '268789979', '268790030', '268790035', '330653141', '330653166', '330653236', '330653271', '330653290', '330653296', '330653324', '330653353', '330774715', '330774716', '330780203', '2166694752']",19
10,"[508.8907925313685, 199.50625706982925]",191.29454128699987,"['268789868', '268789869', '268789870', '268789920', '268789940', '330576253', '330576261', '330576280', '330576289', '330576404', '330576439', '330576446', '330576488', '330576496', '330593476', '330593480', '330593514', '330593520', '330593523', '330593656', '330593675', '330593688']",22
11,"[499.61154371783425, -781.8464672250477]",152.69108836149485,"['330653384', '330653399', '330798628', '330798629', '330798633', '330798634', '330798635', '330798636', '2166703022']",9
12,"[174.21943560517786, -609.7668770689834]",168.31876847817193,"['268790035', '275675438', '330653262', '330653296', '330653303', '330653353', '330780144', '330780155', '330780161', '330780167', '330780202', '330780203', '2166694720', '2166694724', '2166694728', '2166694752', '7024847607']",17
13,"[-661.0010795510375, -634.140153694373]",162.8237625241189,"['330648038', '330648048', '330648694', '330648697']",4
14,"[-596.7026103355165, -486.7682464612134]",153.1775636771925,"['330648038', '330648048', '330648061', '330648065', '330648694', '330798362', '330798365']",7
15,"[-932.0128227405628, -713.981111943684]",166.45424615688907,"['330648098', '330780901', '2018053792', '5391143596', '5391143604']",5
16,"[-393.2307056947295, -409.39768974812955]",142.25677602266384,"['268790019', '304914007', '330648024', '330648058', '330653928', '330653958', '672642687']",7
17,"[-399.1870452297276, -735.7289953041587]",160.56435107865096,"['275676971', '330648051', '330653893', '330653923', '330783601', '330783605', '670703094', '670703264']",8
18,"[598.7347482677582, -273.8364697865155]",186.12814987574862,"['330612026', '330653426']",2
19,"[937.300141335914, 1048.5029570232923]",193.23748517194966,"['268789836', '268789877', '268789942', '268789959', '268790945', '330576694', '3248845375', '3263038277']",8
20,"[300.27460928458265, -808.1906231716406]",164.1708752326599,"['330654003', '330654005', '330654009', '330654139', '330780592', '330798589', '2167078770', '2167078773', '2167078774']",9
21,"[302.00791592712915, -1061.915772784861]",159.18952748254273,"['275676976', '275676977', '330654005', '330654075', '330654081', '330654139', '330654150', '330780592', '330798589', '2164168453', '2164168463', '2167078769', '2167078770']",13
22,"[778.3803751247813, 748.3908526098542]",191.29540371420902,"['268789860', '268789861', '268789877', '268789879', '268789944', '330576156', '330576530', '330576539', '330576568', '330576592', '330576637', '330576647', '330576671', '330576678', '330576694', '330576715', '330576757', '330576765', '330576770', '330576821', '330576830', '330582157', '3371735058', '3371735059', '3371735060', '3371735062', '3371735063', '3371735085', '3371735086', '3371735087']",30
23,"[467.1047217406057, -530.4458557618407]",176.31576808396898,"['330653384', '2166694720', '2166703022', '2293922421', '3405091168']",5
24,"[727.5307143255372, 16.701931283153485]",190.45429318636565,"['268789868', '268789869', '330593428', '330593480', '330593497', '330593501', '330593509']",7
25,"[-28.98793054323894, -516.7356080763998]",149.74127623757175,"['268789976', '268790010', '268790030', '268790035', '275675438', '330653141', '330653166', '330653179', '330653236', '330653241', '330653246', '330653249', '330653262', '330653267', '330653271', '330653290', '330653353', '330780202', '330780203']",19
26,"[-117.53466851548215, -225.59097013491365]",155.4134642087484,"['304913244', '304913245', '304913248', '304914011', '330612298', '330648003', '3405118745']",7
27,"[48.86237815764971, -887.5401774100411]",160.53580364548642,"['275675440', '275675441', '275676975', '330653996', '330654000', '330654009', '330654010', '330654012', '330780144', '2164168463', '2166694709', '2167078771', '2167078772', '2167078774', '6590511582', '7025461280']",16
28,"[-224.38372227843595, -411.1626403582565]",153.55715221377747,"['268790010', '268790016', '268790019', '304913245', '304914007', '330612299', '330648003', '330648024', '330648058', '330653179', '330653184', '330653246', '330653928', '672642687']",14
29,"[440.39625628062936, 49.074632225525995]",189.92099480787363,"['268789869', '268789870', '268789926', '268789939', '330576289', '330593476', '330593480', '330593514', '330593520', '330593523', '330593548', '330593624', '330593646', '330593656', '330593666', '330593675', '330593697', '330593701', '330593710', '330593716', '330612021']",21
30,"[-104.33335338912885, -697.6220021752981]",160.56702733410705,"['275675438', '275675439', '275675440', '330653262', '330653267', '330653884', '330653967', '330653976', '330653978', '330653986', '330653996', '330653997', '330780155', '330780161', '330780202', '670703101', '670703151', '670703205', '670703217', '2164168482', '2166694704', '2166694709', '2166694714', '2166694715']",24
