,location,Radius,covered_nodes,Total_nodes_covered
0,"[92.9382029364187, 14.962967026589865]",155.7848221536737,"['301037251', '301037262', '3636291416', '5006266347', '5253345429', '6095470542', '6095470546', '9867267941', '10030780559', '10030780566', '10030780571', '10049647636', '10049647640']",13
1,"[175.34062849847413, -233.75922697690856]",156.5800255074921,"['4233654516', '4233654523', '5253345429', '9865511067', '9865685167', '9867231161', '10030780645']",7
2,"[447.8120010803446, -304.6445925978433]",152.84500105586312,"['2102480576', '4233524611', '4233654441', '4233654463', '4233654471', '4233654478', '4233654485', '4233654504', '4233654506', '9852876993']",10
3,"[-443.4424640642686, 40.94336930836565]",161.37513546703414,"['3055043751', '3635907914', '3636985389', '4233524645', '9835121159', '9874250264', '10030780659', '10049605855', '10049766940', '10049766941']",10
4,"[735.4141491445442, -413.02763292003056]",157.5145269072976,"['2102480543', '4233524596', '4233524597', '4233524600', '4233524604', '4233524606', '4233524607', '4233524610', '4233654430', '4233654439', '4233654446', '4233654465', '4233654488', '4233654500', '4233654514', '4233654533', '4233654535', '9186411596', '10049664259']",19
5,"[-655.5052498146352, 268.4008113031101]",164.99240464626146,"['301037252', '301037253', '301037255', '564483459', '564483461', '4233524684', '4233527053', '4999014151', '4999014152', '4999072803', '9835218071', '10049590718', '10049590721', '10049646662']",14
6,"[542.0800810446384, -67.05620359219637]",163.18885698607508,"['2102480803', '2800415501', '2800415522', '4233524616', '4233524617', '4233524619', '4233524620', '4233524625', '4233524661', '5006266354', '5548736264', '5548736265', '5548736268', '9865685166', '10049664267']",15
7,"[640.2946120799378, -220.00057681603164]",158.1767923713524,"['2102480797', '2102480803', '4233524611', '4233524615', '4233524616', '4233524617', '4233524619', '4233524620', '4233524625', '4233654465', '4233654488', '4233654500', '4233654517', '4233654533', '4233654535', '4233654546', '4233654551', '4233654563', '9865685166', '10049664267']",20
8,"[869.5548062325106, 10.675397836370394]",189.42029438937908,"['2102480800', '2102480801', '2102480805', '2102480808', '4233524618', '4233524646', '4233524653', '4233524659', '4233524667', '9186411589', '10049605857', '10049605858']",12
9,"[-100.93197090161883, -174.10547372662165]",158.92240036967044,"['9865511053', '9865511067', '9865731843', '9865731851', '10030780565', '10030780566']",6
10,"[-733.8283687184042, 64.23107986718]",168.0174695975141,"['301037255', '564483317', '3635907904', '3635907910', '3635907914', '3636985377', '3636985378', '4233524630', '4233524633', '4233524637', '4233524638', '4233524641', '4233524644', '4233524647', '4233524648', '4233524652', '4233524655', '4233524656', '4233524657', '4233524660', '4233524665', '4233524684', '4999014151', '4999014152', '6380513447', '9835164854', '9835164855', '9835190696', '9835190697']",29
11,"[-796.5392185168339, -158.13273118975198]",176.533838141538,"['564483317', '3635907929', '3635907930', '3635907938', '4233524626', '4233524630', '4233524633', '4233524636', '4233524637', '4233524638', '4233524639', '4233524641', '4233524644', '4233524647', '4233524648', '4233654570', '4233654579', '9835164855', '9835170475', '9835190659', '9835190693', '10030780660']",22
12,"[-892.0003268840994, 52.75694550138815]",171.8234914668648,"['564483317', '3635907904', '3635907910', '3635907923', '3636985377', '3636985378', '3636985385', '4233524630', '4233524636', '4233524639', '4233524641', '4233524647', '4233524648', '4233524655', '4233524657', '4233524665', '6095495876', '6380513447', '9835170457', '9835170466', '9835170474', '9835170489', '9835170498', '9835190696', '9835190697', '9835210428', '9835210429', '10049590723']",28
13,"[-342.3250652233284, 247.8455253575181]",161.84940732639873,"['301037252', '564483463', '3055043750', '3055043751', '3178456078', '4233527006', '4233527008', '4233527012', '4233527014', '4233527016', '4233527017', '4233527018', '4233527019', '4233527020', '4233527021', '4233527022', '4233527043', '4233527044', '4233527045', '6758737650', '6758737653', '9835121155', '9865522290', '10030782395', '10030782410']",25
14,"[791.3792306072912, -199.57901487287052]",170.46589311622057,"['2102480799', '2102480800', '2102480801', '2102480803', '4233524607', '4233524608', '4233524610', '4233524615', '4233524618', '4233524619', '4233524620', '4233654488', '4233654500', '4233654501', '4233654507', '4233654514', '4233654533', '4233654535', '4233654536', '4233654546', '4233654551', '4233654563', '4233654565', '9186411589', '9186411596', '10049664258', '10049664259']",27
15,"[301.84890682556755, -58.35612825062776]",153.3278737368658,"['301037251', '2800415517', '3636291416', '3636291419', '3636291422', '5006266347', '5006266348', '5548736265', '5548736268', '5548736271', '6657266347', '9186468977', '9852876993', '9865685167', '9867211682', '9867231161', '10030780617', '10049616472', '10049616475']",19
16,"[-384.9949410550168, 98.4223687134961]",162.1825527591706,"['564483463', '3055043750', '3055043751', '3636985386', '3636985389', '4233524645', '9835121155', '9835121159', '10030782395', '10049605855', '10049766940', '10049766941']",12
17,"[-115.73957462148603, 129.07008643291334]",160.47258529498168,"['301037265', '4233524666', '5251925075', '6095470546', '9865522290', '10030780559', '10030782395', '10030782400', '10030782410', '10049646688']",10
18,"[-490.70115174379174, 421.2312474795063]",162.8454744815731,"['301037254', '473651125', '564483496', '564483517', '3055043752', '4233527012', '4233527053', '4233527073', '4233527074', '4233527081', '4233527085', '4999072803', '4999072804', '4999072807', '4999072808', '4999072816', '4999072817', '6758737650', '6758737653', '9835228889', '10049646662']",21
