,location,Radius,covered_nodes,Total_nodes_covered
0,"[-848.3709756058701, 214.80272083927787]",153.58725860851266,"['65545427', '65665828', '65683555', '1330035207', '2574077047', '2574077049', '2574077050', '2574077053', '2574077054', '2574077057', '2574077065', '2574077068', '2574077070', '2574077071', '2574077074', '2574077075', '2574077077', '2574077078', '2574077079', '2574077082', '2574077098', '2986710320', '6460227540', '6460227542', '6460228514', '6460228519', '7941128442', '7941128443']",28
1,"[-188.63515999399664, -952.8137205731443]",151.07838236306162,"['65480714', '65566209', '287476095', '287476573', '287476735', '354740028', '1257080792', '1257080880', '1768361427', '1768361429', '1782352094', '1782352102', '1782352105', '2572379179', '5060846131', '6294392310', '6294462811', '6294462813', '6331490370', '6407637005']",20
2,"[375.9383931387474, 1113.3252113527622]",144.72297366826626,"['65384635', '65384636', '65476295', '65476297', '65562625', '305587317', '522258539', '621397382', '621397383', '689494384', '689494429', '689494888', '689494891', '689495069', '1429242823', '1429242827', '3316594151', '3316594158', '3316594160', '3316594462']",20
3,"[659.9956280351995, -587.8096333931891]",142.45867610089073,"['65392047', '65662175', '65675373', '256558437', '256568832', '2572379123', '2572379124', '2572379130', '2572379131', '3404860831', '3404860832', '3404860835', '5555999888']",13
4,"[-364.7624206277497, 513.1909351992557]",155.40437632165458,"['314071064', '314071067', '314071201', '314071202', '522262600', '522262630', '847436737', '1758054044', '2380604029', '5326408964', '7040829869', '7940746710', '7940746711', '7940864980']",14
5,"[455.47383879554343, 350.31552538456594]",112.81839174875645,"['65427084', '338518144', '3997329598', '4886811641', '4912961718', '4912961821', '4912961822', '4912961823', '4912961824', '4912961825', '4912961826', '4912961829', '4912961830', '4912961835', '4912961837', '4912961838', '4912961839', '7882821206']",18
6,"[566.1327276746609, -836.4536281539581]",152.68428599096356,"['65511122', '65511125', '65539580', '65556607', '65556654', '256558438', '287480632', '340333103', '340333270', '518824010', '2571160874', '2571160875', '2571160876', '2674894492', '3316594110', '4742673732', '4742673737', '6917973013', '6917973014']",19
7,"[311.19122383033783, -902.0406104697295]",154.14117610818525,"['65510924', '65511047', '65556607', '956660455', '956660456', '2392411733', '2392411736', '2392411739', '2572379152', '2572379155', '4742673730', '4742673732', '7058931014', '7058931017', '8910620729']",15
8,"[-55.64493769676175, -803.1534775011677]",147.19600170694812,"['256566598', '256566603', '956657986', '1768361413', '1768361415', '1768361416', '1768361417', '1768361418', '1768361419', '1768361420', '1768361421', '1768361423', '1768361425', '1768361426', '1768361427', '1768361428', '1768361429', '1768361431', '1782352092', '1782352094', '1782352099', '1782352104', '5060846154', '5941921912', '5941921916', '6331490369', '6331490370', '7058931002', '8910620815']",29
9,"[625.9458625262903, 394.17485975621173]",117.86742863403202,"['65484362', '2572535787', '3997329598', '4886811315', '4912961823', '4912961824', '4912961826', '6477378136']",8
10,"[-443.7938108148879, -362.6445971923985]",143.70351235060411,"['462443355', '522263516', '522263721', '952997670', '2217384936', '3124723319', '4675013242', '4933019562', '5206902980', '5206902981', '5555953371', '5555953376', '5555953377', '6332452082', '6502805184', '7848527013']",16
11,"[-982.97798163935, -742.5703449473704]",213.6462848775951,"['65528782', '314049419', '314054343', '314055903', '1120952220', '1120952244', '1120952248', '1120952283', '1120952292', '1120952295', '1120952305', '1120952335', '1120952343', '1120952374', '1120952408', '1782366277', '1873984476', '5053148981', '5262835093', '5262835095', '5262835096', '6282025811', '6459925109']",23
12,"[51.36482934593636, 304.0985472583131]",135.69619986493018,"['65629821', '65682573', '522173590', '2572526618', '2572526625', '3752867387', '9913605124']",7
13,"[224.0515728033155, -78.2424127955738]",135.29562463107416,"['65427080', '275515667', '275515717', '4295505299']",4
14,"[1286.8833899231947, -91.47028837795446]",131.14243281744305,"['65566622', '4912961668', '4912961669', '4912961671', '4912961672', '4912961673', '4912961678', '4912961681', '4912961682', '4912961683', '4912961685', '4912961686', '4912961687', '6107055087', '6108013635', '6108013638', '6292240725', '7730973334', '8221843041', '9384055059', '9384055070']",21
15,"[854.1033794866653, 658.4013856714711]",134.98948111911022,"['338518152', '1083735850', '1434767708', '2923646863', '4835455171', '4886811310', '5691107533', '5718661819', '6113747124', '6308634386', '6661724382', '7129243096', '7129243097', '7129243098', '7129243103', '8910447827']",16
16,"[530.3526131046573, -342.792724698637]",134.97655048217533,"['65539592', '612018100', '5417696255', '5774153155', '5774153157', '5774153159', '5852624909', '5852624910', '6608996257', '6608996259']",10
17,"[412.990462276886, 850.9832274419948]",145.42748929304653,"['65546898', '288024410', '518814468', '518814480', '518814481', '4820803735', '6352452138', '7933542086']",8
18,"[-921.1980013805536, -131.6812292706816]",154.2973847766631,"['65559217', '258983100', '427841291', '689471609', '689471688', '2572526524', '2574077059', '2574077061', '2574077081', '2574077084', '3701906640', '4295590255', '4913257358', '4913257368', '4913257369', '5714340736', '6309353852', '6474223251', '6474223254']",19
19,"[968.3277970439714, 288.62122853237304]",127.46183000130524,"['65543380', '287481892', '847469490', '847469519', '2572535773', '2572535774', '2572535775', '2572535776', '2572535777', '2572535779', '2572535780', '7129243113', '7882604625']",13
21,"[501.00208115054033, -570.1510640707011]",141.20088958890605,"['65539585', '65539592', '256558437', '256558468', '256568832', '340332218', '340332219', '340332226', '340332231', '340332240', '340333268', '354801007', '3404860831', '3404860832', '3404860835', '5555812015', '5555999888', '6212884661', '6332176273']",19
22,"[399.0513070427535, -646.8750495772032]",147.3109513152194,"['65539585', '256558437', '256558465', '256558468', '256566999', '340332218', '340332219', '340332226', '340332231', '340332240', '340333268', '354801007', '4972966753', '5555811978', '5555811982', '5555812015', '6212884661', '6332176273', '6917973013', '6917973014']",20
23,"[-717.3227445765503, -288.6231856945879]",152.1607354508214,"['65565064', '65565068', '65598497', '2411555343', '2572379209', '2572379211', '2572379212', '2572379215', '2572526529', '2572526533', '2572526535', '5676638013', '6319568651', '6319568653']",14
24,"[-598.6533238735929, 322.5279633053124]",157.33817154099737,"['65545431', '65545441', '1330035207', '1330035214', '1330035254', '1330035391', '1758054032', '2733190239', '2733190240', '2733190241', '2733190242', '7078764336', '7078764373']",13
