,location,Radius,covered_nodes,Total_nodes_covered
0,"[-105.72088219610269, 141.61089200538603]",183.88783880241073,"['245674992', '668672574', '4348259295', '6583550560']",4
1,"[495.2083741048387, 256.7725866823381]",175.34806671125895,"['667357412', '668620092', '4348259327', '4348259328', '4369058864', '5882320075', '7147944044', '7147944046']",8
2,"[-191.00704964774195, 401.4010221916251]",206.2009848597876,"['667357348', '667357359', '667357361', '668478124', '668672699', '4348259294', '4348259295', '4348259297', '4348259298', '6571330021', '6571330022', '7265473766']",12
3,"[304.52131472536394, -807.6595546933346]",140.73313836139292,"['667357309', '667357310', '668660548', '668660552', '5879215645', '5879215646', '5879215650', '6627410440', '6627410442']",9
4,"[564.285170959443, 785.0195879350705]",181.72895850985452,"['6786321690', '6786321691']",2
5,"[166.31982623157887, 359.4666975557515]",188.35497483895412,"['667357367', '668672704', '4348265101', '4348265107', '4642960968', '5366445082', '5366445083', '5366445085', '5366445091', '5366445092', '5366445093', '5584937649', '5584937650']",13
6,"[406.6475340197624, -737.788020512139]",142.90750502610075,"['667357309', '667357310', '667357311', '668660548', '668660552', '5879215641', '5879215644', '5879215645', '5879215646', '5879215650']",10
7,"[-633.4314083458323, 315.83331712160145]",209.05338165697256,"['2081722939', '4348259319', '4348259324', '5280438428', '7265482108', '7265482110', '8699875147', '8699875155', '8699875156']",9
8,"[705.7973682267847, 611.9154496531355]",165.32499167676966,"['4348259333', '9169143586']",2
9,"[37.572435935848674, 572.3241600059528]",183.98234612476818,"['667357359', '4348259298', '4348265105', '4348265107', '5366445091', '6573701501', '6573701505']",7
10,"[-1.520876938993423, -94.00848590183425]",168.46252853920686,['6583550560'],1
11,"[612.4465545200661, -12.151190060386966]",162.92398929012373,"['667357392', '667357403', '667357405', '667357407', '6576461331', '6785961623']",6
12,"[675.3759357616235, -482.6434360466686]",143.01836146374168,"['667357383', '668660560', '668685375', '5879215623', '5879215625', '5879215634']",6
13,"[408.0611244327704, -5.321538957047444]",166.44046160734408,"['667357352', '2055461156', '3215340464', '5077600694', '6568909595', '6785961623', '6785961658', '7147944038']",8
14,"[295.88007949206144, 815.5156732428763]",178.39012281974618,"['668612391', '4348265098', '9169143592']",3
15,"[308.8820996089881, 553.3128360312021]",182.28283105677798,"['667357421', '668612331', '668612391', '1990860599', '1990860600', '4348259329', '4348265098', '4348265099', '4348265101', '4348265105', '4348265107', '6573701524']",12
16,"[716.2953079023364, -278.5376402144552]",153.36823321000472,"['667357383', '667357387', '668685380', '8675266535']",4
17,"[189.18404999105326, -596.5923392053031]",141.06899701267304,"['6495983054', '6495983060']",2
18,"[-307.8530231685778, 290.8633931082968]",199.52309065318192,"['245674992', '668478124', '668672574', '668672699', '4348259294', '4348259295', '5280437313', '5280437314', '6571330021', '6571330022', '6571330023', '7265473766']",12
19,"[260.4202741936019, -489.18830909959723]",162.48855357842555,"['667357317', '667357318', '667357325', '668699249', '5879215642', '5879215643', '6495983054', '6495983060', '6568909609', '8666700466']",10
20,"[410.2615135104509, -492.97260404573626]",140.85936285159275,"['667357368', '668699249', '5879215642', '5879215643']",4
21,"[176.38207372741252, -197.32161604756698]",179.41413938988322,"['667357326', '3215340463', '6568909593', '6568909594', '6568909595', '6573854574']",6
22,"[199.36496261426876, 134.00912930236913]",175.11264714186385,"['668620092', '668672700', '4642960968', '5366445083', '6583550562', '7147944038', '7147944044', '7147944046']",8
23,"[506.39221473952983, 831.2768093127519]",176.5809951730406,"['6786321690', '6786321691']",2
24,"[-113.21363662072838, -876.0207199214502]",145.94530431615735,"['668699193', '668699242']",2
25,"[731.8267046538091, 280.07599854150743]",170.80318323055897,"['667357409', '667357412', '667357415', '667357416', '667357419', '4348259340', '4348259341']",7
26,"[759.8844565167402, -32.48639072517915]",157.34367716445811,"['667357392', '667357401', '667357403', '667357405', '6576461331']",5
27,"[98.55664225620109, -839.7458771060077]",136.35495884051346,"['668699237', '6435688923', '6435688924', '6627410442']",4
28,"[-324.95997740368887, -831.4006803251907]",150.7796544501729,"['668699188', '668699193', '668699199']",3
29,"[531.252088173221, -662.4009393329559]",135.71250811428092,"['5879215641', '5879215644']",2
30,"[286.86554124766826, -264.5606657568065]",165.43445571100764,"['667357325', '667357326', '3215340463', '6568909593', '6568909594', '6568909595', '6573854574', '8666700466']",8
31,"[593.0950149661629, 494.12019651842525]",179.1143219833445,"['667357419', '1990860599', '1990860600', '4348259325', '4348259327', '4348259328', '4348259330', '4348259331', '4348259332', '4348259333', '4348259334', '4348259335', '4348259341', '7265460758', '9169143586']",15
32,"[510.98594541370403, -303.2194184944965]",152.1526840048515,"['667357382', '667357385', '667357387', '5366445105']",4
