,location,Radius,covered_nodes,Total_nodes_covered
0,"[-150.19840373016717, 361.2860631613236]",131.52963054118268,"['65381218', '65381219', '314070856', '522263513', '689482700', '847436048', '847442370', '5326408949', '5326408950', '5326408966', '6412799444', '6412799450', '6412799451', '6760894087']",14
1,"[-266.8204790471543, 579.1981811506687]",129.52933721648446,"['314071064', '314071201', '314071202', '522262600', '522262630', '847436737', '1111929038', '2393501814', '2572526648', '2572526655', '2572526659', '2572526661', '2572526663', '2572526665', '5326408964', '6443368814', '6443368816', '6443368819', '6443368821', '6443368824', '6443368828', '7940746710', '7940746711', '7940864980']",24
2,"[256.89268066771206, -620.2778521862591]",142.13024259546302,"['256558465', '256566854', '256566999', '256568153', '340332218', '340332219', '340332231', '340332240', '4742742354', '4972966753', '5060845989', '5060845990', '5555811978', '5555811982', '5555811986', '5555811987', '6332176273', '6558675829', '6558675830']",19
3,"[310.6650562151041, 88.11554043519767]",135.34579451123534,"['65427081', '65427082', '275515717', '2572526644', '4295505299']",5
4,"[-399.73773205833584, -291.8570347619773]",132.79185208360255,"['462443355', '522263516', '522263721', '952997670', '2217384936', '3124723319', '3124723321', '4675013242', '4933019562', '6332452080', '6332452082', '6502805184', '7848527013']",13
5,"[-182.74841225156655, 717.4555070287563]",125.51727235783139,"['314070873', '847439433', '1111928975', '1111929038', '1111929066', '1111929069', '1111929081', '1111929162', '1111929178', '1111929182', '2393501814', '2572526650', '2572526654', '2572526655', '2572526657', '2572526659', '6443368816', '6443368819', '6443368821', '6443368824', '6443368828', '9490940700']",22
6,"[-575.189517093029, 786.4436857055712]",128.6498089713864,"['314070304', '2393501800', '3695987732', '3695987733', '4913255779', '4913255784', '4913255786', '4913255800', '4913255801', '4913255803', '4913255806', '4913255807', '5209076490', '6575641447', '6575641449', '7183318053', '7183318060', '7204627936', '7204627937', '7295363008', '7295363009', '7295363010', '7295363011']",23
7,"[-984.5253624184649, -405.6343076416954]",128.71502372456982,"['65525278', '65658619', '2674894514', '4178848053', '4295590234', '4295590236', '4295590238', '4295590239', '4295590241', '4295590242', '4295590244', '4295590245', '4295590247', '4295590256', '4295590257', '4295590272', '4295590273', '4295590274', '4295590297', '4295590310', '4295590318', '6282025812', '6459925093', '6474223256']",24
8,"[-376.1755034965677, 794.3014635515938]",127.73343811905164,"['314070304', '1758054068', '2393501800', '2393501810', '4178848063', '4178848064', '4913255757', '4913255762', '4913255765', '4913255766', '4913255770', '4913255790', '4913255791', '4913255792', '4913255793', '4913255796', '4913255798', '4913255799', '4913255800', '4913255802', '4913255807', '4913255808', '4913255809', '4913255810', '6443368814', '6443368821', '6443368830', '6575641456', '7295369836']",29
9,"[446.8075327076317, -683.0719112004008]",143.07828897884968,"['65539585', '256558437', '256558438', '256558465', '256558468', '256566999', '256568832', '340332218', '340332219', '340332226', '340332231', '340332240', '340333103', '340333268', '354801007', '5555812015', '6212884661', '6332176273', '6917973013', '6917973014']",20
