,location,Radius,covered_nodes,Total_nodes_covered
0,"[966.6512671006662, 1249.5538670657552]",134.9459262476934,"['5366445082', '667357367', '668672704', 'cluster_668620092_7147944044_7147944046']",4
1,"[560.234825565848, 94.04549916777894]",175.0646646620659,"['6435688923', '668699193', '668699234', '668699242']",4
2,"[1126.0635054396485, 300.7286374813639]",164.46766924958283,"['5879215641', '5879215644', '5879215645', '5879215650', '667354765', '667357311']",6
3,"[489.1117217232773, 1387.41387484968]",128.14990604778507,"['4348259298', '667357361', '668672699']",3
4,"[636.3078897227881, 1538.9055509620239]",126.74090594044787,['6573701505'],1
5,"[703.8448015188866, 907.1426950091806]",141.9789542499191,"['667357330', '668672700']",2
6,"[1011.7443607743666, 1420.5625378537075]",131.3080237447351,"['4348259329', '4348259331', '6573701524', '667357367', '668612331']",5
7,"[126.15825055998658, 1267.303825175451]",128.91474590473504,"['4348259319', '4348259324', '5280437313', '5280437314']",4
8,"[1099.5667697035979, 1067.8137251725705]",142.6392343142065,['4369058864'],1
9,"[830.8073250973752, 267.6173262698931]",169.10119329629342,"['6435688924', '6495983054', '6495983060', '6627410440', '6627410442', '667357309', '667357310', '668699237']",8
10,"[1049.7520337925844, 1712.69997283159]",125.86553754137465,"['6572115060', '6786321691']",2
11,"[595.5868348715696, 1217.2032573928586]",129.79734189871402,[],0
12,"[833.5583691486349, 1144.0058090770365]",136.0553267015615,"['5366445083', '5366445084']",2
13,"[901.3687846771245, 108.85337819152296]",171.74304337845135,"['6627410440', '6627410442', '667357309', '667357310', '668660548', '668699237']",6
14,"[925.7073895655033, 975.3076661633514]",141.50191122356154,"['5077600694', '6568909595', '7147944038']",3
15,"[802.823413445011, 718.3314501871088]",149.6151412329046,"['6568909593', '6573854574', '667357326']",3
16,"[916.5115521818717, 507.82561551685615]",158.28273790143038,"['5879215642', '5879215643', '6495983054', '6495983060', '6568909609', '667357317', '667357318', '667357325', '667357368', '668699249']",10
17,"[1216.7977582506524, 1273.6193004117647]",136.75059747241002,"['4348259327', '4348259340', '5882320075', '667357409', '667357412', '667357419']",6
18,"[1218.3498511853918, 570.8443826152969]",156.11485141573274,"['5879215634', '667357382', '667357383', '667357385', '667357387', '667362347', '668685375', 'cluster_5879215623_5879215625']",8
19,"[868.8357296210813, 1627.4476033876122]",126.70540418312717,"['4348265098', '4348265099', '4348265101', '4348265105', '6573701501']",5
20,"[806.3714606917529, 1441.1498834113818]",129.01275640408153,"['4348265101', '4348265105', '4348265107', '5366445085', '5584937650']",5
21,"[1362.851502992629, 1100.9754386712632]",143.21233296417995,"['2055461155', '667357405', '667357409', '667357415']",4
22,"[318.0816609526102, 1351.269618524352]",128.5741869089259,"['6571330021', '6571330022']",2
23,"[608.4117815022819, 1072.0915339063222]",135.67317407894262,['6583550562'],1
24,"[725.2001998453978, 1348.2737389282875]",129.6298805049145,"['5366445085', '5366445092', '5584937650']",3
25,"[1070.438828457384, 1609.5578170090484]",127.20110348625876,"['1990860600', '667357421']",2
26,"[1220.441484769097, 1459.094854779804]",129.69589847256498,"['4348259325', '4348259327', '4348259331', '4348259333', '4348259341', '667357419', 'cluster_4348259335_7265460758']",7
27,"[361.3822573955189, 1242.0316740948895]",131.1234470905615,"['245674992', '4348259295', '5280437313', '6571330022', '6571330023', '668672574']",6
28,"[1247.9939226510778, 918.8595280046515]",147.7973363832716,"['6576461331', '667357392', '667357401', '667357405', '667357407']",5
29,"[1268.260833904873, 784.0869725930338]",150.4993190824775,"['6576461331', '667357392', '667362347', '668685380']",4
30,"[1022.0020428602992, 796.9416973375178]",150.2654384714372,"['3215340463', '6568909593', '6568909594', '6568909595', '6573854574']",5
31,"[1044.9220552541826, 557.9995395000954]",150.0253108475376,"['5366445105', '5879215642', '5879215643', '667357325', '667357368', '667357382', '667357385', '668699249']",8
