,location,Radius,covered_nodes,Total_nodes_covered
0,"[174.20063030873956, -1091.1497128463188]",332.7676399828127,"['267075198', '267196323', '267196328', '267196331', '621248448', '621248449', '621248450', '943830813', '3745729192', '3745729200', '3745729203', '6657547778', '6688997575', '6688997577']",14
1,"[-1292.5031133377145, 1322.5435378315944]",335.1232569883559,"['267251007', '267259245', '267259246', '395135071', '562591570', '1191294802', '1191294813', '2592537503', '3661513068', '3661513070', '3661513071', '4808285378', '6437796361', '6437796362', '6437796363', '6437796364', '6437796365', '6437796366', '6437796368', '6437796369', '6437796370', '6437796371', '6437796372', '6437796373', '6437796374', '6437796375', '6437796376', '6437796377', '6437796380', '6437796381', '6437797485', '6437797487', '6552977584', '7223006823', '7223006825', '7223006826', '7223006828', '7232925569', '7232925570', '9179118868', '9179118871', '9179118872', '9179118876', '9843958838', '9857860415', '9857874021', '10262310953', '10262310954', '10262310959', '10262310960', '10262310962', '10262310963', '10262310964', '10262310965', '10262310966', '10262310971', '10262384319', '10262384322', '10262384323', '10262384324', '10262384325', '10262384326', '10262384332', '10262384333', '10262384336', '10264255630', '10264255632', '10264255633', '10264255634', '10264255635', '10264255636', '10264255637', '10264255638', '10264255640', '10264255641', '10264255642', '10264255643', '10264255644', '10264255645', '10264255647']",80
2,"[744.5132348669192, -1952.9840331761238]",359.23415320319225,"['249791380', '267197833', '267197834', '267197856', '267197963', '267197965', '910549579', '910549625', '910549683', '910549711', '938641807', '1275190716', '1275190749', '1275190808', '1275190821', '1275190828', '1275190878', '1524384434', '1749427727', '1749427731', '1749433809', '1749433811', '1749433812', '1803830117', '1803830121', '1803830123', '1803830147', '1803838865', '1869899409', '1869899424', '1870091878', '3746076234', '3746076237', '3746076241', '3746076245', '3746076246', '3746076247', '3746076248', '6064361363', '6174545385', '6174545386', '6435912378', '6435912379', '6436466215', '6436466221', '6436466223', '6436466224', '6538753126', '6538759441', '6538759450', '6717668054', '6854465823', '6854465826', '7312809249', '7312809251', '7312809257', '7312809266', '7612444346', '9713020335', '9713020338', '9713020341', '9713020345', '9713020356', '9713020373', '9713020374', '9713020386', '9713020387', '9713020388', '9713020392', '9713020400', '9794249874', '9794249875', '9860083103', '9860119218', '9860119219', '9860150835', '9860259219', '9880276177', '9880276180', '9880276185', '10274973536', '10274973538', '10597908264']",83
3,"[68.78054889557806, 528.842530149331]",319.8994200282684,"['267196320', '267196337', '267251573', '267251574', '267251575', '267251581', '267251584', '267251585', '267251586', '1309626424', '1309626425', '1309626431', '1309626434', '1309626438', '1309626441', '1309626442', '1309626444', '1556471313', '5434484031', '5434484032', '5434484044', '5434484049', '5434484052', '6436172961', '6436172963', '6437715964', '6702715313', '6702715314', '6702715318', '6702715319', '6702715320', '6758692739', '9179109945', '9195108424', '9195136047', '9195140172', '9221708422', '9221708424']",38
4,"[-1801.47536871969, 1149.3622556015991]",340.591390919916,"['267249905', '562615475', '943560121', '943560221', '1271972179', '3546111763', '4231821247', '4231821248', '6351713174', '6436685290', '6436685291', '6436685292', '6436685293', '6436685294', '6436685298', '6436685299', '6531655529', '6531655534', '6553019761', '6553019768', '7274125613', '9743073669', '9743073670', '9743073672', '9743073673', '9743073674', '9794237542', '9794237543', '9794237549', '9794237551', '9843486079', '9843486080', '9843524735', '9843524739', '9843554406', '9843554407', '9843554408', '9843554412', '9843554413', '9843554416', '9843579517', '9843579518', '9843579519', '9843579523', '9843579524', '9843579525', '9843579526', '9843579527', '10225136820', '10262211493', '10262211494', '10262211495', '10262211496', '10262211497', '10262211498', '10262211499', '10262211500', '10262211501', '10262211504', '10262211508', '10262239775', '10262239776', '10262239777', '10262239778', '10262239779', '10262239780', '10262239781', '10262239782', '10262239783', '10262239784', '10262239785', '10262239804', '10262239805', '10262290109', '10262290110', '10262290112', '10262290113', '10262376350', '10262376351', '10262376352', '10262376355', '10262384348', '10262384349', '10264741988']",84
5,"[333.615635941579, -2091.3124808856655]",351.1537932854139,"['308890952', '308890954', '938641807', '1524384380', '1524384434', '2506020980', '2506020998', '3175023549', '3175023550', '3746076232', '3746076234', '3746138583', '3746138584', '3746138585', '3746138586', '3746138588', '3746138590', '3746138597', '3746138601', '3746138602', '3746138603', '3746138606', '3746138607', '3746138611', '3746138612', '3746138613', '3746138614', '3746138615', '3746138616', '3746138618', '3746138620', '3746138621', '3746138623', '3746138624', '3746139126', '3746139127', '3746139129', '3746139130', '3746139132', '3746139133', '3746139134', '3746139136', '3746139138', '3746139139', '3746139140', '3746139142', '3746139143', '3746139145', '3746139146', '3746139147', '3746139149', '3746139150', '3746139152', '3746139155', '3746139156', '3746139157', '3746139158', '3746139159', '3746139160', '3746139161', '3746139163', '3746139164', '3746139166', '3746139167', '3746139171', '3746139172', '3746139174', '3746139176', '3746139177', '6538750821', '6854465823', '6854465826', '9713020356', '9713020359', '9794249874', '9794249875', '10548781943', '10548781946', '10548781947']",79
6,"[1253.6692583201786, -521.0767647368183]",377.7033854735056,"['249786916', '267075227', '939091126', '939091207', '1524386723', '1870091896', '3742396957', '6717668070', '9179109921', '9865388958']",10
7,"[-569.098260358646, 344.5829949492704]",330.14216866172023,"['249786848', '267249954', '267249955', '267249959', '267249960', '267249962', '267249964', '267249967', '267251016', '267253206', '267253209', '1762989519', '1762989529', '3742418043', '3742418047', '3742418068', '3742418071', '5681450592', '5681450598', '6213742109', '6213742115', '6213742118', '6213742119', '6742341855', '9858009521', '10264318164', '10264318165', '10264328243', '10264328244', '10264384042', '10264384043', '10264384044', '10264384056']",33
8,"[-1058.2823197490072, -1045.0293563448276]",348.4420870135902,"['267197917', '267197918', '267197925', '267197928', '267197930', '267197931', '267197934', '267197936', '267197937', '267197938', '267197939', '267197941', '267197943', '267197944', '355435736', '943831837', '3742424993', '3744313582', '3744313590', '5483954479', '5483954499', '6657447431', '6657547731', '6657547735', '6681148325', '6720378881', '6720409805', '6776599534', '6776599544', '6776599549', '8750357800', '9179109952', '9684753362', '9859986618', '9859986619', '10274753529']",36
9,"[1050.8019438637366, 402.5262510675403]",332.4555081441033,"['267197829', '267197832', '1803594526', '2431986232', '3743678685', '5415676327', '5415676331', '6153253285', '6153253286', '6153253303', '6153253304', '6153253305', '6738363906', '6738363907', '6738363908', '9179109926', '9179109928', '9865371356', '9865442876', '9910793804', '9910793805', '10255194168']",22
10,"[-790.725974782164, -2024.8210507161311]",334.47098504911133,"['370583668', '370584162', '370584167', '370584172', '370584207', '370584246', '943830775', '943875567', '943875805', '3642421056', '3745743588', '6680797477', '6680819991', '6680819998', '9713029513']",15
11,"[169.74901620494603, 955.0120717163469]",303.01160648566525,"['267250972', '267250973', '267250978', '267251576', '267251597', '267251598', '939091176', '1309626441', '1309626442', '1309626444', '1556471313', '1762944960', '3504623687', '3504623688', '3504623690', '3744502766', '5434483914', '5434483918', '5434483919', '5434484022', '5434484025', '5434484031', '5434484032', '5434484044', '5434484049', '5434484052', '5434484056', '5434484057', '5792664560', '5792664570', '6234228028', '6437715963', '6437715964', '6637358436', '6637358439', '6649221978', '6649221979', '6649221980', '6738488031', '6758692739', '6758692740', '6761961053', '9195108424', '9195140172']",44
12,"[-238.6880322563885, -2052.996920610573]",343.35295721297774,"['308883156', '308883222', '308883223', '308883229', '308883230', '308883231', '308883582', '370583668', '433484645', '938641783', '943830439', '943831249', '943831293', '943831433', '943831815', '943875567', '943875795', '943875896', '3007872789', '3642431686', '3642434617', '3642437417', '3642437418', '5792664541', '5792664542', '6666377295', '6680295294', '6680295296', '6680295297', '6680295299', '6680295300', '6680820004', '6680820008', '6680820021', '9713020378', '9713020379', '9860276806']",37
13,"[-1184.9756094930872, 1918.8142650334357]",329.1454522382542,"['450631313', '1869716959', '2592537503', '2592537506', '2592537520', '3177903049', '3177903051', '4234992496', '4234992498', '6439164655', '9179109964', '9713061604', '9713061606', '9843216008', '9843216009', '9843216010', '9843216011', '9843216012', '9843216013', '9843216014', '9843216016', '9843218522', '9843218523', '9843218526', '9843218529', '9843218532', '9843218542', '9843218543', '9843218544', '9843218545', '9843218546', '9843218547', '9843218548', '9843218549', '9843218550', '9874283606', '10617616680']",37
14,"[574.8772671679036, 792.8408476582395]",326.4590298107339,"['249786899', '267197831', '267251588', '267251591', '267251592', '267251594', '267251597', '267251598', '267251601', '1556471313', '5415676373', '5487856797', '6702715300', '8475062198', '9212659809', '9872727149', '9872727150', '10273081180', '10273081181']",19
15,"[1066.8538483641203, -1212.0034706219813]",362.0475013530549,"['249786916', '249786918', '249791377', '267197959', '267197967', '267197973', '267197974', '267197975', '267197976', '267197980', '267197983', '267197984', '267197985', '267197986', '1275190687', '1275190727', '1309626321', '1309626331', '1309626334', '1309626344', '1309626359', '3745701748', '3745701754', '3745701761', '3745701768', '5301832664', '6174545401', '6436362271', '6436362272', '6660387390', '6660387391', '6660387393', '6660387394', '6717668047', '6717668052', '6979349035', '6979349037', '6979349039', '9712983494', '9712983498', '9712983499', '9712983500', '9712983501', '9712983503', '9712983504', '9712983505', '9712983506', '9712983507', '9712983513', '9857744896']",50
16,"[1622.0708409289687, 904.2401837118861]",320.3911027544043,"['308719791', '308719942', '308723214', '458640628', '939086453', '939086478', '939086513', '939086567', '939086602', '939091050', '939091096', '939091150', '939091191', '1563326767', '1668978746', '1669002238', '1669002239', '1669002240', '1763009601', '1763009614', '4443233402', '5564078009', '5567649510', '5599293198', '5599293200', '6569267271', '6649961254', '6649961257', '7266304603', '7266325922', '7266325923', '7266325924', '7266325932', '9865330351', '9865442869', '10598553181', '10605853767', '10605918067', '10605918068', '10605918078', '10605918083', '10605918087', '10605918102', '10610799730', '10610799731', '10610799732', '10610799733']",47
17,"[-79.57945973607289, -677.1334992994656]",330.0341997764042,"['267196276', '6666318646', '7950461273', '9859979938']",4
18,"[797.5234555846675, -887.4803771863426]",340.5859135450333,"['249786918', '249786921', '249791377', '267197959', '267197983', '314506006', '1309626344', '1309626359', '3007872805', '3007872806', '3007872810', '3745701768', '6436362272', '6436809844', '6643020576', '6643020577', '6717668047', '6979349039', '10682483891', '10682483897']",20
19,"[-1399.201893523027, 713.1572468831449]",339.3893774187834,"['267249900', '267249902', '267249903', '267249905', '267249911', '267249912', '267249914', '267249915', '267250999', '267251006', '267251008', '267259248', '267259269', '267259322', '1271972179', '3661513065', '3661513066', '4881456028', '5345583360', '5485189721', '5487506617', '5802016585', '5802016591', '5802016594', '6436625363', '6436625369', '6436685290', '6436685293', '6720393130', '6720393131', '9186342836', '9186342839', '9843616380', '10198906978', '10262376355', '10264219701', '10264255630', '10264255637', '10264255641', '10264255660', '10264303952', '10264303954', '10264640742', '10264764670', '10264764673']",45
20,"[-1309.4662112637275, -1534.0639537512789]",357.467781638973,"['308884930', '308884943', '308884948', '308884952', '308884954', '308885274', '308887832', '563662820', '563662821', '563662823', '943831203', '6657443572', '6657447361', '6657547731', '6657547735', '6657547740', '6657547741', '6776599542', '6776599564']",19
21,"[1777.9026952521936, -1889.7625954082969]",382.1528907813319,"['910451127', '910451285', '1275190686', '1275190695', '1275190697', '1275190705', '1275190711', '1275190715', '1275190730', '1275190732', '1275190824', '1275190833', '1275190872', '1275190874', '1275190881', '1275190921', '1275190943', '1275190992', '1803593359', '1803593360', '1803593363', '1803593370', '1803593375', '1803593380', '1803593387', '2957312609', '2957312610', '2957312611', '2957312614', '2957312619', '2957312620', '2957312628', '2957312629', '2957312631', '2957312848', '2957312853', '2957312860', '2957312863', '2957312865', '2957312866', '2957312872', '2957312878', '2957312881', '2957312882', '2957312893', '3424244069', '6436818685', '9713020329', '9857504420', '9857504434', '9857504435', '9858001029', '10649389964', '10649389985']",54
22,"[1228.4371440786554, -1543.0733177197376]",369.0529974920683,"['267197967', '267197973', '267197974', '267197975', '267197976', '267197984', '910347038', '910549579', '910549625', '910549711', '1275190679', '1275190714', '1275190715', '1275190804', '1275190833', '1275190850', '1275190874', '1275190878', '1275190992', '1309626316', '1309626320', '1309626321', '3746076248', '3746076254', '3746076255', '5301832647', '5301832652', '5301832653', '5301832658', '5301832659', '5301832664', '5301832665', '5301832669', '6174545399', '6174545401', '6436818685', '6660387390', '6660387391', '6660387392', '6660387393', '6660387394', '6717668052', '6726448621', '6734562873', '6979349037', '9712983491', '9712983494', '9712983498', '9712983499', '9712983500', '9712983501', '9712983503', '9712983504', '9712983505', '9712983506', '9712983507', '9712983513', '9713020332', '9713020335', '9713020338', '9713020345', '9857393930', '9857393931', '9857393932', '9857393933', '9857393937', '9857393942', '9857744896', '9860119218', '9860119219']",70
23,"[-617.1087917257609, 930.532132331175]",325.5438395395992,"['267250993', '267250994', '267250995', '267251009', '1191294738', '1191294827', '1191294833', '2431986249', '2431986255', '2431986256', '4083435332', '4083435341', '4083435383', '4231387109', '4231387111', '4398510560', '5434483896', '5434483908', '5682466818', '5682466820', '5682467523', '5792664579', '5792664580', '5799521439', '5799521445', '5799521452', '5799521554', '5799521561', '5799521565', '5799663725', '5799663728', '5799663732', '5799663735', '6436408280', '9212682340', '9794183553', '9794183554', '10230413737', '10264334421', '10264334423', '10264334424']",41
24,"[-889.6839851592457, 154.09319857732856]",313.68211996861584,"['267196343', '267249954', '267249955', '267249959', '267249967', '267253206', '267253207', '267253209', '267259282', '621248447', '3742418047', '3742418068', '3742418071', '3742418073', '5792664481', '5792664486', '5792664494', '6213742109', '6213742115', '6213742118', '6213742119', '6531578618', '6531585509', '6742341827', '6742341836', '7262926240', '7262926243', '9790022350', '9790022352', '9794237530', '9858009521', '10264318164', '10264328243', '10264328244', '10264384042', '10264384043', '10264384044', '10264384045', '10264384047', '10264384048', '10264384049', '10264384050', '10264384051', '10264384052', '10264384053', '10264384054', '10264384056', '10264542476', '10264542479']",49
25,"[-1376.8510785811102, 149.60908266785813]",340.6189702548167,"['249791934', '267259251', '267259266', '267259267', '267259269', '267259270', '267259274', '267259278', '267259280', '267259282', '267259320', '621248441', '943560162', '1368046429', '1368046436', '5483954454', '5483954459', '5792664481', '5792664486', '5792664494', '5792664509', '5792664521', '6436821125', '6436821126', '6720393087', '6720393108', '6720393121', '6742341897', '6742341898', '7262926243', '9790022350', '9794237530', '9794237531', '9794237533', '9794237537', '10264640759', '10264640761']",37
