,location,Radius,covered_nodes,Total_nodes_covered
0,"[-134.72056658236644, -135.7424807416272]",280.40551892852534,"['268789988', '268789990', '268789999', '268790000', '304913244', '304913245', '304913248', '304914011', '330576364', '330612029', '330612032', '330612046', '330612053', '330612289', '330612298', '330612299', '330648003', '330648024', '330653184', '3371735080', '3405118745']",21
1,"[63.30479293743842, -567.4830774734218]",288.14072655708617,"['268789969', '268789971', '268789973', '268789976', '268789979', '268790010', '268790016', '268790030', '268790035', '275675438', '275675439', '275675440', '275675441', '330653141', '330653166', '330653179', '330653236', '330653241', '330653246', '330653249', '330653262', '330653267', '330653271', '330653290', '330653296', '330653303', '330653324', '330653353', '330653884', '330653976', '330653997', '330654000', '330774715', '330774716', '330780144', '330780155', '330780161', '330780167', '330780202', '330780203', '670703101', '670703205', '670703217', '2164168482', '2166694704', '2166694709', '2166694714', '2166694715', '2166694720', '2166694724', '2166694728', '2166694752', '7024847607']",53
2,"[263.49373544052776, -77.20364050594858]",280.8383231428838,"['268789874', '268789875', '268789926', '268789939', '268789985', '268789987', '268789988', '268789990', '268789999', '268790000', '330576364', '330593476', '330593523', '330593548', '330593595', '330593601', '330593605', '330593612', '330593618', '330593624', '330593641', '330593646', '330593651', '330593656', '330593661', '330593666', '330593697', '330593701', '330593710', '330593716', '330612021', '330612026', '330612027', '330612029', '330612032', '330612039', '330612040', '330612044', '330612046', '330612049', '330612053', '330612289', '330774716', '330779489', '330779492', '3371735080']",46
3,"[176.73559471308857, -1077.8482780232862]",286.12472457405846,"['275675441', '275676975', '275676976', '275676977', '330654003', '330654005', '330654009', '330654010', '330654012', '330654038', '330654075', '330654081', '330654139', '330654144', '330654147', '330654149', '330654150', '330780592', '330798589', '2164168453', '2164168463', '2167078769', '2167078770', '2167078771', '2167078772', '2167078773', '2167078774', '4690195816', '6590511582', '7025461280']",30
4,"[682.2507047170719, -943.200723131601]",285.7721442387426,"['275676979', '275676982', '330653399', '330654083', '330654107', '330654114', '330654123', '330654130', '330780864', '330780866', '330798628', '330798629', '330798631', '330798633', '330798634', '330798635', '330798636', '2158634730', '2168356812', '4690195811', '4690195816', '10038642609', '10038642610', '10038642616']",24
5,"[345.92570675389976, 137.69244102088015]",265.2885343270423,"['268789869', '268789870', '268789926', '268789939', '268789940', '268789987', '330576253', '330576261', '330576280', '330576289', '330576439', '330576446', '330576488', '330576496', '330593476', '330593480', '330593514', '330593520', '330593523', '330593548', '330593595', '330593601', '330593605', '330593612', '330593618', '330593624', '330593641', '330593646', '330593651', '330593656', '330593661', '330593666', '330593675', '330593688', '330593697', '330593701', '330593710', '330593716', '330612021', '330612039', '330612040']",41
6,"[-721.0083344139857, -659.9607050290797]",344.54254805419356,"['275676971', '330648038', '330648048', '330648051', '330648061', '330648065', '330648098', '330648694', '330648697', '330653958', '330783601', '330783605', '330798362', '330798365', '5391143596', '5391143604']",16
7,"[546.7985400418572, 463.23706095650925]",217.02497784560202,"['268789880', '268789881', '268789882', '268789920', '268789961', '268789963', '330576035', '330576044', '330576053', '330576059', '330576066', '330576156', '330576253', '330576404', '330576439', '330576446', '330576488', '330593466', '6773818263', '6773818264']",20
8,"[836.7722697480152, 251.4735296318265]",249.19874628334298,"['268789868', '268789920', '268789950', '268789954', '268789961', '330582170', '330582189', '330582202', '330593389', '330593397', '330593428', '330593447', '330593456', '330593460', '330593466', '330593509', '2164208476', '2164208484', '3248842465', '3248842469', '3248842472', '3248842473', '3248842475', '3248842476', '3248842477', '3248842479', '3405055667', '3405055668']",28
9,"[-643.910567080987, -273.202306126504]",276.9433632275028,"['330648061', '330648065', '330648075', '330648108', '330648111', '330648114', '330648117', '330798362', '330798365']",9
