,location,Radius,covered_nodes,Total_nodes_covered
0,"[1211.3947765854427, 1119.2286729439968]",290.08093346892514,"['2055461155', '4348259327', '4348259340', '4369058864', '5882320075', '6576461331', '667357392', '667357401', '667357405', '667357407', '667357409', '667357412', '667357415', '667357419', '7147944038', 'cluster_668620092_7147944044_7147944046']",16
1,"[1037.2230357791877, 1504.1218898688435]",290.76166909572294,"['1990860600', '4348259325', '4348259327', '4348259329', '4348259331', '4348259333', '4348259341', '4348265098', '4348265099', '4348265101', '4348265105', '4348265107', '5366445082', '5584937650', '5882320075', '6572115060', '6573701524', '667357367', '667357419', '667357421', '668612331', '668672704', '6786321691', 'cluster_4348259335_7265460758']",24
2,"[762.989868648098, 913.0040655938952]",290.3152634835685,"['3215340463', '5077600694', '5366445083', '5366445084', '6568909593', '6568909594', '6568909595', '6573854574', '6583550562', '667357326', '667357330', '668672700', '7147944038']",13
3,"[919.2801244588196, 393.2315239545178]",289.42236268788696,"['5366445105', '5879215641', '5879215642', '5879215643', '5879215644', '5879215645', '5879215650', '6495983054', '6495983060', '6568909609', '6627410440', '6627410442', '667357309', '667357310', '667357311', '667357317', '667357318', '667357325', '667357368', '667357382', '668660548', '668699237', '668699249']",23
4,"[693.7936260975176, 1333.5369666925133]",291.00309107388966,"['4348259295', '4348259298', '4348265101', '4348265105', '4348265107', '5366445082', '5366445083', '5366445084', '5366445085', '5366445092', '5584937650', '6573701501', '6573701505', '6573701524', '6583550562', '667357361', '667357367', '668672699', '668672704']",19
5,"[663.3422979216355, 103.47923466670784]",278.4140213145278,"['6435688923', '6435688924', '6627410440', '6627410442', '668699193', '668699234', '668699237', '668699242']",8
6,"[286.7606798907836, 1241.5429331139553]",291.4868423336334,"['245674992', '4348259295', '4348259319', '4348259324', '5280437313', '5280437314', '6571330021', '6571330022', '6571330023', '667357361', '668672574', '668672699']",12
7,"[1224.1716270753911, 658.0732525830883]",289.02320413489394,"['5366445105', '5879215634', '5879215642', '6568909594', '6576461331', '667357325', '667357368', '667357382', '667357383', '667357385', '667357387', '667357392', '667362347', '668685375', '668685380', 'cluster_5879215623_5879215625']",16
