,Unnamed: 0,location,Radius,covered_nodes,Total_nodes_covered
0,0,"[454.2602020720893, 473.27092007464364]",466.33917670635856,"['330648048', '330780901']",2
1,1,"[1247.2713306203616, 111.96656054998405]",466.33957149215695,"['1515242053', '2164168433', '2164168455', '2167078769', '2167078770', '2167078771', '2167078772', '275675441', '275676975', '275676979', '275676982', '3098974997', '330654038', '330654081', '330654083', '330654123', '330654139']",17
2,2,"[1957.9232543467008, 1964.4735971735795]",436.12071401984997,"['268789836', '268789877', '268789942', '268789959', '268789961', '3248845375']",6
3,3,"[1179.1081262445878, 622.1730887216497]",466.33949846951737,"['2164168455', '2166694724', '2166694752', '2166703022', '2167078769', '2167078770', '2167078771', '2167078772', '268789875', '268789969', '268789971', '268789973', '268789976', '268789999', '268790000', '268790010', '275675441', '275676975', '330612289', '330653353', '330653384', '330654139', '3371735080']",23
4,4,"[1545.676209259431, 1231.5565676224305]",437.7912223910091,"['268789875', '268789882', '268789950', '268789954', '268789961', '3371735080']",6
