,Unnamed: 0,location,Radius,covered_nodes,Total_nodes_covered
0,0,"[696.1502310816054, 449.4730411702882]",307.20692638220277,['330648048'],1
1,1,"[1444.7838718077978, 1145.0053117308823]",311.6752480653126,"['268789875', '3371735080']",2
2,2,"[290.454436841882, 434.5879491219386]",298.0297617874507,"['330648048', '330780901']",2
3,3,"[1372.9563066884043, 755.0934996051895]",309.0932684893453,"['2166694724', '2166694752', '2166703022', '268789875', '268789969', '268789971', '268789973', '268789976', '330653353', '330653384']",10
4,4,"[1754.693100420161, 1524.314700813144]",314.7899428614543,"['268789882', '268789950', '268789954', '268789961']",4
5,5,"[1926.0183107597209, 2109.2125175023916]",317.2473690124482,"['268789836', '268789877', '268789942', '268789959', '3248845375']",5
6,6,"[1493.497396249105, 228.0965181276936]",307.6669590346865,"['1515242053', '2166703022', '2167078769', '2167078770', '275676979', '275676982', '330654081', '330654083', '330654123', '330654139']",10
7,7,"[1018.0595138253265, 311.8795295070633]",307.603070431844,"['2164168433', '2164168455', '2167078770', '2167078771', '2167078772', '275675441', '275676975', '3098974997', '330654038']",9
8,8,"[923.2968208724151, 860.4535027434109]",308.70691383066975,"['268789969', '268789971', '268789973', '268789976', '268789999', '268790000', '268790010', '330612289', '330653353', '3371735080']",10
