,location,Radius,covered_nodes,Total_nodes_covered
0,"[-551.3891046148592, -386.9325237346151]",166.08293387380786,"['330648048', '330648061', '330648065', '330648075', '330648108', '330648111', '330648114', '330648117', '330798362', '330798365']",10
1,"[557.7795277354944, -297.2103879123982]",187.4283596485436,"['330612026', '330653426', '330779492']",3
2,"[912.3045084073228, 768.406570879071]",185.914614497537,"['268789860', '268789861', '268789877', '268789942', '268789944', '330576530', '330576568', '330576592', '330576637', '330576647', '330576694', '330576715', '330576733', '330576745', '330576757', '330576765', '330576770', '330576830', '330582157', '3371735058', '3371735059', '3371735060', '3371735062', '3371735085', '3371735086']",25
3,"[-0.7418964338472662, -143.76531856055908]",183.71689578062401,"['268789988', '268789990', '268789999', '268790000', '304913244', '330576364', '330612029', '330612032', '330612046', '330612049', '330612053', '330612289', '330612298', '3371735080', '3405118745']",15
4,"[-290.2368404822636, -333.91231910558884]",174.15832876079878,"['268790019', '304913245', '304913248', '304914007', '304914011', '330612299', '330648003', '330648024', '330648058', '330653184', '330653928', '672642687']",12
5,"[-120.1693612465792, -372.4417226725932]",178.9240610936712,"['268790010', '268790016', '304913245', '304913248', '304914011', '330648003', '330653141', '330653166', '330653179', '330653184', '330653236', '330653241', '330653246', '330653249', '330653271']",15
6,"[-235.1901582239208, -510.9557945293552]",172.755148089494,"['268790010', '268790016', '268790019', '304914007', '330648058', '330653179', '330653184', '330653241', '330653246', '330653249', '330653884', '330653893', '330653928', '670703094', '670703101', '670703151', '670703205', '670703217', '672642687', '672642688', '672642689', '2164168482']",22
7,"[-682.9053397384288, -609.1928945948338]",161.986954702428,"['330648038', '330648048', '330648694', '330648697']",4
8,"[240.03171354443128, -115.31125788649356]",186.92162245486634,"['268789874', '268789875', '268789985', '268789987', '268789988', '268789990', '268789999', '268790000', '330593548', '330593595', '330593601', '330593605', '330593618', '330593701', '330593716', '330612021', '330612027', '330612032', '330612039', '330612040', '330612044', '330612046', '330612049', '330612053', '330779489', '3371735080']",26
9,"[917.5633769841015, 481.9109606161244]",180.44871006141233,"['330576503', '330576530', '330576770', '330576811', '330576821', '330576830', '330582157', '330582170', '330582189', '330582193', '330582202', '330593389', '330593397', '3248842469', '3248842472', '3248842473', '3405055667', '3405055668']",18
10,"[913.5290781154367, 1074.132274967483]",167.62569462759993,"['268789836', '268789942', '268789959', '268790945', '3248845375', '3263038277']",6
11,"[463.7648411643141, 225.40790571529476]",185.0727104657852,"['268789869', '268789870', '268789940', '330576253', '330576261', '330576280', '330576289', '330576404', '330576439', '330576446', '330576488', '330576496', '330593476', '330593480', '330593514', '330593520', '330593523', '330593646', '330593656', '330593666', '330593675', '330593688']",22
