,location,Radius,covered_nodes,Total_nodes_covered
0,"[792.7601959097694, 81.32767947462153]",150.80688956832074,"['2572535779', '7882604636']",2
1,"[8.82122356338381, -1134.4532149556849]",170.31922604158189,"['65556602', '287476202', '287476363', '354739993', '354739994', '354739997', '354740008', '354740028', '847467170', '847467257', '956656225', '1257080880', '1257080968', '2572379167', '2572379173', '2572379174', '2572379176', '2572379179', '6340177051', '6407637005', '7928670247']",21
2,"[-364.50169960026585, 297.5000313042324]",200.52872038184844,"['65381219', '65545431', '65545441', '65644358', '65644370', '314071067', '314071075', '2380604029', '4913257344', '4913257345', '4913257350', '5326408966', '7040829869']",13
3,"[797.9105951532381, 600.8879618885783]",188.5213456560306,"['65546899', '256568778', '256568779', '338518152', '338518155', '338518161', '338518162', '663153661', '663153663', '847469085', '847469103', '847469105', '847469108', '847469304', '847469449', '1083735850', '1434767658', '1434767660', '1434767686', '1434767708', '2923646863', '4835455171', '4886811310', '5691107533', '5718661819', '6113747124', '6308631172', '6308631174', '6308634385', '6308634386', '6308634388', '6308634392', '6541218040', '6541218042', '6541218050', '6661724382', '7129243096', '7129243097', '7129243098', '7129243103', '7129243111', '7849178209', '7849178211', '8910447827']",44
4,"[671.4599780216531, 254.537260202229]",174.5821241014493,"['65484362', '65586584', '689512055', '689515525', '2572535781', '2572535782', '2572535785', '2572535787', '2572535788', '2572535789', '2572535790', '2572535791', '2572535792', '2572535793', '2572535794', '2572535795', '3997329598', '4891201084', '4891201116', '4891201117', '4891201118', '4891201119', '4912961826', '4912961827', '4912961829', '4912961839', '4912961840', '6477378136']",28
5,"[-901.6756655295303, 214.55482743148505]",151.37172799462715,"['65665823', '65665828', '65683555', '2574077047', '2574077049', '2574077050', '2574077053', '2574077054', '2574077057', '2574077065', '2574077068', '2574077070', '2574077071', '2574077074', '2574077075', '2574077076', '2574077077', '2574077078', '2574077079', '2574077082', '6318792955', '6460227540', '6460227542', '6460228514', '6460228519', '7131527009', '7131527010', '7941128442', '7941128443']",29
6,"[155.8526125790034, -445.6255079884241]",115.85285058890896,"['65543924', '256568484', '281870455', '302116672', '344843953', '4742742402', '4742742412', '4742742414', '4742742417', '4742742420', '4742742422', '4742742423', '5555811986', '5555811987']",14
7,"[154.5048279450361, -677.0485924027586]",174.97701699256348,"['256566556', '256566598', '256566762', '256566854', '256568153', '281870455', '340333379', '340333385', '340333457', '344843953', '354797987', '4742742335', '4742742337', '4742742339', '4742742342', '4742742348', '4742742354', '4742742414', '4742742417', '4742742420', '4742742423', '4742742442', '5060845989', '5060845990', '5555811978', '5555811986', '5555811987', '5941921912', '6331490363', '6461239755', '6558675828', '6558675829', '6558675830', '7058931008', '7058931013', '8910620815']",36
8,"[1067.7865154382707, -269.9698944485313]",111.65317877963575,"['65643858', '847411271', '2572535797', '2572535801', '2572535803', '2572535805', '2572535807', '4912961653', '4912961655', '4912961656', '4912961657', '4912961658', '4912961659', '4912961661', '4912961662', '6292251810', '6292251811', '6316668210', '6316668219', '6316668225', '6439110248', '8221843046', '8221843047', '8221843048', '8221843062', '8221843068', '8910620857', '8910620858', '8910620861', '9384053307']",30
9,"[-455.6156525571473, -490.3634508757451]",111.65072421838626,"['4630676974', '4933019562', '5206902980', '5206902981', '5555953376', '5555953377', '5933366061']",7
10,"[985.2988083115386, -348.5069213220762]",113.81783465814057,"['65556645', '65643858', '689521173', '2572535803', '2572535805', '2572535807', '4912961653', '4912961655', '4912961656', '4912961657', '4912961658', '5852624893', '5852624896', '5852624898', '5852624901', '5852676327', '5852676328', '5852676329', '6169889325', '6169889327', '6316668225', '6439110248', '6917873746', '6917873748', '6917873753', '8221843047', '8221843048', '8221843062', '8221843065', '8221843068', '8221843072', '8910620858', '9383029288', '9384053251', '9384053252', '9384053253', '9384053269', '9384053270', '9384053286', '9384053307', '9384053310', '10089365236']",42
11,"[1208.9824097168546, -218.3342193417585]",105.45932783975827,"['4912961668', '4912961669', '4912961671', '4912961672', '4912961673', '4912961678', '4912961680', '6292251810', '6292251811', '6293420761', '8221843041', '9384053316']",12
12,"[-197.09975430367064, 89.35498274071584]",173.10358757693763,"['65644358', '65644370', '65682762', '256568638', '689476111', '3210187960', '6239344432', '6574133573', '6574133574', '9898608896', '9898608898', '9930620471']",12
13,"[-296.871980110477, -465.71216734726886]",145.97876068388456,"['65501977', '65598519', '256567930', '314065986', '340334520', '952997670', '2217384955', '4933019562', '5206902981']",9
14,"[-656.4830180278194, -331.318134795173]",115.67201345426942,"['65565068', '2411555343', '2572379209', '2572379211', '2572379212', '2572379215', '5676638013']",7
