,location,Radius,covered_nodes,Total_nodes_covered
0,"[32.194431733973474, -6.278252915038635]",314.5293465601499,"['245674992', '667357326', '668672574', '668672700', '4642960968', '5077600694', '5366445083', '6568909595', '6583550560', '6583550562', '7147944038']",11
1,"[-56.67636487882662, -854.6260058157776]",307.40256308927866,"['668699188', '668699193', '668699199', '668699237', '668699242', '6435688923', '6435688924', '6627410440', '6627410442']",9
2,"[615.3714728729008, -547.6407077994728]",312.1244507860503,"['667357311', '667357368', '667357382', '667357383', '667357385', '667357387', '668660560', '668685375', '668685380', '668699249', '5366445105', '5879215623', '5879215625', '5879215634', '5879215641', '5879215642', '5879215643', '5879215644', '5879215645', '5879215646', '5879215650']",21
3,"[56.59794666740145, 384.6092011062062]",307.0518617553137,"['667357348', '667357359', '667357361', '667357367', '668478124', '668672699', '668672704', '4348259295', '4348259297', '4348259298', '4348265099', '4348265101', '4348265105', '4348265107', '4642960968', '5366445082', '5366445083', '5366445085', '5366445091', '5366445092', '5366445093', '5584937649', '5584937650', '6573701501', '6573701505', '6573701524']",26
4,"[-474.93374763217787, 343.11089138437285]",308.9616635136246,"['668478124', '2081722939', '4348259294', '4348259295', '4348259319', '4348259324', '5280437313', '5280437314', '5280438428', '6571330021', '6571330022', '6571330023', '7265473766', '7265482108', '7265482110', '8699875147', '8699875155', '8699875156']",18
5,"[446.07318744328074, 37.132439971047695]",319.31017428708975,"['667357352', '667357392', '667357403', '667357405', '667357407', '667357409', '667357412', '668620092', '668672700', '2055461156', '3215340463', '3215340464', '4369058864', '5077600694', '5366445083', '5882320075', '6568909595', '6576461331', '6785961623', '6785961658', '7147944038', '7147944044', '7147944046']",23
6,"[319.6466849170257, -535.7911744091324]",318.6592868889735,"['667357309', '667357310', '667357311', '667357317', '667357318', '667357325', '667357368', '667357382', '667357385', '668660548', '668660552', '668685375', '668699249', '5366445105', '5879215641', '5879215642', '5879215643', '5879215644', '5879215645', '5879215646', '5879215650', '6495983054', '6495983060', '6568909593', '6568909594', '6568909609', '6573854574', '6627410440', '6627410442', '8666700466']",30
7,"[583.1272898696043, 642.2424784938694]",323.2031460638981,"['667357419', '667357421', '668612331', '1990860599', '1990860600', '4348259325', '4348259327', '4348259328', '4348259329', '4348259330', '4348259331', '4348259332', '4348259333', '4348259334', '4348259335', '4348259340', '4348259341', '4348265098', '4348265099', '6573701524', '6786321690', '6786321691', '7265460758', '9169143586']",24
8,"[744.0838470462671, 34.67926279092115]",321.01514070234015,"['667357392', '667357401', '667357403', '667357405', '667357407', '667357409', '667357412', '667357415', '667357416', '4348259340', '4369058864', '6576461331', '6785961623', '8675266535']",14
9,"[462.32277320053976, 619.5166244553905]",316.8977149328602,"['667357367', '667357419', '667357421', '668612331', '668612391', '1990860599', '1990860600', '4348259325', '4348259327', '4348259328', '4348259329', '4348259330', '4348259331', '4348259332', '4348259333', '4348259334', '4348259335', '4348259341', '4348265098', '4348265099', '4348265101', '4348265105', '6573701524', '6786321691', '7265460758', '9169143586', '9169143592']",27
