,location,Radius,covered_nodes,Total_nodes_covered
0,"[22.338894333954755, 97.59714501206957]",149.34533740038893,"['301037265', '6095470542', '6095470546', '10030780559', '10030780571', '10049647636', '10049647640']",7
1,"[-304.1232233268513, 308.5731953755099]",148.236404038623,"['3055043750', '3178456078', '4233527006', '4233527008', '4233527014', '4233527016', '4233527017', '4233527018', '4233527019', '4233527020', '4233527021', '4233527022', '4233527043', '4233527044', '4233527045', '5251925075', '6758737650', '9835228889', '9865522290']",19
2,"[256.4187374820194, -40.4266173814671]",150.7518451610299,"['301037251', '301037262', '3636291416', '3636291419', '3636291422', '5006266347', '5006266348', '6657266347', '9865685167', '9867211682', '9867231161', '10030780617', '10049616472', '10049616475']",14
3,"[-535.3208996302322, 418.569335755097]",148.17469390277543,"['301037254', '473651125', '564483496', '564483517', '3055043752', '4233527053', '4233527073', '4233527074', '4233527081', '4233527085', '4999072803', '4999072804', '4999072807', '4999072808', '4999072816', '4999072817', '6758737650', '6758737653', '10049646662']",19
4,"[-494.1048074894532, 209.5009342999422]",135.36971631037127,"['301037252', '564483459', '564483461', '564483463', '3636985386', '3636985389', '4233527012', '4999014151', '6758737650', '6758737653']",10
5,"[12.356714697618543, -142.5099168604428]",150.29638299632018,"['301037262', '5253345429', '9865511067', '9865731843', '9867267941', '10030780565', '10030780566', '10030780571', '10049647636']",9
6,"[-337.4563986403043, 52.755077734213444]",148.09961180699133,"['3055043750', '3055043751', '4233524645', '9835121155', '9835121159', '9874250264', '10030780659', '10030782395', '10049605855', '10049766940', '10049766941']",11
7,"[-810.3052890733138, 97.77639054896505]",148.02447982820425,"['301037255', '564483317', '3635907904', '3635907910', '3636985377', '3636985378', '3636985385', '4233524641', '4233524647', '4233524648', '4233524655', '4233524656', '4233524657', '4233524660', '4233524665', '4233524684', '6380513447', '9835170457', '9835170474', '9835190696', '9835190697']",21
8,"[709.266949689385, -58.632181408672274]",154.19972509946413,"['2102480803', '2102480808', '4233524619', '4233524620', '4233524625', '4233524646', '4233524653', '4233524659', '4233524667', '9865685166', '10049664267']",11
9,"[-672.896842731195, 258.27126731305754]",148.18751742127452,"['301037253', '301037255', '4233524684', '4233527053', '4999014151', '4999014152', '4999072803', '9835218071', '10049590718', '10049590721', '10049646662']",11
10,"[-979.0086394273253, -24.177096544130336]",153.97726802103122,"['3635907910', '3635907923', '4233524636', '4233524639', '4233524641', '4233524648', '6095495876', '9835170457', '9835170466', '9835170474', '9835170475', '9835170489', '9835170498', '9835190696', '9835190697', '9835210428', '9835210429', '10049590723']",18
11,"[-554.1836561065913, 9.537946402725744]",148.2595215996831,"['3635907914', '4233524638', '4233524645', '4233524652', '4233524656', '4999014151', '4999014152', '9835164854', '9835164855', '10049766940', '10049766941']",11
12,"[-763.1564396004218, -142.11904070517022]",151.9780877421483,"['564483317', '3635907929', '3635907930', '3635907938', '4233524626', '4233524630', '4233524633', '4233524636', '4233524637', '4233524638', '4233524639', '4233524641', '4233524644', '4233524647', '4233654570', '4233654579', '9835164855', '9835190659', '9835190693', '10030780660']",20
13,"[-132.7804661641055, -239.9748028773845]",123.48971780946496,"['9865511053', '9865731843', '9865731851']",3
14,"[491.7016860258203, -270.61012587011885]",153.55276468339548,"['2102480576', '2102480797', '4233524611', '4233524615', '4233524616', '4233524617', '4233654441', '4233654463', '4233654471', '4233654485', '4233654504', '4233654506', '4233654517', '9852876993']",14
15,"[756.8463839184764, -248.71742522363888]",154.2649188557753,"['2102480797', '2102480800', '4233524607', '4233524608', '4233524610', '4233524615', '4233524619', '4233654446', '4233654465', '4233654488', '4233654500', '4233654501', '4233654507', '4233654514', '4233654517', '4233654533', '4233654535', '4233654536', '4233654546', '4233654551', '4233654563', '4233654565', '9186411596', '10049664258', '10049664259']",25
16,"[902.0100283776377, -93.53707129234343]",153.81602064975158,"['2102480799', '2102480800', '2102480801', '2102480805', '4233524618', '4233524646', '4233654565', '9186411589', '10049605857', '10049605858']",10
17,"[746.3028776340864, -410.3582580377457]",153.92505466182956,"['2102480543', '4233524596', '4233524597', '4233524600', '4233524604', '4233524606', '4233524607', '4233524610', '4233654430', '4233654439', '4233654446', '4233654465', '4233654488', '4233654500', '4233654514', '4233654533', '9186411596', '10049664258', '10049664259']",19
18,"[491.25793021886335, -75.85577124155634]",151.8313304258545,"['2800415501', '2800415517', '2800415522', '4233524617', '4233524661', '5006266354', '5548736264', '5548736265', '5548736268', '5548736271', '9186468977', '9865685166', '10049664267']",13
19,"[-107.20025314045853, 125.11509343221697]",149.16950967501498,"['4233524666', '6095470546', '10030780559', '10030782400', '10030782410', '10049646688']",6
20,"[252.04969703581673, -258.2818804581492]",151.79721943912133,"['4233654478', '4233654516', '4233654523', '9852876993', '9865685167', '9867231161', '10030780645']",7
