,location,Radius,covered_nodes,Total_nodes_covered
0,"[-981.6464149813555, -755.3610189404379]",249.21362744642127,"['65528782', '314049419', '314054343', '314055903', '1120952220', '1120952244', '1120952248', '1120952283', '1120952292', '1120952295', '1120952305', '1120952335', '1120952343', '1120952374', '1120952408', '1782366277', '1873984476', '5053148981', '5262835093', '5262835095', '5262835096', '6282025811', '6282025812', '6459925109', '6492931198']",25
1,"[187.6776904925428, -757.8142560467335]",217.75416467959278,"['65510924', '256558465', '256566556', '256566598', '256566762', '256566854', '256566999', '256568153', '340333379', '340333385', '340333457', '354797987', '1768361413', '1768361417', '1768361421', '1768361428', '1782352093', '1782352096', '1782352097', '1782352099', '1782352104', '2392411733', '2392411736', '2392411739', '2572379152', '2572379155', '4742742335', '4742742337', '4742742339', '4742742342', '4742742348', '4742742354', '4742742442', '5060845989', '5060845990', '5060846154', '5555811978', '5941921912', '5941921916', '6331490363', '6461239755', '6558675828', '6558675829', '6558675830', '7058931002', '7058931007', '7058931008', '7058931013', '7058931014', '7058931017', '8910620729', '8910620815']",52
2,"[740.467283379446, -694.7748101574737]",226.24196002795466,"['65556629', '65556664', '65662175', '65675373', '65675375', '256568832', '256568846', '287480632', '287980668', '340333103', '340333270', '518824010', '689534772', '2571160864', '2571160870', '2571160871', '2571160872', '2571160873', '2571160874', '2571160875', '2571160876', '2571160880', '2572379123', '2572379124', '2572379130', '2572379131', '2674894492', '2674894509', '3088430466', '3088430470', '3088430472', '3088430474', '3088430476', '3316594110', '3404860831', '3404860832', '3404860835', '4192544209', '4192544212', '4192544218', '4192547123', '4192547124', '4192548279', '4192548281', '4192548285', '5555999888', '6212885401']",47
3,"[-459.9660920015779, 678.4432898248544]",208.61184611174286,"['314070304', '1758054026', '1758054044', '1758054068', '2048603388', '2048603397', '2393501800', '2393501810', '2393501811', '3317804537', '3317804541', '3317804545', '3695987111', '3695987117', '3695987732', '3695987733', '4178848063', '4178848064', '4913255757', '4913255762', '4913255765', '4913255766', '4913255770', '4913255779', '4913255784', '4913255786', '4913255790', '4913255791', '4913255793', '4913255796', '4913255798', '4913255799', '4913255800', '4913255801', '4913255802', '4913255803', '4913255806', '4913255807', '4913255808', '4913255809', '4913255810', '5209076490', '6443368814', '6443368819', '6443368821', '6443368828', '6443368830', '6575641447', '6575641449', '6575641456', '7183318053', '7183318060', '7204627936', '7204627937', '7295363007', '7295363008', '7295363009', '7295363010', '7295363011', '7295369836', '7940864980']",61
4,"[130.76359895287268, 277.98755265493713]",223.30334350910894,"['65427082', '65427084', '65473412', '65562618', '65562620', '65562622', '65629821', '65644363', '65682573', '288023791', '340316006', '354784526', '518816371', '518816373', '518816383', '518816912', '518816913', '522173590', '522173601', '689485461', '2572526618', '2572526625', '2572526631', '2572526644', '3752867384', '3752867386', '3752867387', '3752869382', '6239344442', '6306972823', '6306972824', '6407657036', '6412799445', '6476777592', '9913605124']",35
5,"[933.3561543818523, 518.9024391904688]",247.0765932448897,"['65543380', '338518152', '847469490', '847469519', '1083735850', '1434767708', '2923646863', '4835455171', '4886811310', '5512507921', '5553784626', '5691107533', '5718661819', '6113747124', '6308634386', '6661724382', '7129243096', '7129243097', '7129243098', '7129243103', '7129243104', '7129243105', '7129243106', '7129243111', '7129243112', '7129243113', '7129243118', '7129243119', '7129243121', '7129243122', '7129243127', '7129243138', '8910447827']",33
6,"[579.2666459742966, -140.63515156045244]",228.1651937948636,"['65473421', '256568831', '354802071', '612018100', '1256091855', '1256091856', '1330035197', '1330035211', '1758004045', '1758004047', '1758004048', '1758004054', '2572379134', '2572379135', '2572379138', '3994962569', '4886811680', '4891201112', '5774153155', '5774153157', '5774153159', '5852624909', '5852624910', '6350370382', '6608996257', '6608996259', '7882604630', '8910620627', '8910620634']",29
7,"[-167.4870896904217, -770.2077820768925]",220.54768214205325,"['65458552', '65480714', '65501977', '65658657', '256566598', '256566603', '256566748', '287476573', '288005601', '288005655', '314066692', '340333457', '956657986', '1768361413', '1768361415', '1768361416', '1768361418', '1768361419', '1768361420', '1768361421', '1768361423', '1768361425', '1768361426', '1768361427', '1768361428', '1768361429', '1768361431', '1782352092', '1782352094', '1782352102', '1782352105', '4913257332', '4913257333', '4913257335', '4913257336', '4913257337', '4913257338', '5060846130', '5060846131', '5060846132', '5060846133', '5060846134', '5060846154', '5941921912', '6294392310', '6294462811', '6294462813', '6294627081', '6331490369', '6331490370']",50
8,"[-972.9723934983964, -294.21551247350124]",220.0516815391821,"['65422311', '65525278', '65559217', '65565059', '65565064', '65658619', '258983100', '427841291', '689471609', '689471688', '2572526524', '2574077061', '2674894514', '3701906640', '4178848053', '4295590234', '4295590236', '4295590238', '4295590239', '4295590241', '4295590242', '4295590244', '4295590245', '4295590247', '4295590253', '4295590254', '4295590255', '4295590256', '4295590257', '4295590258', '4295590259', '4295590260', '4295590272', '4295590273', '4295590274', '4295590288', '4295590289', '4295590297', '4295590299', '4295590306', '4295590310', '4295590318', '5714340736', '6309353852', '6459925093', '6474223251', '6474223254', '6474223256']",48
9,"[-623.2327704651199, 643.1190914144663]",192.49331192961986,"['314070304', '1758054026', '1758054044', '2048603388', '2048603397', '2393501800', '2393501811', '3317804537', '3317804541', '3317804545', '3695987107', '3695987108', '3695987109', '3695987110', '3695987111', '3695987117', '3695987727', '3695987729', '3695987731', '3695987732', '3695987733', '3987161663', '4913255762', '4913255765', '4913255779', '4913255784', '4913255786', '4913255806', '5209076490', '6575641447', '6575641449', '6880867878', '6880898089', '7183318053', '7183318060', '7204627936', '7204627937', '7256905117', '7256905125', '7256905127', '7295363007', '7295363008', '7295363009', '7295363010', '7295363011']",45
10,"[-143.7836183773221, -153.4087519979169]",215.4866742888084,"['256568854', '344843743', '5648594174', '6239344432', '8931150858', '9898608896', '9898608898']",7
11,"[-752.6274919509134, -135.3290023822396]",216.75691025644252,"['65559188', '65559198', '65559205', '65559212', '65559217', '65565064', '65565068', '65598495', '65598497', '258983100', '427841291', '689471609', '689471688', '689475473', '2054042522', '2572379209', '2572379215', '2572526524', '2572526529', '2572526533', '2572526535', '2572526539', '2572526541', '2572526543', '2572526548', '2572526550', '2572526552', '2572526554', '2574077059', '2574077061', '2574077081', '2574077083', '2574077084', '2986710323', '4913257358', '4913257361', '4913257363', '4913257368', '4913257369', '4913257374', '5714340736', '5714340749', '6309353852', '6319568651', '6319568653', '6474223254']",46
12,"[224.09677850167867, -156.53987155573552]",223.9633497175431,"['65427080', '65427081', '65543924', '275515667', '275515717', '1256091855', '2572379135', '2572379138', '4295505299']",9
13,"[637.2933151343525, 319.2418478587715]",238.19807647973218,"['65484362', '65586584', '256568778', '354735610', '689487292', '689487293', '689512055', '689515525', '2572535773', '2572535781', '2572535782', '2572535785', '2572535787', '2572535788', '2572535789', '2572535790', '2572535791', '2572535792', '2572535793', '2572535794', '2572535795', '3997329598', '4886811315', '4886811670', '4891201082', '4891201083', '4891201084', '4891201116', '4891201117', '4891201118', '4891201119', '4912961718', '4912961821', '4912961822', '4912961823', '4912961824', '4912961825', '4912961826', '4912961827', '4912961829', '4912961830', '4912961835', '4912961837', '4912961838', '4912961839', '4912961840', '6477378136', '7322893435', '7882821206']",49
