,location,Radius,covered_nodes,Total_nodes_covered
0,"[760.863469165229, -585.9503989904824]",572.3418056847551,"['0', '1', '10', '3', '4', '6', '7', '9']",8
1,"[620.2473890173417, -35.950398990482455]",605.5250765706187,"['12', '14', '17', '2', '20', '23', '26', '3', '5', '6', '8', '9']",12
2,"[1320.2473890173417, -150.0]",617.0587681506637,"['10', '13', '15', '16', '18', '19', '21', '22', '24', '25', '26', '27', '7', '9']",14
