,location,Radius,covered_nodes,Total_nodes_covered
0,"[668.443341882812, 1072.7107638671823]",183.10413046260203,"['5366445084', '6583550562', '668672700']",3
1,"[1061.8962680680286, 700.7320899079775]",175.8242247545721,"['3215340463', '5366445105', '6568909593', '6568909594', '6573854574', '667357325', '667357382', '667357385', '667362347']",9
2,"[1004.3249190853745, 996.0558026851763]",181.98044234846688,"['3215340463', '5077600694', '6568909595', '7147944038', 'cluster_668620092_7147944044_7147944046']",5
3,"[1019.4965954819623, 1646.3175296530421]",180.6537798859268,"['1990860600', '4348265098', '4348265099', '6572115060', '667357421', '668612331', '6786321691']",7
4,"[801.5838504256527, 227.2182165594594]",173.6689071210419,"['6435688923', '6435688924', '6495983060', '6627410440', '6627410442', '667357309', '667357310', '668699237']",8
5,"[556.8982689203797, 80.51816747612003]",172.0533685556946,"['668699193', '668699234', '668699242']",3
6,"[1203.5643589216668, 1187.7827927044684]",184.27708891728696,"['2055461155', '4369058864', '5882320075', '667357405', '667357407', '667357409', '667357412', '667357415']",8
7,"[489.51656995487906, 1252.9701203186664]",189.99724131315534,"['245674992', '4348259295', '6571330022', '668672574', '668672699']",5
8,"[1269.6242975266662, 977.1579103963064]",181.06572884364536,"['2055461155', '6576461331', '667357392', '667357401', '667357405', '667357407']",6
9,"[1295.977489708633, 678.8352113776933]",176.69631193710705,"['667357383', '667357385', '667357387', '667362347', '668685380', 'cluster_5879215623_5879215625']",6
10,"[857.8380779181467, 1271.1890252357734]",186.96983156331427,"['5366445082', '5366445083', '5366445084', '5366445085', '5584937650', '667357367', '668672704', 'cluster_668620092_7147944044_7147944046']",8
11,"[1169.5497535913025, 1414.4761571408196]",183.58506822538422,"['1990860600', '4348259325', '4348259327', '4348259329', '4348259331', '4348259333', '4348259340', '4348259341', '5882320075', '667357419', 'cluster_4348259335_7265460758']",11
12,"[821.7066279563346, 1492.3364559548977]",186.23757467949014,"['4348259329', '4348265098', '4348265099', '4348265101', '4348265105', '4348265107', '5366445085', '5584937650', '6573701501', '6573701505', '6573701524', '668612331', '668672704']",13
13,"[182.5414671290062, 1351.1248544897346]",191.32494236167884,"['4348259319', '4348259324', '5280437313', '5280437314', '6571330022', '6571330023']",6
14,"[964.820093186379, 286.2716418653912]",175.42424353635303,"['5879215644', '5879215645', '5879215650', '6495983054', '6627410440', '6627410442', '667357309', '667357310', '667357311', '668660548']",10
15,"[847.4764827917253, 573.1266882761907]",178.0513158779132,"['5879215643', '6568909593', '6568909609', '6573854574', '667357317', '667357318', '667357325', '668699249']",8
16,"[537.4889727356612, 1433.041704124951]",189.27738199664856,"['4348259298', '5366445092', '6571330021', '667357361', '668672699']",5
17,"[1159.6569405730538, 441.0087617561024]",175.37148184581005,"['5879215634', '5879215641', '5879215642', '667357368', '668685375']",5
18,"[761.044684861394, 859.0360372546794]",180.75147816921026,"['5077600694', '667357326', '667357330', '668672700']",4
