,location,Radius,covered_nodes,Total_nodes_covered
0,"[621.0032113276634, 1424.0012368898324]",231.08815310361948,"['4348259298', '4348265105', '4348265107', '5366445085', '5366445092', '5584937650', '6573701505', '667357361', '668672699']",9
1,"[1079.6681473830035, 1395.3605116690678]",229.53255722172457,"['1990860600', '4348259325', '4348259327', '4348259329', '4348259331', '4348259333', '4348259341', '4348265099', '5366445082', '5882320075', '6573701524', '667357367', '667357419', '667357421', '668612331', '668672704', 'cluster_4348259335_7265460758']",17
2,"[1033.5459066202575, 1035.0657559286128]",208.5570604434461,"['4369058864', '5077600694', '6568909595', '7147944038', 'cluster_668620092_7147944044_7147944046']",5
3,"[972.3854902060134, 340.1845532613738]",217.42855343514927,"['5879215641', '5879215642', '5879215643', '5879215644', '5879215645', '5879215650', '6495983054', '6495983060', '6627410440', '6627410442', '667354765', '667357309', '667357310', '667357311', '667357317', '667357368', '668660548', '668699249']",18
4,"[853.7590468032148, 303.22261486838994]",217.58795262373934,"['5879215643', '5879215645', '5879215650', '6435688924', '6495983054', '6495983060', '6627410440', '6627410442', '667357309', '667357310', '667357311', '667357317', '668699237']",13
5,"[1211.8706238973284, 826.9480742906121]",215.16363287632996,"['6576461331', '667357385', '667357387', '667357392', '667357401', '667357407', '667362347', '668685380']",8
6,"[1156.602369943549, 559.6568272342264]",216.8867426840229,"['5366445105', '5879215634', '5879215642', '5879215643', '667357325', '667357368', '667357382', '667357383', '667357385', '667357387', '667362347', '668685375', '668699249', 'cluster_5879215623_5879215625']",14
7,"[808.8543738522891, 732.9081908019045]",220.75836579701632,"['3215340463', '6568909593', '6568909594', '6568909595', '6568909609', '6573854574', '667357318', '667357325', '667357326', '667357330']",10
8,"[1349.991694532193, 1165.2885813925495]",223.0136087153441,"['2055461155', '4348259340', '5882320075', '667357405', '667357407', '667357409', '667357412', '667357415']",8
9,"[600.8284996664942, 90.13209646720014]",215.64228614966913,"['6435688923', '6435688924', '668699193', '668699234', '668699237', '668699242']",6
10,"[982.1425556613574, 1614.543344532206]",229.67739474060883,"['1990860600', '4348259325', '4348259329', '4348265098', '4348265099', '4348265101', '4348265105', '4348265107', '6572115060', '6573701501', '6573701524', '667357421', '668612331', '6786321691']",14
11,"[230.87515351346894, 1301.0570154929712]",230.98855145464105,"['4348259295', '4348259319', '4348259324', '5280437313', '5280437314', '6571330021', '6571330022', '6571330023']",8
12,"[583.6535234417264, 1071.6016479713514]",226.36206686240752,"['245674992', '6583550562', '668672574', '668672700']",4
13,"[826.2980591046384, 1170.3999038799675]",225.15968788979768,"['5366445082', '5366445083', '5366445084', '5366445085', '5584937650', '6583550562', '667357367', '668672700', '668672704', '7147944038', 'cluster_668620092_7147944044_7147944046']",11
