,location,Radius,covered_nodes,Total_nodes_covered
0,"[1194.5332646309641, 1355.3452529803053]",152.507514637319,"['4348259327', '4348259331', '4348259333', '4348259340', '4348259341', '5882320075', '667357412', '667357419', 'cluster_4348259335_7265460758']",9
1,"[1149.7897409675713, 1088.7197141413235]",146.95127296751275,"['2055461155', '4369058864', '667357407']",3
2,"[156.10465135792236, 1265.406740508927]",158.66939052786947,"['4348259319', '4348259324', '5280437313', '5280437314', '6571330023']",5
3,"[1114.4973570392522, 1618.4384648521245]",153.9482152666424,"['1990860600', '4348259325', '667357421', '6786321691']",4
4,"[1019.3755740527062, 1237.2133935681923]",149.46175576334474,"['4369058864', '5366445082', '5882320075', '667357367', 'cluster_668620092_7147944044_7147944046']",5
5,"[882.9787712411336, 207.4104464844695]",191.72472821669513,"['5879215645', '5879215650', '6435688924', '6495983054', '6495983060', '6627410440', '6627410442', '667357309', '667357310', '667357311', '668660548', '668699237']",12
6,"[397.6055338946718, 1433.1407151904841]",159.86355391297238,"['4348259298', '6571330021', '6571330022', '667357361', '668672699']",5
7,"[938.5478422749899, 1497.4331995672865]",155.09140927948275,"['4348259329', '4348265098', '4348265099', '4348265101', '4348265107', '6573701524', '667357421', '668612331']",8
8,"[1360.1004940558569, 1148.6518462475221]",150.557395431177,"['2055461155', '667357405', '667357409', '667357412', '667357415']",5
9,"[1280.6663963435365, 569.867260119806]",176.88698693740852,"['5879215634', '667357383', '667357385', '667357387', '667362347', '668685375', '668685380', 'cluster_5879215623_5879215625']",8
10,"[426.151580050282, 1283.7271683865342]",145.70509223346198,"['245674992', '4348259295', '6571330022', '668672574', '668672699']",5
11,"[683.5443570951747, 1557.1787352221609]",157.94305802783663,"['4348265105', '4348265107', '6573701501', '6573701505']",4
12,"[1308.7754975071202, 872.0178011387137]",151.72374501070266,"['6576461331', '667357392', '667357401']",3
13,"[803.9199260769923, 1146.6226823672405]",145.50492518346113,"['5366445083', '5366445084', '6583550562', '668672700']",4
14,"[693.5115924956398, 905.3436411362588]",143.7435358083221,"['667357330', '668672700']",2
15,"[1125.3272746273337, 540.7919981489347]",164.9183600379476,"['5366445105', '5879215642', '667357368', '667357382', '667357385', '667357387', '667362347', '668685375', '668699249']",9
16,"[859.9123490039885, 442.1941563358355]",154.8559141351259,"['5879215642', '5879215643', '6495983054', '6495983060', '6568909609', '667357317', '667357318', '668699249']",8
17,"[802.0354933469073, 712.8768672538611]",148.50098925862335,"['6568909593', '6573854574', '667357326']",3
18,"[644.7375290394468, 1351.1258242042422]",147.3367281780857,"['5366445085', '5366445092']",2
19,"[950.5291109754722, 698.4888279175416]",141.22566501863014,"['3215340463', '5366445105', '6568909593', '6568909594', '6573854574', '667357325']",6
20,"[863.3401724252418, 1359.4515849364445]",135.45221523504398,"['5366445082', '5366445085', '5584937650', '6573701524', '667357367', '668672704']",6
21,"[958.3503853479107, 1702.1351002008985]",155.9447607119111,"['4348265098', '6572115060', '667357421']",3
22,"[1082.9381488531294, 314.77541297104835]",170.55732542887617,"['5879215641', '5879215644', '5879215645', '5879215650', '667354765', '667357309', '667357310', '667357311']",8
23,"[570.1180372694212, 133.05401650076615]",189.55896992396987,"['6435688923', '6435688924', '668699193', '668699234', '668699237', '668699242']",6
24,"[925.5480028960004, 966.6750771012164]",144.41749689669422,"['5077600694', '6568909595', '7147944038']",3
25,"[572.8948763651426, 1101.25710738113]",143.75208517860176,"['245674992', '6583550562']",2
26,"[1122.9984711708007, 836.9062977991458]",146.69966450827508,[],0
