,location,Radius,covered_nodes,Total_nodes_covered
0,"[-874.0364802249137, -185.17829608813395]",156.2542572300858,"['65559217', '65565064', '258983100', '427841291', '689471609', '689471688', '2572526524', '2574077059', '2574077061', '4295590255', '4295590256', '4295590257', '4913257358', '4913257363', '4913257368', '4913257369', '5714340736', '6309353852', '6474223251', '6474223254', '6474223256']",21
1,"[-275.7599822711917, -526.8004512360073]",148.4213562115353,"['65501977', '65598519', '65658657', '314065986', '340334520', '4913257332', '4913257333', '4913257335', '5206902981', '5933366061']",10
2,"[632.8107407000645, -169.93345752423247]",134.31782022198237,"['256568831', '354802071', '1330035197', '1330035211', '1758004047', '1758004054', '2572379134', '8910620634']",8
3,"[-241.30603142390453, -779.274220799324]",152.34389213743373,"['65480714', '288005601', '288005655', '314066692', '956657986', '1768361415', '1768361416', '1782352102', '1782352105', '4913257335', '4913257336', '4913257337', '4913257338', '5060846130', '5060846131', '5060846132', '5060846133', '5060846134', '6294392310', '6294627081']",20
4,"[-989.7319232681548, -518.1243128296544]",186.7622748728438,"['65525278', '65528782', '65658619', '314049419', '314055903', '1782366277', '2674894514', '4178848053', '4295590234', '4295590236', '4295590238', '4295590239', '4295590241', '4295590242', '4295590244', '4295590245', '4295590247', '4295590274', '4295590310', '4295590318', '5262835093', '5262835095', '5262835096', '6282025811', '6282025812', '6459925093', '6459925109']",27
5,"[-225.0342536781459, 395.1123161518912]",144.75527133459298,"['65381218', '65381219', '314070856', '314071064', '314071067', '314071075', '314071201', '314071202', '522263513', '689482700', '847436048', '847436737', '847442370', '2380604029', '4913257344', '4913257345', '5326408949', '5326408950', '5326408966', '6412799444', '6412799450', '6412799451', '6760894087', '7040829869', '7940746710']",25
6,"[-1040.0685952525848, 51.84868404400267]",166.41492306773804,"['65665821', '65665823', '427841292', '689473424', '2574077049', '2574077050', '2574077067', '2574077068', '2574077075', '2574077076', '2574077081', '2574077084', '2574077091', '2574077092', '2574077094', '2574077095', '2574077096', '3457085620', '3457085622', '3457085624', '3457085625', '3457085629', '3457085631', '3457085635', '3457085639', '3701906640', '6309355164', '6318792955', '6319242294', '6481408438', '6481408441', '6481599058', '7131526985', '7131526986', '7131526996', '7131527005', '7131527008', '7131527009', '7131527010', '7131527011', '7131527012', '8410920098', '8410920100', '9561828293']",44
7,"[-12.691151434713131, 120.20616678504754]",144.54378915449388,"['65629821', '65644363', '354784526', '354785189', '847423929', '2572526618', '6476777592', '6574133571', '6574133573', '6574133574', '9930620471']",11
8,"[88.25202279849947, 1083.7540118041848]",129.04180392450002,"['956661154', '3316594463', '4913255749', '6381968941']",4
9,"[1026.6982871936732, 476.7461871036645]",129.6204627857487,"['5512507921', '5553784626', '7129243104', '7129243105', '7129243106', '7129243111', '7129243112', '7129243118', '7129243119', '7129243121', '7129243122', '7129243127', '7129243138']",13
10,"[191.85609443725602, 384.23835474300154]",141.05880496428819,"['65562620', '65562622', '65682573', '288023791', '518816371', '518816373', '518816383', '518816912', '518816913', '689485461', '3752869382', '6306972823', '6306972824', '9913605124']",14
11,"[-25.519595005310386, 312.03124606151255]",143.1889602106337,"['65629821', '65682573', '314070856', '847436048', '847442370', '2572526618', '6412799444', '6412799445', '6412799450', '6412799451']",10
12,"[382.74602154521676, -95.72813087115246]",141.92746223503207,"['65427080', '65473421', '275515667', '1256091855', '1256091856', '2572379135', '2572379138']",7
13,"[-577.3908119910409, -579.4167488463289]",146.42910001624705,"['65511794', '65525280', '65565228', '1782361535', '1782361541', '3406414995', '3406437901', '3406437902', '3406437906', '3406437907', '4630676974', '8519693248', '8519693249', '8519693252']",14
14,"[-1215.7007318656883, -98.9513909279051]",152.87735107291462,"['65565057', '65659940', '287472249', '287472352', '689473424', '1120952293', '1330035316', '3457085620', '3457085622', '3457085624', '3457085625', '3457085629', '4913257375', '4913257377', '4913257378', '4913257380', '4913257382', '4913257383', '4913257385', '6317078810', '6317078813', '6317078901', '6317096750', '6317111940', '6319242294', '6481408438', '6481408441', '6481599058', '8249775214', '8410920095', '8410920098', '8410920100', '8410920108', '8410920112']",34
15,"[-847.8042188214404, 104.71582466702718]",164.98838407645042,"['65559188', '65559212', '65665828', '65683555', '2574077047', '2574077049', '2574077050', '2574077053', '2574077054', '2574077057', '2574077059', '2574077065', '2574077068', '2574077070', '2574077071', '2574077074', '2574077075', '2574077076', '2574077077', '2574077078', '2574077079', '2574077081', '2574077082', '2574077083', '2574077084', '2574077098', '2986710320', '2986710323', '4913257358', '6460227540', '6460227542', '6460228514', '7131526996', '7131527010', '7941128442', '7941128443']",36
16,"[-62.37021838812616, -360.921234786022]",148.36605964231765,"['256567929', '256567930', '256568854', '256568866', '340333584', '340333585', '344843223', '5648594174', '5648594175', '5648594208', '5648594214', '6538294581']",12
17,"[-455.4324435476293, -265.29682130053925]",150.46894351570012,"['340331999', '462443355', '522263516', '522263721', '2217384936', '2411555343', '2572379215', '3124723316', '3124723319', '3124723320', '3124723321', '4675013242', '5555953356', '5555953371', '5676638013', '6332452080', '6332452082', '6502805184', '7848527013']",19
18,"[-587.6469158988813, 165.19053054302503]",148.52941439289708,"['65545431', '1707961572', '1707961574', '1707961578', '2733190240', '5714340749']",6
19,"[683.2507739655658, 488.47022044457816]",136.0059681128252,"['256568778', '256568779', '338518155', '338518161', '338518162', '663153661', '663153663', '847469085', '847469103', '847469105', '847469108', '847469449', '1434767658', '1434767660', '4886811315', '6308631172', '6308631174', '6308634388', '6477378136', '6541218040', '6541218042', '6541218050']",22
20,"[-628.4596796458966, -334.5676911274062]",151.37674356570727,"['65565068', '522263516', '2217384936', '2411555343', '2572379209', '2572379211', '2572379212', '2572379215', '3124723319', '4675013242', '5206902980', '5555953371', '5555953377', '5676638013', '6319568651', '6319568653', '7848527013']",17
21,"[-210.0491237671203, 666.2613681348436]",144.07860724273348,"['314070873', '522262600', '522262630', '847436737', '847439433', '1111928975', '1111929038', '1111929066', '1111929069', '1111929081', '1111929162', '1111929182', '2393501814', '2572526648', '2572526650', '2572526654', '2572526655', '2572526657', '2572526659', '2572526661', '2572526663', '2572526665', '4178848063', '4178848064', '4913255796', '5326408964', '6443368814', '6443368816', '6443368819', '6443368821', '6443368824', '6443368828', '6443368830', '9490940700']",34
22,"[-68.53288624714833, -111.3316453771831]",146.74268004989528,"['344843743', '8931150858']",2
23,"[167.8091381520766, 897.0497166129708]",130.8384809840026,"['262235786', '4913255751']",2
24,"[-405.9869655327139, -9.023494268182056]",148.72810556844968,"['65461960', '65682762', '65682860', '275516062', '340331999', '689476111', '1707961571', '1707961572', '1707961578', '1758054039', '1758054040', '5555953354', '5555953355', '5555953356', '7895480706', '7895480707']",16
25,"[610.6376269594806, 736.7899852206154]",133.87739143475343,"['65546899', '847469304', '1434767660', '1434767686', '6308631174', '6308631178', '6308634385', '7849178193', '7849178195', '7849178198', '7849178201', '7849178209', '8910447826']",13
26,"[166.5902367439626, -5.207379460428875]",143.8639287488921,"['65427080', '65427081', '65473412', '275515717', '340316006', '354784526', '354785189', '847423929', '3752867384', '4295505299', '6239344442', '6476777592']",12
27,"[489.38457106597104, -298.1329465515723]",143.75966824143524,"['612018100', '2572379134', '5774153155', '5774153157', '5774153159', '5852624909', '5852624910', '6608996257', '6608996259']",9
28,"[-757.4797509926127, 346.1750500618881]",147.06487474565878,"['65545427', '65545447', '1330035207', '1330035214', '1330035254', '1330035391', '1758054032', '2733190241', '2733190242', '3987158754', '3987158755', '4178848061', '7078764336', '7078764373', '7078764375', '7295363006', '7941128442', '7941128443']",18
