,location,Radius,covered_nodes,Total_nodes_covered
0,"[-269.18301429093367, 134.4533609954062]",144.34458982319077,"['65644358', '65644370', '65682762', '256568638', '3210187960', '4913257350']",6
1,"[769.6458234616115, -825.6115178405166]",131.6742020638433,"['65556629', '65556664', '256568846', '287480632', '287980668', '689534772', '2571160864', '2571160870', '2571160871', '2571160872', '2571160873', '2571160874', '2571160875', '2571160876', '2571160880', '2674894492', '4192544209', '4192544212', '4192544218', '4192547123', '4192547124', '6212885401']",22
2,"[96.5708020054274, 163.30534348409992]",139.1942319811151,"['65473412', '65562618', '65629821', '65644363', '340316006', '354784526', '354785189', '522173590', '522173601', '2572526618', '2572526625', '2572526631', '3752867384', '3752867386', '3752867387', '6239344442', '6407657036', '6476777592']",18
3,"[177.00618700008334, -926.2353610770106]",129.822324876298,"['65510924', '65556603', '354739997', '956656225', '1782352093', '1782352096', '1782352097', '2572379152', '2572379155', '2572379170', '7058931007', '7058931013', '7058931014', '7058931017']",14
4,"[1303.8807175626557, -103.73736203571866]",131.58748360226272,"['65566622', '4912961668', '4912961669', '4912961671', '4912961672', '4912961681', '4912961682', '4912961683', '4912961685', '4912961686', '4912961687', '6107055087', '6108013635', '6108013638', '6292240725', '7730973334', '8221843041', '9384055059', '9384055070']",19
5,"[738.3770380076531, 68.24570277082199]",131.27170722374532,"['4886811680', '7882604630', '7882604636']",3
6,"[418.33742149707615, -646.4429620075667]",131.43939763193148,"['65539585', '256558437', '256558465', '256558468', '256566999', '340332218', '340332219', '340332226', '340332231', '340332240', '340333268', '354801007', '4972966753', '5555811982', '5555812015', '6212884661', '6332176273', '6917973013', '6917973014']",19
7,"[237.77679197709753, -720.0726441099162]",129.37074451252073,"['256566854', '256566999', '7058931008', '7058931013']",4
8,"[-1033.3342381775321, 32.92620382272193]",154.18776958741006,"['65665821', '427841292', '689473424', '2574077049', '2574077067', '2574077076', '2574077081', '2574077084', '2574077091', '2574077092', '2574077094', '2574077095', '2574077096', '3457085620', '3457085622', '3457085624', '3457085625', '3457085631', '3457085635', '3457085639', '3701906640', '6309355164', '6318792955', '6319242294', '6481408438', '6481408441', '6481599058', '7131526985', '7131526986', '7131526996', '7131527005', '7131527008', '7131527009', '7131527010', '7131527011', '7131527012', '8410920098', '8410920100']",38
9,"[151.3083651913001, 357.14341222091815]",139.56772704558568,"['65562620', '65562622', '65682573', '288023791', '518816371', '518816373', '518816383', '518816912', '518816913', '522173590', '689485461', '2572526625', '3752869382', '6306972823', '6306972824', '9913605124']",16
