,location,Radius,covered_nodes,Total_nodes_covered
0,"[497.8233905098719, -692.2667963040873]",158.57623003982198,"['330653384', '330653399', '330798634', '330798635', '330798636', '2166703022', '2293922421']",7
1,"[755.7754557293274, 522.6805479640537]",139.86488347920124,"['268789961', '330576035', '330576044', '330576053', '330576059', '330576066', '330576156', '330576503', '330576530', '330576539', '330576765', '330576811', '330576821', '330582193', '330593389', '330593397', '3371735063', '3371735087', '3405055667', '3405055668']",20
2,"[302.2448755280018, -245.77630978677522]",169.9028204365552,"['268789874', '268789875', '268789985', '330593716', '330612021', '330612027', '330612044', '330653324', '330774716', '330779489', '330779492']",11
3,"[735.5575961616361, 105.92456932722477]",155.97975837876893,"['268789868', '268789869', '268789954', '330593428', '330593501', '330593509', '2164208476', '2164208484']",8
4,"[335.15749908418934, -532.8007102433809]",171.48376463305752,"['2166694720', '2166694724', '2293922421', '3405091168', '7024847607']",5
5,"[-229.73304216061143, -306.3249920856389]",175.66344883498294,"['268790016', '304913245', '304913248', '304914007', '304914011', '330612299', '330648003', '330648024', '330653184']",9
6,"[-12.512306390228133, -582.6060403538867]",177.51288914986034,"['268790010', '268790030', '268790035', '275675438', '275675439', '330653141', '330653166', '330653179', '330653236', '330653241', '330653246', '330653249', '330653262', '330653267', '330653271', '330653290', '330653296', '330653303', '330653353', '330653884', '330653997', '330780155', '330780161', '330780167', '330780202', '330780203', '670703205', '670703217', '2166694714', '2166694715', '2166694728', '2166694752']",32
7,"[-58.09472572044031, -842.7938536824149]",179.877129686437,"['275675439', '275675440', '275675441', '330653967', '330653976', '330653978', '330653986', '330653996', '330653997', '330654000', '330654010', '330654012', '330780144', '330780155', '2166694704', '2166694709', '2166694714', '2167078771']",18
8,"[466.7008276829564, 159.3593034869777]",157.2850789307046,"['268789869', '268789870', '268789940', '330576261', '330576280', '330576289', '330576439', '330576446', '330576488', '330576496', '330593476', '330593480', '330593514', '330593520', '330593523', '330593646', '330593656', '330593675', '330593688']",19
9,"[931.267547339094, 692.4427746105389]",132.089885417047,"['268789860', '268789861', '268789944', '330576568', '330576592', '330576647', '330576733', '330576745', '330576757', '330576765', '330576770', '330576830', '330582157']",13
10,"[227.21197048163248, -754.9040100622517]",180.32239503295335,"['330654000', '330654003', '330654005', '330654009', '330780144', '2166694720', '2166694724', '2167078773', '2167078774', '7024847607']",10
11,"[517.072623148871, -89.80451657700692]",163.66386762741894,"['268789870', '330593697', '330593710', '330593716', '330612021', '330612026']",6
12,"[244.77860209473013, 38.50037885787866]",163.79351009101342,"['268789926', '268789939', '268789985', '268789987', '268789988', '330576364', '330593548', '330593595', '330593601', '330593605', '330593612', '330593618', '330593624', '330593641', '330593646', '330593651', '330593656', '330593661', '330593666', '330593701', '330612039', '330612040']",22
13,"[59.466214927600774, -447.03810903795375]",176.4194478302152,"['268789969', '268789971', '268789973', '268789976', '268789979', '268790010', '268790030', '268790035', '330653141', '330653166', '330653179', '330653236', '330653241', '330653246', '330653249', '330653262', '330653267', '330653271', '330653290', '330653296', '330653303', '330653324', '330653353', '330774715', '330780203', '2166694728', '2166694752']",27
14,"[724.5298862769664, 761.2828191347326]",134.45001926103447,"['268789879', '268789944', '330576539', '330576568', '330576592', '330576671', '330576678', '3371735058', '3371735059', '3371735060', '3371735062', '3371735063', '3371735085', '3371735086']",14
15,"[490.9409291429317, -861.4170538781673]",181.7479225846862,"['275676979', '275676982', '330653399', '330654123', '330654139', '330798589', '330798628', '330798629', '330798633', '330798634', '330798635', '330798636', '2166703022', '2168356812', '4690195811', '4690195816']",16
16,"[564.4059266193897, 346.30566488340014]",149.21912045120308,"['268789881', '268789882', '268789920', '268789940', '268789961', '268789963', '330576253', '330576280', '330576404', '330576439', '330576446', '330576488', '330576496', '330593466', '6773818263', '6773818264']",16
17,"[691.2033212251077, -995.061911681366]",184.233541608995,"['275676982', '330654107', '330654114', '330654123', '330654130', '330780864', '330780866', '330798631', '330798633', '2158634730', '2168356812', '10038642609', '10038642610', '10038642616']",14
18,"[572.5263418882056, -379.3879787807091]",168.0069656654346,['330653426'],1
19,"[-363.7917424841529, -740.918494870198]",178.512616473919,"['275676971', '330648051', '330653893', '330653923', '330783605', '670703094', '670703101', '670703151', '670703264', '672642689']",10
20,"[795.507803988145, 272.0325129211177]",149.17997773469781,"['268789920', '268789950', '268789954', '330582189', '330582202', '330593447', '330593456', '330593460', '330593466', '2164208476', '2164208484', '3248842465', '3248842469', '3248842472', '3248842473', '3248842475', '3248842476', '3248842477', '3248842479']",19
21,"[28.32033922795935, -162.53598022243142]",170.78934382575298,"['268789988', '268789990', '268789999', '268790000', '304913244', '330612029', '330612032', '330612044', '330612046', '330612049', '330612053', '330612289', '330612298', '3371735080', '3405118745']",15
22,"[666.0051584527049, 531.1667096208604]",139.3984685159972,"['268789880', '268789881', '268789961', '268789963', '330576035', '330576044', '330576053', '330576059', '330576066', '330576156', '330576503', '3371735063', '3371735087', '6773818264']",14
23,"[-276.02499232149296, -563.3540820792709]",177.81304608870545,"['268790016', '268790019', '304914007', '330648058', '330653884', '330653893', '330653928', '330653958', '670703094', '670703101', '670703151', '670703205', '670703217', '672642687', '672642688', '672642689', '2164168482']",17
24,"[948.3531575141474, 1116.393719362573]",127.10338367681447,"['268789836', '268789959', '268790945', '3263038277']",4
25,"[-921.0800714537157, -710.1049888723506]",176.8311337647652,"['330648098', '330780901', '2018053792', '5391143596', '5391143604']",5
26,"[389.6643004467051, -1074.8951837056875]",182.81933905442685,"['275676979', '330654081', '330654083', '330654139', '330654150', '330780592', '330798589', '2167078769', '2167078770', '4690195811', '4690195816']",11
