,Unnamed: 0,location,Radius,covered_nodes,Total_nodes_covered
0,0,"[188.46819606343882, -63.25597717092245]",329.29867236940845,"['667357325', '667357326', '667357352', '668620092', '668672700', '2055461156', '3215340463', '3215340464', '5077600694', '5366445083', '6568909593', '6568909594', '6568909595', '6573854574', '6583550560', '6583550562', '6785961658', '7147944038', '7147944044', '7147944046', '8666700466']",21
1,1,"[90.02013424891615, 366.68115417107737]",331.3133000871466,"['245674992', '667357348', '667357359', '667357361', '667357367', '668478124', '668612331', '668620092', '668672699', '668672704', '4348259295', '4348259297', '4348259298', '4348259329', '4348265099', '4348265101', '4348265105', '4348265107', '4642960968', '5366445082', '5366445083', '5366445085', '5366445091', '5366445092', '5366445093', '5584937649', '5584937650', '6573701501', '6573701505', '6573701524', '6583550562', '7147944044', '7147944046']",33
2,2,"[459.3925328392765, -545.6793611512746]",339.0400811001136,"['667357309', '667357310', '667357311', '667357317', '667357318', '667357325', '667357368', '667357382', '667357383', '667357385', '667357387', '668660548', '668660552', '668660560', '668685375', '668699249', '5366445105', '5879215623', '5879215625', '5879215634', '5879215641', '5879215642', '5879215643', '5879215644', '5879215645', '5879215646', '5879215650', '6495983054', '6495983060', '6568909593', '6568909594', '6568909609', '6627410440', '8666700466']",34
3,3,"[518.8236717437451, 583.6032484900367]",337.14535475801847,"['667357367', '667357419', '667357421', '668612331', '668612391', '668672704', '1990860599', '1990860600', '4348259325', '4348259327', '4348259328', '4348259329', '4348259330', '4348259331', '4348259332', '4348259333', '4348259334', '4348259335', '4348259340', '4348259341', '4348265098', '4348265099', '4348265101', '5882320075', '6573701524', '6786321690', '6786321691', '7265460758', '9169143586', '9169143592']",30
4,4,"[594.8869637805348, -13.436395128471803]",337.4841720010262,"['667357352', '667357392', '667357401', '667357403', '667357405', '667357407', '667357409', '667357412', '667357415', '667357416', '668620092', '668685380', '2055461156', '3215340463', '3215340464', '4369058864', '5077600694', '5882320075', '6568909595', '6576461331', '6785961623', '6785961658', '7147944038', '7147944044', '7147944046', '8675266535']",26
5,5,"[-4.099547594227062, -795.7094794089529]",340.51887807726536,"['667357310', '668699188', '668699193', '668699199', '668699237', '668699242', '6435688923', '6435688924', '6495983060', '6627410440', '6627410442']",11
6,6,"[-449.3000355606652, 314.29532758628824]",324.38000917252003,"['245674992', '668478124', '668672574', '668672699', '2081722939', '4348259294', '4348259295', '4348259319', '4348259324', '5280437313', '5280437314', '5280438428', '6571330021', '6571330022', '6571330023', '7265473766', '7265482108', '7265482110', '8699875147', '8699875155', '8699875156']",21
