,location,Radius,covered_nodes,Total_nodes_covered
0,"[1048.0627947740488, 502.98001453734395]",126.78479878635663,"['5512507921', '5553784626', '7129243104', '7129243105', '7129243106', '7129243111', '7129243112', '7129243118', '7129243119', '7129243121', '7129243122', '7129243127', '7129243138']",13
1,"[114.95501261579797, 368.02838309443655]",134.16335593824107,"['65562620', '65562622', '65682573', '518816373', '518816383', '518816912', '518816913', '689485461', '3752869382', '6306972823', '9913605124']",11
2,"[-509.7084868133947, 46.50847770821165]",144.35133496260693,"['65461960', '65682860', '275516062', '1707961571', '1707961572', '1707961574', '1707961578', '1758054039', '1758054040', '7895480706', '7895480707']",11
3,"[-597.0413165046076, -260.31868459032404]",134.61743332335274,"['65565068', '522263516', '2217384936', '2411555343', '2572379209', '2572379211', '2572379212', '2572379215', '2572526533', '2572526535', '3124723319', '3124723320', '3124723321', '4675013242', '5676638013', '6319568651', '6319568653']",17
4,"[-378.03942621618563, 179.6938004619324]",139.39091925674597,"['65644358', '65644370', '4913257350']",3
5,"[-410.0231447784004, 707.7922894922874]",115.6503030430791,"['314070304', '1758054044', '1758054068', '2393501800', '2393501810', '4178848063', '4178848064', '4913255757', '4913255762', '4913255765', '4913255766', '4913255770', '4913255796', '4913255798', '4913255807', '4913255808', '4913255809', '6443368814', '6443368821', '6443368830', '6575641456', '7204627936', '7204627937']",23
6,"[-446.52486611067854, -556.4402660758]",131.06599804720523,"['314065986', '4630676974', '5555953376', '5933366061', '5977401633']",5
7,"[-273.88421635936106, -642.5945268279903]",133.7255260270015,"['65501977', '65658657', '288005601', '288005655', '314065986', '314066692', '4913257332', '4913257333', '4913257335', '4913257336', '4913257337', '4913257338', '5060846132', '5060846133', '5060846134', '5977401633', '6294627081']",17
8,"[835.4533061156451, 186.26732769703852]",120.6808537001767,"['65586584', '287481892', '2572535773', '2572535774', '2572535775', '2572535776', '2572535777', '2572535779', '7882604625']",9
9,"[58.705149263165694, -420.9246190154682]",129.5907083200855,"['256568484', '281870455', '302116672', '340333584', '340333585', '344843223', '344843953', '4742742402', '4742742412', '4742742414', '4742742417', '4742742422', '4742742423', '5648594174', '5648594175', '5648594208', '5648594214', '6538294581']",18
10,"[206.60173193439775, -956.3483006263295]",147.03206126843847,"['65510924', '65556603', '354739997', '956656225', '956660455', '1782352097', '2392411736', '2572379152', '2572379155', '2572379167', '2572379170', '2572379173', '7058931014', '7058931017', '8910620729']",15
11,"[890.2171573448499, -686.4661769413747]",140.84335907233694,"['65556629', '65675375', '2571160864', '2571160870', '2571160873', '2674894509', '3088430466', '3088430470', '3088430472', '3088430474', '3088430476', '4192548279', '4192548281', '4192548285', '7324331499']",15
12,"[-373.3531038330481, -307.655830801]",134.51595399629025,"['462443355', '522263721', '952997670', '2217384955', '4933019562', '6332452080', '6332452082', '6502805184']",8
13,"[271.66545319533105, -89.03084041117916]",135.31491706865867,"['65427080', '275515667', '275515717', '4295505299']",4
14,"[-645.164476525319, 590.08552439038]",137.06635677637624,"['1758054026', '2048603388', '2048603397', '2393501811', '3317804537', '3317804541', '3317804545', '3695987107', '3695987108', '3695987109', '3695987110', '3695987111', '3695987117', '3695987727', '3695987729', '3695987731', '3695987732', '3695987733', '3987161663', '4913255784', '6880867878', '6880898089', '7256905117', '7256905125', '7256905127', '7295363007']",26
15,"[0.8830452052305269, -1113.8762743236448]",145.99127615533322,"['65556602', '287476202', '287476363', '354739993', '354739994', '354739997', '354740008', '354740028', '847467170', '847467257', '956656225', '1257080968', '2572379173', '2572379174', '2572379176', '2572379179', '6407637005', '7928670247']",18
16,"[-2.8640966428873753, -656.0634997319871]",139.77337940626876,"['65458552', '256566556', '256566598', '256566603', '256566748', '256566762', '256568153', '340333385', '340333457', '354797987', '4742742339', '4742742442', '6331490363', '6461239755', '6558675828']",15
17,"[341.4993310384226, 300.18066115373074]",130.59384817987228,"['65427082', '65427084', '338518144', '2572526644', '4886811641', '4912961822', '4912961835', '4912961837', '7882821206']",9
18,"[704.4786488493363, 582.0179758541266]",115.99333497503164,"['65546899', '256568778', '256568779', '338518155', '338518161', '338518162', '663153661', '663153663', '847469085', '847469103', '847469105', '847469108', '847469304', '847469449', '1434767658', '1434767660', '1434767686', '4886811310', '6308631172', '6308631174', '6308634385', '6308634386', '6308634388', '6308634392', '6541218040', '6541218042', '6541218050', '6661724382']",28
