,location,Radius,covered_nodes,Total_nodes_covered
0,"[721.546988839849, 697.466538421419]",139.85779982042607,"['268789944', '330576156', '330576530', '330576539', '330576568', '330576678', '330576757', '330576765', '3371735060', '3371735062', '3371735063', '3371735085', '3371735086', '3371735087']",14
1,"[662.723074710778, -117.24531839569981]",133.53711325543512,"['330593497', '330593501']",2
2,"[-609.5515082680954, -644.9014596226257]",180.21216632701106,"['275676971', '330648038', '330648048', '330648051', '330648694', '330648697', '330783601', '330783605']",8
3,"[547.5453702246734, 348.74880866592]",141.0689386631626,"['268789881', '268789882', '268789920', '268789940', '268789963', '330576253', '330576280', '330576404', '330576439', '330576446', '330576488', '330576496', '6773818263', '6773818264']",14
4,"[499.1573354738247, -254.63884693520367]",134.27304392263912,"['330612026', '330779492']",2
5,"[703.6892818409583, -926.3909989196054]",149.04062430623605,"['275676982', '330654130', '330780864', '330780866', '330798631', '330798633', '2158634730', '2168356812', '10038642609', '10038642610', '10038642616']",11
6,"[-415.85115215443983, -455.5430966014087]",160.5259568006486,"['268790019', '304914007', '330648058', '330653928', '330653958', '672642687', '672642689']",7
7,"[331.8006747050058, -131.3561314427661]",128.56186562151055,"['268789874', '268789875', '268789985', '330593601', '330593701', '330593710', '330593716', '330612021', '330612039', '330779489']",10
8,"[-290.7813053431246, -328.28881436554616]",157.4617595359138,"['268790019', '304913245', '304914007', '304914011', '330612299', '330648024', '330648058', '330653184', '672642687']",9
9,"[963.0192686986722, 637.4710234742693]",141.88556788759382,"['268789861', '330576733', '330576745', '330576757', '330576770', '330576811', '330576830', '330582157', '330582193']",9
10,"[114.39532669042855, -101.36295436164795]",131.260318238881,"['268789988', '268789990', '268789999', '268790000', '330576364', '330612029', '330612032', '330612039', '330612040', '330612044', '330612046', '330612049', '330612053', '330612289', '3371735080']",15
11,"[162.894225752078, -891.4938529714925]",149.37785009320612,"['275675441', '275676976', '275676977', '330654000', '330654003', '330654005', '330654009', '330654010', '2164168453', '2164168463', '2167078770', '2167078771', '2167078772', '2167078773', '2167078774']",15
12,"[504.24104102803904, -527.7930944498979]",140.41406013431072,"['330653384', '2293922421']",2
13,"[-300.58513538829294, -690.138682218869]",157.0902244390072,"['330653893', '330653923', '330653976', '330653978', '670703094', '670703101', '670703151', '670703205', '670703217', '670703264', '672642688', '672642689', '2164168482']",13
