,location,Radius,covered_nodes,Total_nodes_covered
0,"[685.7448714708693, -400.9872136737789]",125.51220434394405,"['2102480543', '4233524597', '4233524607', '4233654430', '4233654439', '4233654446', '4233654465', '4233654488', '4233654500', '9186411596']",10
1,"[628.877317965039, -183.6271583890645]",124.08809249931342,"['2102480797', '2102480803', '4233524611', '4233524615', '4233524616', '4233524617', '4233524619', '4233524620', '4233524625', '4233654517', '4233654535', '4233654546', '4233654563', '9865685166', '10049664267']",15
2,"[-395.7656186520739, 82.07144043999777]",163.8808511551175,"['564483463', '3055043750', '3055043751', '3636985386', '3636985389', '4233524645', '9835121155', '9835121159', '9874250264', '10030780659', '10030782395', '10049605855', '10049766940', '10049766941']",14
3,"[-674.334978897556, 171.54443549898502]",167.27873683679908,"['301037253', '301037255', '3635907904', '3636985377', '3636985389', '4233524652', '4233524656', '4233524660', '4233524684', '4999014151', '4999014152', '6380513447', '10049590718', '10049590721']",14
4,"[-299.45312039995923, 272.6765576907034]",146.32342238770886,"['3055043750', '3055043751', '3178456078', '4233527006', '4233527008', '4233527014', '4233527016', '4233527017', '4233527018', '4233527019', '4233527020', '4233527021', '4233527022', '4233527043', '4233527044', '4233527045', '5251925075', '6758737650', '9865522290', '10030782400', '10030782410']",21
5,"[827.0774578768003, -417.5755525900908]",125.46263063357378,"['2102480543', '4233524596', '4233524600', '4233524604', '4233524606', '4233524607', '4233524608', '4233524610', '4233654439', '4233654446', '9186411596', '10049664258', '10049664259']",13
6,"[285.65345510312363, -48.24937442082486]",124.35549103953063,"['3636291416', '3636291419', '3636291422', '5006266347', '5006266348', '6657266347', '9865685167', '9867211682', '9867231161']",9
7,"[-590.2858124834461, 423.8144721009987]",155.0038996505213,"['301037253', '301037254', '473651125', '564483496', '564483517', '3055043752', '4233527053', '4233527073', '4233527074', '4233527081', '4233527085', '4999072803', '4999072804', '4999072807', '4999072808', '4999072816', '6758737653', '9835218071', '10049646662']",19
8,"[-774.2116678068016, -121.20450723146986]",172.0424959273061,"['564483317', '3635907929', '3635907930', '3635907938', '4233524626', '4233524630', '4233524633', '4233524636', '4233524637', '4233524638', '4233524639', '4233524641', '4233524644', '4233524647', '4233524648', '4233524655', '4233524656', '4233524657', '4233524660', '4233654570', '4233654579', '9835164855', '9835190659', '9835190693', '10030780660']",25
9,"[816.8419234128035, -218.29925421288547]",123.33699690705947,"['2102480799', '2102480800', '2102480801', '4233524608', '4233524610', '4233524618', '4233654501', '4233654507', '4233654514', '4233654533', '4233654535', '4233654536', '4233654551', '4233654565', '9186411589', '10049664258', '10049664259']",17
10,"[-892.7227298427581, 36.518813992257414]",171.47305869501,"['564483317', '3635907904', '3635907910', '3635907923', '3636985377', '3636985378', '3636985385', '4233524630', '4233524636', '4233524637', '4233524639', '4233524641', '4233524647', '4233524648', '4233524655', '4233524657', '4233524665', '6095495876', '6380513447', '9835170457', '9835170466', '9835170474', '9835170475', '9835170489', '9835170498', '9835190696', '9835190697', '9835210428', '9835210429', '10049590723']",30
11,"[938.2615982082851, -73.98322408430627]",112.82259168313594,"['2102480801', '2102480805', '4233524618', '9186411589', '10049605857', '10049605858']",6
12,"[-121.31698145933811, 131.73573449714027]",162.75801870266966,"['301037265', '4233524666', '5251925075', '6095470546', '9835121155', '9865522290', '10030780559', '10030782395', '10030782400', '10030782410', '10049646688']",11
13,"[18.091461541319667, -4.429199309098962]",143.47465224789775,"['301037262', '5253345429', '6095470542', '6095470546', '9867267941', '10030780559', '10030780565', '10030780566', '10030780571', '10049647636', '10049647640']",11
14,"[759.0595235093391, -7.365933179449584]",118.39323010339344,"['2102480808', '4233524646', '4233524653', '4233524659', '4233524667']",5
15,"[483.0299423829059, -277.2248982202239]",125.31270138683634,"['2102480576', '4233524611', '4233524617', '4233654441', '4233654471', '4233654485', '4233654504', '4233654506']",8
16,"[335.91082180974786, -269.6175150221221]",127.06393340574056,"['4233654463', '4233654478', '4233654504', '9852876993', '10030780645']",5
17,"[181.08189569751002, 11.202874220512987]",117.42009899446653,"['301037251', '301037262', '3636291416', '3636291419', '3636291422', '5006266347', '9867267941', '10030780617', '10049616472', '10049616475', '10049647640']",11
18,"[-118.39677827818612, -201.29915501227805]",136.5205648619146,"['9865511053', '9865731843', '9865731851', '10030780565']",4
19,"[129.91404245067403, -196.9561451618291]",132.435426111959,"['4233654516', '4233654523', '5253345429', '9865511067', '10030780645']",5
20,"[441.4426106454157, -47.840682214452656]",126.00458882311315,"['2800415501', '2800415517', '2800415522', '4233524661', '5548736264', '5548736265', '5548736268', '5548736271', '9186468977', '9867211682']",10
21,"[-485.36384808437424, 357.06487683268574]",158.8532205726143,"['301037252', '301037254', '473651125', '564483459', '564483461', '564483463', '564483496', '564483517', '3055043752', '3178456078', '4233527012', '4233527016', '4233527053', '4233527073', '4999072803', '4999072804', '4999072807', '4999072808', '4999072816', '4999072817', '6758737650', '6758737653', '9835228889', '10049646662']",24
22,"[-494.54126646708664, -31.195806657329594]",166.88008053319345,"['3635907914', '4233524645', '9835121159', '9835164854', '9835164855', '10030780659', '10049605855', '10049766940', '10049766941']",9
