,location,Radius,covered_nodes,Total_nodes_covered
0,"[478.2302113893298, -668.3239037807218]",195.45844077507107,"['330653384', '330653399', '330798628', '330798634', '330798635', '330798636', '2166694720', '2166703022', '2293922421']",9
1,"[568.8008487712252, -305.67421153390166]",196.79774221341128,"['330612026', '330653426']",2
2,"[774.3360855768925, 509.26353629017626]",216.59185961965247,"['268789880', '268789882', '268789944', '268789950', '268789961', '268789963', '330576035', '330576044', '330576053', '330576059', '330576066', '330576156', '330576503', '330576530', '330576539', '330576757', '330576765', '330576770', '330576811', '330576821', '330576830', '330582157', '330582170', '330582189', '330582193', '330582202', '330593389', '330593397', '330593456', '330593460', '3248842465', '3248842469', '3248842472', '3248842476', '3371735062', '3371735063', '3371735087', '3405055667', '3405055668', '6773818264']",40
3,"[344.83780655455735, -22.61020462944184]",201.59497236133362,"['268789874', '268789926', '268789939', '268789985', '268789987', '330576289', '330593476', '330593523', '330593548', '330593595', '330593601', '330593612', '330593618', '330593624', '330593641', '330593646', '330593651', '330593656', '330593661', '330593697', '330593701', '330593710', '330593716', '330612021', '330612039', '330612040', '330612044']",27
4,"[-910.1070530753265, -706.2145894127186]",187.39047799967548,"['330648098', '330780901', '2018053792', '5391143596', '5391143604']",5
5,"[-319.63021739870237, -630.9186424168101]",191.0060527961855,"['268790019', '275676971', '330648058', '330653884', '330653893', '330653923', '330653928', '330653958', '330653976', '670703094', '670703101', '670703151', '670703205', '670703217', '670703264', '672642687', '672642688', '672642689', '2164168482']",19
6,"[176.7277646838625, -1065.0443948938212]",195.0135511348306,"['275676975', '275676976', '275676977', '330654005', '330654009', '330654038', '330654075', '330654081', '330654144', '330654147', '330654149', '330654150', '330780592', '2164168453', '2164168463', '2167078769', '2167078770', '2167078771', '2167078772', '2167078773', '2167078774', '6590511582', '7025461280']",23
7,"[454.97621778922473, 307.8929575396476]",207.28666318599588,"['268789881', '268789882', '268789940', '330576253', '330576261', '330576280', '330576289', '330576404', '330576439', '330576446', '330576488', '330576496', '330593476', '330593514', '330593520', '330593656', '330593666', '330593675', '330593688', '6773818263', '6773818264']",21
8,"[880.3503528845816, 1025.9226101570068]",224.0007589444958,"['268789836', '268789877', '268789879', '268789942', '268789959', '268790945', '330576637', '330576694', '330576715', '3248845375', '3263038277', '3371735058']",12
9,"[66.37692966339478, -394.2294680177166]",188.8682498008883,"['268789969', '268789971', '268789973', '268789976', '268789979', '268790010', '268790030', '268790035', '330653141', '330653166', '330653179', '330653236', '330653241', '330653246', '330653271', '330653290', '330653296', '330653324', '330653353', '330774715', '330774716', '330780203', '2166694752']",23
10,"[-228.51445667628505, -302.6167863791709]",193.4314689951497,"['268790016', '304913245', '304913248', '304914007', '304914011', '330612298', '330612299', '330648003', '330648024', '330648058', '330653179', '330653184', '672642687']",13
11,"[851.9769097911628, 702.8724053836079]",221.30475534082643,"['268789860', '268789861', '268789944', '330576156', '330576503', '330576530', '330576539', '330576568', '330576592', '330576637', '330576647', '330576671', '330576678', '330576694', '330576715', '330576733', '330576745', '330576757', '330576765', '330576770', '330576811', '330576821', '330576830', '330582157', '330582193', '3371735058', '3371735059', '3371735060', '3371735062', '3371735063', '3371735085', '3371735086', '3371735087', '3405055667', '3405055668']",35
12,"[-53.53941864996068, -846.7013436984843]",186.1037133981802,"['275675439', '275675440', '275675441', '275676975', '330653967', '330653976', '330653978', '330653986', '330653996', '330653997', '330654000', '330654010', '330654012', '330780144', '330780155', '2166694704', '2166694709', '2166694714', '2167078771', '2167078772']",20
13,"[-607.7061943694696, -665.1968104335712]",188.81310191151366,"['275676971', '330648038', '330648048', '330648051', '330648694', '330648697', '330783601', '330783605']",8
14,"[776.0871418176907, 244.4855254509904]",197.27267847996222,"['268789868', '268789920', '268789950', '268789954', '268789961', '330582189', '330582202', '330593428', '330593447', '330593456', '330593460', '330593466', '330593509', '2164208476', '2164208484', '3248842465', '3248842469', '3248842472', '3248842473', '3248842475', '3248842476', '3248842477', '3248842479']",23
15,"[78.6570076337631, -102.22677196857741]",197.21780070402545,"['268789985', '268789987', '268789988', '268789990', '268789999', '268790000', '304913244', '330576364', '330593595', '330593601', '330593605', '330593612', '330612027', '330612029', '330612032', '330612039', '330612040', '330612044', '330612046', '330612049', '330612053', '330612289', '3371735080', '3405118745']",24
16,"[291.50130321996664, -388.436266685014]",197.58575124967655,"['268789875', '268789971', '268789979', '330612027', '330653296', '330653324', '330774715', '330774716', '330779489', '330779492', '3405091168']",11
17,"[253.24704258586576, -743.4047437247355]",195.53239827388822,"['330653303', '330654000', '330654003', '330654005', '330654009', '330780144', '2166694720', '2166694724', '2167078773', '2167078774', '7024847607']",11
18,"[622.3549815176522, -35.34058799062329]",195.20453163973173,"['268789869', '268789870', '330593480', '330593497', '330593501', '330593509', '330593523', '330593697', '330593710']",9
19,"[478.23375097515554, -1037.1438357968834]",195.1740813766588,"['275676979', '275676982', '330654081', '330654083', '330654107', '330654114', '330654123', '330654139', '330780592', '330798589', '330798628', '2168356812', '4690195811', '4690195816', '10038642610']",15
20,"[-548.3922962701848, -418.7271039587983]",190.05611414753133,"['330648038', '330648048', '330648061', '330648065', '330648075', '330648108', '330648111', '330648114', '330648117', '330653958', '330798362', '330798365']",12
21,"[-2.5997699186517127, -545.0777361468575]",193.50151109086406,"['268789969', '268789971', '268789973', '268789976', '268790010', '268790016', '268790030', '268790035', '275675438', '275675439', '330653141', '330653166', '330653179', '330653236', '330653241', '330653246', '330653249', '330653262', '330653267', '330653271', '330653290', '330653296', '330653303', '330653353', '330653884', '330653997', '330780155', '330780161', '330780167', '330780202', '330780203', '670703205', '670703217', '2166694715', '2166694728', '2166694752']",36
22,"[667.9433357841642, -958.9650814931792]",191.27592958392663,"['275676982', '330654114', '330654123', '330654130', '330780864', '330780866', '330798629', '330798631', '330798633', '2158634730', '2168356812', '4690195811', '10038642609', '10038642610', '10038642616']",15
