,location,Radius,covered_nodes,Total_nodes_covered
0,"[283.4585943102821, 795.1809160953495]",330.87312401847134,"['667357421', '668612331', '668612391', '1990860599', '1990860600', '4348259329', '4348265098', '4348265099', '4348265101', '4348265105', '4348265107', '6573701501', '6573701505', '6573701524', '6786321691', '9169143592']",16
1,"[509.1569029423475, 266.96318897228656]",346.82587510397747,"['667357352', '667357367', '667357403', '667357405', '667357407', '667357409', '667357412', '667357415', '667357416', '667357419', '668612331', '668620092', '668672704', '1990860599', '1990860600', '2055461156', '4348259325', '4348259327', '4348259328', '4348259329', '4348259330', '4348259331', '4348259332', '4348259333', '4348259334', '4348259335', '4348259340', '4348259341', '4369058864', '5366445082', '5366445083', '5584937649', '5584937650', '5882320075', '6573701524', '6785961623', '6785961658', '7147944038', '7147944044', '7147944046', '7265460758', '9169143586']",42
2,"[478.95062612630073, -600.8614345738031]",371.36236844718286,"['667357309', '667357310', '667357311', '667357317', '667357318', '667357325', '667357368', '667357382', '667357383', '667357385', '667357387', '668660548', '668660552', '668660560', '668685375', '668699249', '5366445105', '5879215623', '5879215625', '5879215634', '5879215641', '5879215642', '5879215643', '5879215644', '5879215645', '5879215646', '5879215650', '6495983054', '6495983060', '6568909594', '6568909609', '6627410440', '6627410442', '8666700466']",34
3,"[-75.54227920603535, 371.12641537668895]",345.5243425832156,"['245674992', '667357348', '667357359', '667357361', '668478124', '668672574', '668672699', '4348259294', '4348259295', '4348259297', '4348259298', '4348265105', '4348265107', '4642960968', '5280437313', '5366445082', '5366445083', '5366445085', '5366445091', '5366445092', '5366445093', '5584937649', '5584937650', '6571330021', '6571330022', '6571330023', '6573701501', '6573701505', '6583550562', '7265473766']",30
4,"[-77.76493240014767, -861.2148767761278]",380.8522606284078,"['668699188', '668699193', '668699199', '668699237', '668699242', '6435688923', '6435688924', '6495983060', '6627410440', '6627410442']",10
5,"[-520.5454217114412, 288.1197245007528]",347.78940461358377,"['668672574', '2081722939', '4348259294', '4348259295', '4348259319', '4348259324', '5280437313', '5280437314', '5280438428', '6571330021', '6571330022', '6571330023', '7265473766', '7265482108', '7265482110', '8699875147', '8699875155', '8699875156']",18
6,"[645.3057429243206, -167.4230442027434]",355.8041689930426,"['667357352', '667357382', '667357383', '667357385', '667357387', '667357392', '667357401', '667357403', '667357405', '667357407', '667357409', '668685375', '668685380', '3215340463', '3215340464', '5366445105', '5879215623', '5879215625', '5879215634', '6568909594', '6568909595', '6576461331', '6785961623', '6785961658', '8675266535']",25
7,"[13.677032309118658, -157.56355546973646]",362.79842589867695,"['667357318', '667357326', '668672700', '3215340463', '5077600694', '6568909593', '6568909594', '6568909595', '6568909609', '6573854574', '6583550560', '6583550562', '7147944038', '8666700466']",14
8,"[667.4656355089058, 707.0964089458905]",340.05187185529377,"['667357419', '667357421', '1990860599', '1990860600', '4348259325', '4348259330', '4348259331', '4348259332', '4348259333', '4348259334', '4348259335', '4348259341', '6786321690', '6786321691', '7265460758', '9169143586']",16
