,location,Radius,covered_nodes,Total_nodes_covered
0,"[422.0403351637147, 274.38944736381086]",273.2111048178223,"['65427081', '65427082', '65427084', '65484362', '65562618', '65562620', '65562622', '288023791', '338518144', '354735610', '518816371', '518816373', '518816383', '518816912', '518816913', '522173601', '689487292', '689487293', '689515525', '2572526631', '2572526644', '2572535781', '2572535785', '2572535787', '2572535789', '2572535790', '2572535792', '2572535793', '2572535794', '2572535795', '3752867386', '3752869382', '3994962569', '3997329598', '4886811641', '4886811670', '4891201082', '4891201083', '4891201084', '4891201085', '4891201093', '4891201112', '4891201116', '4891201117', '4891201118', '4891201119', '4912961718', '4912961821', '4912961822', '4912961823', '4912961824', '4912961825', '4912961826', '4912961827', '4912961829', '4912961830', '4912961835', '4912961837', '4912961838', '4912961839', '4912961840', '5993666172', '6306972823', '6306972824', '6407657036', '6477378136', '7322893435', '7882821206']",68
1,"[894.9850729796631, 409.768320761022]",273.0296809127408,"['65543380', '65586584', '287481892', '338518155', '338518161', '338518162', '689512055', '847469490', '847469519', '2572535773', '2572535774', '2572535775', '2572535776', '2572535777', '2572535779', '2572535780', '2572535782', '2572535788', '2572535791', '4886811310', '4886811315', '5512507921', '5553784626', '6477378136', '7129243096', '7129243097', '7129243098', '7129243103', '7129243104', '7129243105', '7129243106', '7129243111', '7129243112', '7129243113', '7129243118', '7129243119', '7129243121', '7129243122', '7129243127', '7129243138', '7882604625']",41
2,"[244.587502842402, -237.82773397019858]",273.2106073454549,"['65427080', '65473421', '65543924', '256568484', '275515667', '275515717', '302116672', '344843223', '612018100', '1256091855', '2572379135', '2572379138', '4295505299', '5648594174', '5648594175', '5648594214', '5774153155', '5774153157', '5774153159', '5852624909', '5852624910', '6538294581']",22
3,"[-353.3180934551242, 684.1666162923284]",274.2602842663126,"['314070304', '314070873', '314071064', '314071201', '314071202', '522262600', '522262630', '847436737', '847439433', '1111928975', '1111929038', '1111929066', '1111929069', '1111929081', '1111929162', '1111929178', '1111929182', '1758054026', '1758054044', '1758054068', '2048603388', '2048603397', '2380604029', '2393501800', '2393501810', '2393501811', '2393501814', '2572526648', '2572526650', '2572526654', '2572526655', '2572526657', '2572526659', '2572526661', '2572526663', '2572526665', '3317804537', '3317804541', '4178848063', '4178848064', '4913255757', '4913255762', '4913255765', '4913255766', '4913255770', '4913255779', '4913255784', '4913255786', '4913255790', '4913255791', '4913255792', '4913255793', '4913255796', '4913255798', '4913255799', '4913255800', '4913255801', '4913255802', '4913255803', '4913255806', '4913255807', '4913255808', '4913255809', '4913255810', '5209076490', '5326408964', '6443368814', '6443368816', '6443368819', '6443368821', '6443368824', '6443368828', '6443368830', '6575641447', '6575641449', '6575641456', '7183318060', '7204627936', '7204627937', '7295363008', '7295363009', '7295363010', '7295363011', '7295369836', '7940746710', '7940746711', '7940864980', '9490940700']",88
4,"[-342.8276360554731, 262.74883571358885]",273.46544092930395,"['65381218', '65381219', '65545431', '65545441', '65644358', '65644370', '65682762', '256568638', '314070856', '314071064', '314071067', '314071075', '314071201', '314071202', '522263513', '689476111', '689482700', '847436048', '847442370', '1707961572', '1707961574', '1707961578', '2380604029', '2733190239', '2733190240', '3210187960', '4913257344', '4913257345', '4913257350', '5326408949', '5326408950', '5326408966', '6412799444', '6412799445', '6412799451', '6760894087', '7040829869', '7895480707', '7940746711']",39
5,"[424.62879104022204, -607.3460688634219]",273.1035925129707,"['65539580', '65539585', '65539592', '65556607', '256558437', '256558438', '256558465', '256558468', '256566854', '256566999', '256568832', '340332218', '340332219', '340332226', '340332231', '340332240', '340333103', '340333268', '354801007', '2392411733', '2392411739', '3404860831', '3404860832', '3404860835', '4742673732', '4742673737', '4972966753', '5417696255', '5555811978', '5555811982', '5555811986', '5555811987', '5555812015', '5555999888', '6212884661', '6332176273', '6917973013', '6917973014']",38
6,"[-612.0281319839512, 515.4109693549606]",269.7941621289262,"['65545427', '65545431', '65545441', '65545447', '1330035207', '1330035214', '1330035254', '1330035391', '1758054026', '1758054032', '1758054044', '2048603388', '2048603397', '2393501811', '2733190239', '2733190240', '2733190241', '2733190242', '3317804537', '3317804541', '3317804545', '3695987107', '3695987108', '3695987109', '3695987110', '3695987111', '3695987117', '3695987727', '3695987729', '3695987731', '3695987732', '3695987733', '3987158751', '3987158754', '3987158755', '3987161663', '4178848061', '4913255762', '4913255765', '4913255770', '4913255779', '4913255784', '4913255786', '5209076490', '6575641447', '6575641449', '6880867878', '6880898089', '7078764336', '7078764373', '7078764375', '7183318053', '7183318060', '7204627936', '7204627937', '7256905117', '7256905125', '7256905127', '7295363005', '7295363006', '7295363007', '7295363008', '7295363009', '7295363010', '7295363011']",65
7,"[769.2813553117671, -347.8999111608712]",272.9195637856716,"['65392047', '65539592', '65556645', '65643858', '65662175', '354802071', '689489308', '689521173', '1330035197', '1330035211', '1330035325', '1330035353', '1757902279', '1758004045', '1758004047', '1758004048', '1758004054', '2572379123', '2572379124', '2572379130', '2572379131', '2572535799', '2572535802', '2572535803', '2572535804', '2572535805', '2572535806', '2572535807', '4912961653', '4912961655', '4912961656', '4912961658', '5417696255', '5771900430', '5852624893', '5852624896', '5852624898', '5852624901', '5852624903', '5852624908', '5852676327', '5852676328', '5852676329', '6169889325', '6169889327', '6169889331', '6316668225', '6350370382', '6439110248', '6608996257', '6608996259', '6917873746', '6917873748', '6917873753', '7324331499', '8221843062', '8221843065', '8221843072', '8910620621', '8910620627', '8910620634', '9383029288', '9384053251', '9384053252', '9384053253', '9384053269', '9384053270', '9384053286', '9384053307', '9384053310', '10089365231', '10089365233', '10089365236', '10089365237', '10182457693']",75
8,"[-240.24426906607394, -1118.303629882897]",273.16524950540514,"['65556600', '65566209', '93412379', '93412380', '287476095', '287476202', '287476573', '287476735', '287476746', '287476747', '287476762', '288214364', '354739993', '354740008', '354740028', '522187230', '522187243', '522188960', '522188983', '522188986', '847467257', '1257080792', '1257080880', '1257080968', '1782352102', '1782352105', '2572379174', '2572379176', '2572379179', '5215656010', '5215656012', '6294392310', '6294462811', '6294462813', '6331490370', '6340177051', '6407637005', '7133218464']",38
9,"[-191.62398081869722, -188.12016944276075]",275.4429946979194,"['65682762', '256567929', '256567930', '256568854', '256568866', '344843223', '344843743', '689476111', '952997670', '2217384955', '5555953355', '5555953356', '5648594174', '5648594208', '6239344432', '6332452080', '6332452082', '6502805184', '6538294581', '8931150858', '9898608896', '9898608898']",22
