,location,Radius,covered_nodes,Total_nodes_covered
0,"[895.8945877361765, 224.4089853794311]",197.11770016342524,"['5879215645', '5879215650', '6435688924', '6495983054', '6495983060', '6627410440', '6627410442', '667354765', '667357309', '667357310', '667357311', '668660548', '668699237']",13
1,"[865.0360265465363, 567.1779176873437]",181.6740082581269,"['5879215642', '5879215643', '6495983054', '6568909593', '6568909594', '6568909609', '6573854574', '667357317', '667357318', '667357325', '668699249']",11
2,"[732.0809357595352, 1462.526689864985]",171.67314930283482,"['4348265101', '4348265105', '4348265107', '5366445085', '5366445092', '5584937650', '6573701501', '6573701505']",8
3,"[579.4727706143557, 121.24993915361537]",196.5609750847859,"['6435688923', '6435688924', '668699193', '668699234', '668699237', '668699242']",6
4,"[171.76233938488755, 1263.7340708773609]",174.37736195430227,"['4348259324', '5280437313', '5280437314', '6571330023']",4
5,"[1006.5323346365684, 918.4263024970292]",174.49939203159056,"['3215340463', '5077600694', '6568909595', '7147944038']",4
6,"[891.3831781976086, 1179.2356275810348]",172.86973845496928,"['5366445082', '5366445083', '5366445084', '5584937650', '668672704', 'cluster_668620092_7147944044_7147944046']",6
7,"[698.5071098697124, 1063.0713399729784]",174.14487791231994,"['5366445084', '6583550562', '668672700']",3
8,"[1256.9377251190429, 648.3745153673071]",181.03769378626077,"['5879215634', '667357383', '667357385', '667357387', '667362347', '668685375', '668685380', 'cluster_5879215623_5879215625']",8
9,"[631.3448239113493, 1379.3339891143664]",173.7282986470071,"['5366445085', '5366445092', '667357361', '668672699']",4
10,"[948.5278718200644, 1643.5693622608112]",167.34720659418502,"['4348265098', '4348265099', '4348265101', '6572115060', '667357421', '668612331']",6
11,"[1119.3652044378518, 1622.9138959354723]",166.20375746537064,"['1990860600', '4348259325', '667357421', '6786321691']",4
12,"[1018.7880887295192, 709.2317371686158]",179.53851774969908,"['3215340463', '5366445105', '6568909593', '6568909594', '6568909595', '6573854574', '667357325', '667357382', '667357385', '667362347']",10
13,"[1269.373803184919, 1328.1446703998954]",168.99908263824736,"['4348259327', '4348259331', '4348259333', '4348259340', '4348259341', '5882320075', '667357409', '667357412', '667357419', 'cluster_4348259335_7265460758']",10
14,"[699.0675141688793, 847.8415297056839]",176.38215238720488,"['667357326', '667357330']",2
15,"[1282.6269446618114, 939.7599780124098]",174.8961469367724,"['2055461155', '6576461331', '667357392', '667357401', '667357405', '667357407']",6
16,"[472.9476068108519, 1119.3483106572942]",172.6694694832479,"['245674992', '4348259295', '668672574']",3
17,"[1209.7335947850827, 1114.8805634685764]",172.23778721565063,"['2055461155', '4369058864', '5882320075', '667357405', '667357407', '667357409', '667357412', '667357415']",8
18,"[1028.93456358204, 1369.9574542977116]",169.31959586297359,"['4348259327', '4348259329', '4348259331', '5366445082', '5882320075', '6573701524', '667357367', '668672704']",8
19,"[1124.427862172232, 362.3858623262435]",189.9793919811764,"['5879215641', '5879215642', '5879215644', '5879215645', '5879215650', '667357311', '667357368', '668685375']",8
20,"[437.6125396821647, 1379.8739710719258]",173.8807600931547,"['4348259295', '4348259298', '6571330021', '6571330022', '667357361', '668672699']",6
