,location,Radius,covered_nodes,Total_nodes_covered
0,"[448.08412873007137, 1434.2617303967832]",161.88279941487113,"['4348259298', '6571330021', '6571330022', '667357361', '668672699']",5
1,"[1063.4616350543915, 1313.0724050414517]",163.39042959921153,"['4348259327', '4348259329', '4348259331', '4369058864', '5882320075', '667357367', '668672704']",7
2,"[1298.72933155958, 894.6085768076819]",165.6572355795019,"['6576461331', '667357392', '667357401', '667357405', '667357407']",5
3,"[645.555258585229, 999.6254214863627]",163.74736902703276,"['6583550562', '667357330', '668672700']",3
4,"[728.4313426224709, 1515.164327802558]",159.83582311239104,"['4348265101', '4348265105', '4348265107', '6573701501', '6573701505']",5
5,"[571.8166889146349, 137.22816141683882]",192.16874077450638,"['6435688923', '6435688924', '668699193', '668699234', '668699237', '668699242']",6
6,"[1135.479768559432, 316.1776636383869]",184.28518678582904,"['5879215641', '5879215644', '5879215645', '5879215650', '667354765', '667357311']",6
7,"[1175.55721243728, 1314.4227244229128]",163.22469220242212,"['4348259327', '4348259331', '4348259340', '4348259341', '4369058864', '5882320075', '667357412', '667357419', 'cluster_4348259335_7265460758']",9
8,"[453.7017918302114, 1224.403293828536]",161.06890675163385,"['245674992', '4348259295', '6571330023', '668672574', '668672699']",5
9,"[915.0187720789486, 1039.6709550839382]",165.98880312999776,"['5077600694', '5366445083', '5366445084', '668672700', '7147944038', 'cluster_668620092_7147944044_7147944046']",6
10,"[164.12498300823074, 1309.621626428625]",164.88390292943046,"['4348259319', '4348259324', '5280437313', '5280437314']",4
11,"[886.0848921779013, 209.97507686417998]",190.80564898389383,"['5879215645', '5879215650', '6435688924', '6495983054', '6495983060', '6627410440', '6627410442', '667357309', '667357310', '667357311', '668660548', '668699237']",12
12,"[633.9928297564394, 1307.1029072422987]",154.02412449999375,"['5366445085', '5366445092']",2
13,"[1166.4985383288463, 1617.5463306222218]",162.56857528665347,"['1990860600', '4348259325', '4348259333', '6786321691']",4
14,"[1234.364003768473, 619.7490222448344]",175.5364675728759,"['5366445105', '5879215634', '667357382', '667357383', '667357385', '667357387', '667362347', '668685375', '668685380', 'cluster_5879215623_5879215625']",10
15,"[1297.4718528975077, 1170.787944025453]",159.08603235919708,"['2055461155', '667357405', '667357409', '667357412', '667357415']",5
16,"[1012.4808495273802, 759.0833310906715]",166.46776108971352,"['3215340463', '5366445105', '6568909593', '6568909594', '6568909595', '6573854574', '667357325', '667357382']",8
17,"[937.820781839748, 1420.2468607902988]",161.0342161338292,"['4348259329', '4348265099', '4348265101', '5366445082', '5584937650', '6573701524', '667357367', '668612331', '668672704']",9
18,"[788.663734481006, 1207.5679589765978]",158.568382399776,"['5366445082', '5366445083', '5366445084', '5366445085', '5584937650']",5
19,"[778.774497971823, 756.0406410803214]",172.0898295385508,"['6568909593', '6573854574', '667357326']",3
20,"[928.9925897617454, 512.4941714028693]",179.15297765960054,"['5366445105', '5879215642', '5879215643', '6495983054', '6495983060', '6568909609', '667357317', '667357318', '667357325', '667357368', '668699249']",11
21,"[964.3112422201522, 1705.6905346340661]",160.74351621047197,"['4348265098', '6572115060', '667357421']",3
22,"[1095.8105229021037, 1000.4347578229222]",162.20021872264675,"['667357407', '7147944038']",2
