,Unnamed: 0,location,Radius,covered_nodes,Total_nodes_covered
0,0,"[1091.889578626779, 456.5238594685868]",320.6021001461035,"['5366445105', '5879215634', '5879215641', '5879215642', '5879215643', '5879215644', '5879215645', '5879215650', '6495983054', '6495983060', '6568909593', '6568909594', '6568909609', '667354765', '667357309', '667357310', '667357311', '667357317', '667357318', '667357325', '667357368', '667357382', '667357383', '667357385', '667357387', '667362347', '668685375', '668699249', 'cluster_5879215623_5879215625']",29
1,1,"[736.7109221754217, 995.4104674567568]",333.2855613824132,"['245674992', '3215340463', '5077600694', '5366445083', '5366445084', '6568909595', '6573854574', '6583550562', '667357326', '667357330', '668672700', '7147944038', 'cluster_668620092_7147944044_7147944046']",13
2,2,"[1049.1741317613496, 737.4574016103377]",335.33468099704675,"['3215340463', '5077600694', '5366445105', '5879215642', '5879215643', '6568909593', '6568909594', '6568909595', '6568909609', '6573854574', '6576461331', '667357317', '667357318', '667357325', '667357326', '667357368', '667357382', '667357383', '667357385', '667357387', '667357392', '667357407', '667362347', '668685375', '668685380', '668699249', '7147944038']",27
3,3,"[714.4727539754625, 115.48284704910377]",330.16152718133975,"['6435688923', '6435688924', '6495983060', '6627410440', '6627410442', '667357309', '667357310', '668660548', '668699193', '668699234', '668699237', '668699242']",12
4,4,"[908.3304404400776, 1542.2560691662372]",332.9116222982511,"['1990860600', '4348259325', '4348259327', '4348259329', '4348259331', '4348259333', '4348265098', '4348265099', '4348265101', '4348265105', '4348265107', '5366445082', '5366445085', '5366445092', '5584937650', '6572115060', '6573701501', '6573701505', '6573701524', '667357367', '667357421', '668612331', '668672704', '6786321691']",24
5,5,"[330.4875699787135, 1319.033353826168]",331.4479553739903,"['245674992', '4348259295', '4348259298', '4348259319', '4348259324', '5280437313', '5280437314', '6571330021', '6571330022', '6571330023', '667357361', '668672574', '668672699']",13
6,6,"[1304.2609684968331, 1139.50044923921]",334.7987604430919,"['2055461155', '4348259327', '4348259340', '4348259341', '4369058864', '5882320075', '6576461331', '667357392', '667357401', '667357405', '667357407', '667357409', '667357412', '667357415', '667357419', 'cluster_4348259335_7265460758', 'cluster_668620092_7147944044_7147944046']",17
