,location,Radius,covered_nodes,Total_nodes_covered
0,"[1048.3245655827193, 471.5528616598258]",330.8596427100837,"['5366445105', '5879215634', '5879215641', '5879215642', '5879215643', '5879215644', '5879215645', '5879215650', '6495983054', '6495983060', '6568909593', '6568909594', '6568909609', '6573854574', '6627410440', '667354765', '667357309', '667357310', '667357311', '667357317', '667357318', '667357325', '667357368', '667357382', '667357385', '667357387', '667362347', '668685375', '668699249', 'cluster_5879215623_5879215625']",30
1,"[828.3570656961364, 1320.292202208522]",326.97041386131326,"['4348259327', '4348259329', '4348265098', '4348265099', '4348265101', '4348265105', '4348265107', '5366445082', '5366445083', '5366445084', '5366445085', '5366445092', '5584937650', '5882320075', '6573701501', '6573701505', '6573701524', '6583550562', '667357367', '667357421', '668612331', '668672700', '668672704', 'cluster_668620092_7147944044_7147944046']",24
2,"[305.5856986080297, 1408.8035874130426]",326.50244190224737,"['245674992', '4348259295', '4348259298', '4348259319', '4348259324', '5280437313', '5280437314', '6571330021', '6571330022', '6571330023', '667357361', '668672574', '668672699']",13
3,"[1339.6764738144698, 936.8275291880209]",330.0614925810279,"['2055461155', '4369058864', '6576461331', '667357383', '667357387', '667357392', '667357401', '667357405', '667357407', '667357409', '667357412', '667357415', '667362347', '668685380']",14
4,"[716.534977392179, 116.0517588424773]",332.2600040960008,"['6435688923', '6435688924', '6495983060', '6627410440', '6627410442', '667357309', '667357310', '668660548', '668699193', '668699234', '668699237', '668699242']",12
5,"[740.5295365532439, 941.993523848822]",328.96747160057606,"['3215340463', '5077600694', '5366445083', '5366445084', '6568909593', '6568909594', '6568909595', '6573854574', '6583550562', '667357326', '667357330', '668672700', '7147944038', 'cluster_668620092_7147944044_7147944046']",14
6,"[1085.7218570082969, 1470.1036360609348]",328.5310824363309,"['1990860600', '4348259325', '4348259327', '4348259329', '4348259331', '4348259333', '4348259340', '4348259341', '4348265098', '4348265099', '4348265101', '4348265105', '4348265107', '4369058864', '5366445082', '5584937650', '5882320075', '6572115060', '6573701524', '667357367', '667357412', '667357419', '667357421', '668612331', '668672704', '6786321691', 'cluster_4348259335_7265460758', 'cluster_668620092_7147944044_7147944046']",28
