,location,Radius,covered_nodes,Total_nodes_covered
0,"[836.9051220247584, 744.309105910088]",308.0761652473535,"['268789860', '268789861', '268789877', '268789879', '268789880', '268789942', '268789944', '330576053', '330576059', '330576066', '330576156', '330576503', '330576530', '330576539', '330576568', '330576592', '330576637', '330576647', '330576671', '330576678', '330576694', '330576715', '330576733', '330576745', '330576757', '330576765', '330576770', '330576811', '330576821', '330576830', '330582157', '330582193', '330593389', '330593397', '3248845375', '3371735058', '3371735059', '3371735060', '3371735062', '3371735063', '3371735085', '3371735086', '3371735087', '3405055667', '3405055668']",45
1,"[180.02374034549297, -351.33983799470747]",298.7074978947427,"['268789874', '268789875', '268789969', '268789971', '268789973', '268789976', '268789979', '268789985', '268789999', '268790000', '268790030', '268790035', '304913244', '330612027', '330612039', '330612044', '330612046', '330612049', '330612053', '330612289', '330653141', '330653166', '330653236', '330653241', '330653246', '330653271', '330653290', '330653296', '330653303', '330653324', '330653353', '330774715', '330774716', '330779489', '330779492', '330780203', '2166694724', '2166694728', '2166694752', '3371735080', '3405091168', '3405118745', '7024847607']",43
2,"[635.4671204954412, -1147.7931608128245]",315.52295325461967,"['275676979', '275676982', '330654081', '330654083', '330654107', '330654114', '330654123', '330654130', '330780864', '330798629', '330798631', '330798633', '2158634730', '2168356812', '4690195811', '4690195816', '10038642609', '10038642610', '10038642616']",19
3,"[572.9798330908422, 435.1138065148885]",282.617450711454,"['268789868', '268789880', '268789881', '268789882', '268789920', '268789940', '268789950', '268789961', '268789963', '330576035', '330576044', '330576053', '330576059', '330576066', '330576156', '330576253', '330576261', '330576280', '330576404', '330576439', '330576446', '330576488', '330576496', '330576503', '330576539', '330576821', '330582202', '330593389', '330593397', '330593447', '330593456', '330593460', '330593466', '330593520', '3248842465', '3248842476', '3371735063', '3371735087', '3405055668', '6773818263', '6773818264']",41
4,"[548.5908013765584, -535.2288806464057]",289.29534360296634,"['330653384', '330653399', '330653426', '330798634', '330798635', '330798636', '2166694720', '2166703022', '2293922421', '3405091168']",10
5,"[135.01143622335545, -792.6877705431771]",314.2826838947837,"['268790035', '275675438', '275675439', '275675440', '275675441', '275676975', '275676976', '275676977', '330653262', '330653267', '330653296', '330653303', '330653353', '330653967', '330653978', '330653986', '330653996', '330653997', '330654000', '330654003', '330654005', '330654009', '330654010', '330654012', '330654139', '330780144', '330780155', '330780161', '330780167', '330780202', '330780203', '330780592', '330798589', '2164168453', '2164168463', '2166694704', '2166694709', '2166694714', '2166694715', '2166694720', '2166694724', '2166694728', '2166694752', '2167078769', '2167078770', '2167078771', '2167078772', '2167078773', '2167078774', '6590511582', '7024847607', '7025461280']",52
6,"[-3.376942754132897, -1095.461846873061]",348.452731754231,"['275675440', '275675441', '275676975', '275676976', '275676977', '330653967', '330653986', '330653996', '330654000', '330654005', '330654009', '330654010', '330654012', '330654038', '330654075', '330654144', '330654147', '330654149', '330654150', '2164168453', '2164168463', '2166694704', '2166694709', '2167078769', '2167078770', '2167078771', '2167078772', '2167078773', '2167078774', '6590511582', '7025461280']",31
7,"[914.3737763542449, 348.5579637209885]",299.19375508135835,"['268789868', '268789920', '268789950', '268789954', '268789961', '268789963', '330576035', '330576044', '330576066', '330576156', '330576503', '330576530', '330576811', '330576821', '330576830', '330582157', '330582170', '330582189', '330582193', '330582202', '330593389', '330593397', '330593428', '330593447', '330593456', '330593460', '330593466', '2164208476', '2164208484', '3248842465', '3248842469', '3248842472', '3248842473', '3248842475', '3248842476', '3248842477', '3248842479', '3405055667', '3405055668']",39
8,"[-588.7229139765954, -302.609517265136]",295.4542957962741,"['304914007', '330612299', '330648024', '330648038', '330648048', '330648061', '330648065', '330648075', '330648108', '330648111', '330648114', '330648117', '330648694', '330653958', '330798362', '330798365']",16
9,"[-78.31242206409834, -101.19373102800613]",285.9843417898123,"['268789988', '268789990', '268789999', '268790000', '304913244', '304913245', '304913248', '304914011', '330576364', '330593605', '330612029', '330612032', '330612040', '330612044', '330612046', '330612049', '330612053', '330612289', '330612298', '330648003', '3371735080', '3405118745']",22
10,"[366.4863651708001, -472.7942378069274]",276.6617033347923,"['268789875', '268789971', '268789979', '330653296', '330653303', '330653324', '330653384', '330774715', '330774716', '330779489', '330779492', '2166694720', '2166694724', '2166694728', '2166694752', '2166703022', '2293922421', '3405091168', '7024847607']",19
11,"[351.16416994590645, 101.35817804889852]",279.50373542790214,"['268789869', '268789870', '268789874', '268789926', '268789939', '268789940', '268789985', '268789987', '268789988', '330576253', '330576261', '330576280', '330576289', '330576364', '330576439', '330576446', '330576488', '330576496', '330593476', '330593480', '330593514', '330593520', '330593523', '330593548', '330593595', '330593601', '330593605', '330593612', '330593618', '330593624', '330593641', '330593646', '330593651', '330593656', '330593661', '330593666', '330593675', '330593688', '330593697', '330593701', '330593710', '330593716', '330612021', '330612039', '330612040']",45
12,"[641.3698694733487, -942.5726407397952]",316.1171702083808,"['275676979', '275676982', '330653399', '330654083', '330654107', '330654114', '330654123', '330654130', '330654139', '330780864', '330780866', '330798589', '330798628', '330798629', '330798631', '330798633', '330798634', '330798635', '330798636', '2158634730', '2166703022', '2168356812', '4690195811', '4690195816', '10038642609', '10038642610', '10038642616']",27
13,"[980.9426318774651, 1049.961426745804]",298.2602948260151,"['268789836', '268789860', '268789877', '268789942', '268789959', '268790945', '330576592', '330576637', '330576647', '330576694', '330576715', '3248845375', '3263038277', '3371735058', '3371735059']",15
14,"[-721.0083344139857, -659.9607050290797]",355.32429095256776,"['275676971', '330648038', '330648048', '330648051', '330648061', '330648065', '330648098', '330648694', '330648697', '330653958', '330783601', '330783605', '330798362', '330798365', '2018053792', '5391143596', '5391143604']",17
15,"[730.0577141256072, -91.90501878457144]",296.4561186298765,"['268789868', '268789869', '268789870', '330593428', '330593480', '330593497', '330593501', '330593509', '330593697', '330593710', '330612026', '330653426']",12
