,location,Radius,covered_nodes,Total_nodes_covered
0,"[84.13363981802878, 320.8505115992833]",89.16535220722153,"['1154147726', '1154147727', '1154147728', '1563324348', '1563324349', '1563324357', 'cluster_1563324010_1563324356']",7
1,"[96.11699699028472, 195.29723653493662]",87.13974810597456,"['1563324336', '1563324343', '1563324344', '1563324348', '1563324353', '1563324357', 'cluster_1563324002_1563324346', 'cluster_1563324004_1563324334', 'cluster_1563324333_1563324337']",9
2,"[174.00277275871207, 262.3399867245828]",87.55474913109916,"['1563324011', '1563324348', 'cluster_1563324004_1563324334']",3
3,"[90.81547764363638, 81.46780781351232]",83.34187150522662,"['1563324324', '1563324327', '1563324336', '414035791', 'cluster_1563324333_1563324337']",5
