,location,Radius,covered_nodes,Total_nodes_covered
0,"[980.8970708756835, 1054.26285395573]",287.70374923759744,"['268789836', '268789860', '268789877', '268789942', '268789959', '268790945', '330576637', '330576647', '330576694', '330576715', '3248845375', '3263038277', '3371735058']",13
1,"[885.0598632951229, 126.9847635905831]",361.36201397093265,"['268789868', '268789869', '268789920', '268789950', '268789954', '268789961', '330576496', '330582170', '330582189', '330582202', '330593389', '330593397', '330593428', '330593447', '330593456', '330593460', '330593466', '330593480', '330593497', '330593501', '330593509', '2164208476', '2164208484', '3248842465', '3248842469', '3248842472', '3248842473', '3248842475', '3248842476', '3248842477', '3248842479']",31
2,"[217.78632586059442, -83.39840537538832]",375.85421657521886,"['268789870', '268789874', '268789875', '268789926', '268789939', '268789969', '268789971', '268789973', '268789976', '268789979', '268789985', '268789987', '268789988', '268789990', '268789999', '268790000', '304913244', '330576289', '330576364', '330593476', '330593514', '330593523', '330593548', '330593595', '330593601', '330593605', '330593612', '330593618', '330593624', '330593641', '330593646', '330593651', '330593656', '330593661', '330593666', '330593675', '330593688', '330593697', '330593701', '330593710', '330593716', '330612021', '330612026', '330612027', '330612029', '330612032', '330612039', '330612040', '330612044', '330612046', '330612049', '330612053', '330612289', '330612298', '330653324', '330774715', '330774716', '330779489', '330779492', '3371735080', '3405118745']",61
3,"[510.8910324923083, 410.5981539206107]",333.12011712036,"['268789868', '268789869', '268789880', '268789881', '268789882', '268789920', '268789940', '268789950', '268789954', '268789961', '268789963', '330576035', '330576044', '330576053', '330576059', '330576066', '330576156', '330576253', '330576261', '330576280', '330576289', '330576404', '330576439', '330576446', '330576488', '330576496', '330576503', '330582202', '330593397', '330593447', '330593456', '330593460', '330593466', '330593476', '330593480', '330593514', '330593520', '330593523', '330593656', '330593666', '330593675', '330593688', '3248842465', '3248842476', '3371735063', '3371735087', '3405055668', '6773818263', '6773818264']",49
4,"[558.0990352140094, -481.38905344114477]",381.9584080801628,"['268789875', '330612026', '330653384', '330653399', '330653426', '330779489', '330779492', '330798628', '330798629', '330798631', '330798633', '330798634', '330798635', '330798636', '2166694720', '2166694724', '2166703022', '2293922421', '3405091168', '7024847607']",20
5,"[-88.1885051606223, -511.9724953016266]",389.0452151910663,"['268789969', '268789971', '268789973', '268789976', '268789979', '268790000', '268790010', '268790016', '268790019', '268790030', '268790035', '275675438', '275675439', '275675440', '275675441', '304913244', '304913245', '304913248', '304914007', '304914011', '330612289', '330612298', '330612299', '330648003', '330648024', '330648058', '330653141', '330653166', '330653179', '330653184', '330653236', '330653241', '330653246', '330653249', '330653262', '330653267', '330653271', '330653290', '330653296', '330653303', '330653324', '330653353', '330653884', '330653893', '330653923', '330653928', '330653958', '330653967', '330653976', '330653978', '330653986', '330653996', '330653997', '330654000', '330654012', '330774715', '330774716', '330780144', '330780155', '330780161', '330780167', '330780202', '330780203', '670703094', '670703101', '670703151', '670703205', '670703217', '670703264', '672642687', '672642688', '672642689', '2164168482', '2166694704', '2166694709', '2166694714', '2166694715', '2166694724', '2166694728', '2166694752', '3371735080', '3405118745', '7024847607']",83
6,"[863.0906350119891, 704.9162029567875]",342.6681802204147,"['268789860', '268789861', '268789877', '268789879', '268789880', '268789942', '268789944', '330576035', '330576044', '330576053', '330576059', '330576066', '330576156', '330576503', '330576530', '330576539', '330576568', '330576592', '330576637', '330576647', '330576671', '330576678', '330576694', '330576715', '330576733', '330576745', '330576757', '330576765', '330576770', '330576811', '330576821', '330576830', '330582157', '330582170', '330582189', '330582193', '330593389', '330593397', '3248845375', '3371735058', '3371735059', '3371735060', '3371735062', '3371735063', '3371735085', '3371735086', '3371735087', '3405055667', '3405055668']",49
7,"[-491.04150501286944, -240.43547888940716]",368.6253594390318,"['268790019', '304913245', '304913248', '304914007', '304914011', '330612299', '330648024', '330648038', '330648048', '330648058', '330648061', '330648065', '330648075', '330648108', '330648111', '330648114', '330648117', '330653184', '330653928', '330653958', '330798362', '330798365', '672642687', '672642689']",24
8,"[553.0927232510652, -976.5264646877048]",401.2274448697574,"['275676976', '275676977', '275676979', '275676982', '330653384', '330653399', '330654003', '330654005', '330654009', '330654081', '330654083', '330654107', '330654114', '330654123', '330654130', '330654139', '330654150', '330780592', '330780864', '330780866', '330798589', '330798628', '330798629', '330798631', '330798633', '330798634', '330798635', '330798636', '2158634730', '2164168453', '2164168463', '2166703022', '2167078769', '2167078770', '2167078773', '2168356812', '2293922421', '4690195811', '4690195816', '10038642609', '10038642610', '10038642616']",42
9,"[-3.1758042449529005, -1067.7566518303752]",406.12211172345224,"['275675439', '275675440', '275675441', '275676975', '275676976', '275676977', '330653967', '330653976', '330653978', '330653986', '330653996', '330653997', '330654000', '330654003', '330654005', '330654009', '330654010', '330654012', '330654038', '330654075', '330654081', '330654139', '330654144', '330654147', '330654149', '330654150', '330780144', '330780155', '330780592', '330798589', '670703264', '2164168453', '2164168463', '2166694704', '2166694709', '2166694714', '2167078769', '2167078770', '2167078771', '2167078772', '2167078773', '2167078774', '6590511582', '7025461280']",44
10,"[-721.0083344139857, -659.9607050290797]",418.2600772217354,"['275676971', '330648038', '330648048', '330648051', '330648061', '330648065', '330648075', '330648098', '330648108', '330648114', '330648117', '330648694', '330648697', '330653928', '330653958', '330780901', '330783601', '330783605', '330798362', '330798365', '672642689', '2018053792', '5391143596', '5391143604']",24
