,location,Radius,covered_nodes,Total_nodes_covered
0,"[489.5162620633734, 560.483502668331]",526.0659617243139,"['268790010', '330648048', '330780901']",3
1,"[1936.0873139788841, 1896.4103474387994]",540.4690518040599,"['268789836', '268789877', '268789882', '268789942', '268789950', '268789954', '268789959', '268789961', '3248845375']",9
2,"[1289.566249153144, 328.77404000020726]",525.8551208148743,"['1515242053', '2164168433', '2164168455', '2166694724', '2166694752', '2166703022', '2167078769', '2167078770', '2167078771', '2167078772', '268789969', '268789971', '268789973', '268789976', '275675441', '275676975', '275676979', '275676982', '3098974997', '330653353', '330653384', '330654038', '330654081', '330654083', '330654123', '330654139']",26
3,"[1359.5472250918713, 1085.15512896062]",504.9958730552949,"['2166694724', '2166694752', '268789875', '268789969', '268789971', '268789973', '268789976', '268789999', '268790000', '330612289', '3371735080']",11
