,location,Radius,covered_nodes,Total_nodes_covered
0,"[870.24491143693, 1616.1019697818358]",312.2960075128134,"['1990860600', '4348259329', '4348265098', '4348265099', '4348265101', '4348265105', '4348265107', '5366445085', '5584937650', '6572115060', '6573701501', '6573701505', '6573701524', '667357367', '667357421', '668612331', '668672704']",17
1,"[685.1940618231796, 108.14474085634231]",300.470445571499,"['6435688923', '6435688924', '6627410440', '6627410442', '668699193', '668699234', '668699237', '668699242']",8
2,"[1149.914357332122, 1457.362851036946]",310.83750229703537,"['1990860600', '4348259325', '4348259327', '4348259329', '4348259331', '4348259333', '4348259340', '4348259341', '4348265098', '4348265099', '4348265101', '4369058864', '5366445082', '5882320075', '6573701524', '667357367', '667357412', '667357419', '667357421', '668612331', '668672704', '6786321691', 'cluster_4348259335_7265460758']",23
3,"[1352.0047758482258, 916.7664891006137]",307.509504115069,"['2055461155', '6576461331', '667357383', '667357392', '667357401', '667357405', '667357407', '667357409', '667357415', '667362347', '668685380']",11
4,"[651.6769533866034, 1144.6770499036065]",307.49664968528816,"['245674992', '4348259295', '5366445082', '5366445083', '5366445084', '5366445085', '5366445092', '5584937650', '6583550562', '668672574', '668672699', '668672700']",12
5,"[1167.6793862036918, 367.07099817040086]",303.2427110889994,"['5366445105', '5879215634', '5879215641', '5879215642', '5879215643', '5879215644', '5879215645', '5879215650', '6495983054', '667354765', '667357309', '667357310', '667357311', '667357368', '667357382', '667357385', '667357387', '668660548', '668685375', '668699249', 'cluster_5879215623_5879215625']",21
6,"[940.1850541475451, 626.8908566264316]",297.9943765477344,"['3215340463', '5366445105', '5879215642', '5879215643', '6495983054', '6495983060', '6568909593', '6568909594', '6568909595', '6568909609', '6573854574', '667357317', '667357318', '667357325', '667357326', '667357368', '667357382', '667357385', '667362347', '668699249']",20
7,"[303.2588154323991, 1371.3297739250481]",313.007466670324,"['245674992', '4348259295', '4348259298', '4348259319', '4348259324', '5280437313', '5280437314', '6571330021', '6571330022', '6571330023', '667357361', '668672574', '668672699']",13
8,"[909.51958499746, 951.0556072022137]",308.07175746906904,"['3215340463', '4369058864', '5077600694', '5366445083', '5366445084', '6568909593', '6568909594', '6568909595', '6573854574', '6583550562', '667357326', '667357330', '668672700', '7147944038', 'cluster_668620092_7147944044_7147944046']",15
