,location,Radius,covered_nodes,Total_nodes_covered
0,"[50.00801634464789, -2230.049343495083]",367.6769800950313,"['308890952', '938641783', '943875795', '1524384380', '2506020980', '2506020998', '3007872789', '3642431686', '3642437417', '3642437418', '3746138583', '3746138584', '3746138585', '3746138586', '3746138588', '3746138590', '3746138597', '3746138601', '3746138602', '3746138603', '3746138606', '3746138607', '3746138611', '3746138612', '3746138613', '3746138614', '3746138615', '3746138616', '3746138618', '3746138620', '3746138621', '3746138623', '3746138624', '3746139126', '3746139127', '3746139129', '3746139130', '3746139132', '3746139133', '3746139134', '3746139136', '3746139138', '3746139139', '3746139140', '3746139142', '3746139143', '3746139145', '3746139146', '3746139147', '3746139149', '3746139150', '3746139152', '3746139155', '3746139156', '3746139157', '3746139158', '3746139159', '3746139160', '3746139161', '3746139163', '3746139164', '3746139166', '3746139167', '3746139171', '3746139172', '3746139174', '3746139176', '3746139177', '5792664541', '5792664542', '6538750821', '6680295296', '6680295297', '6680295299', '6680295300', '10548781943', '10548781946', '10548781947']",78
1,"[-1788.8737133380107, 2008.9176114821425]",344.99904813040195,"['345234455', '345234470', '345234471', '345234473', '562591572', '943560313', '943560427', '1802525707', '1802525708', '1802525711', '1802525717', '1869899442', '4231821256', '4231821257', '4231821258', '4231821260', '4234992497', '4234992498', '4234992499', '4235030396', '6439049449', '6439049451', '6531650304', '6531650311', '6531660707', '9843212081', '9843212082', '9843212087', '9843212088', '9843212089', '9843212090', '9843212091', '9843212092', '9843212093', '9843212094', '9843212095', '9843212096', '9843212097', '9843212098', '9843212099', '9843212105', '9843212108', '9843216012', '9843216013', '9843218549', '9843268821', '9843268822', '9843268823', '9843268825', '9843268826', '9843268827', '9843268828', '9843268829', '9843268830', '9843268831', '9843268832', '9843268833', '9843268834', '9843268835', '9843268836', '9843268837', '9843268838', '9843268840', '9843268859', '9843268860', '9843268862', '9843274057', '9843283764', '9843353241', '9843353248', '9843353249', '9855947745', '9855947746', '9855947747', '9855947748', '9855947749', '9884269140', '9884269141', '9884269144', '9884269145', '9884269146', '9884269147']",82
2,"[-1007.8491975001562, 725.1329606745377]",329.0448518257852,"['267249920', '267249923', '267249926', '267249927', '267249930', '267250999', '267251003', '267251006', '267251008', '267251009', '267259262', '267259263', '621248447', '2431986263', '3742418073', '4083435332', '5484083380', '5487506617', '5799521559', '5799521561', '6531585509', '6531585510', '7262926240', '9186342836', '9186342839', '9794183553', '10264219701', '10264219706', '10264255649', '10264255650', '10264255651', '10264255653', '10264255654', '10264255656', '10264255657', '10264255659', '10264255660', '10264255661', '10264290717', '10264290718', '10264290719', '10264290722', '10264290723', '10264290726', '10264303952', '10264303954', '10264334421']",47
3,"[-408.23282247437896, 810.2295188824762]",337.59692977489846,"['267250981', '267250993', '267250994', '267250995', '267251586', '1191294738', '1191294827', '2431986249', '2431986255', '2431986256', '4083435341', '4231387109', '4231387111', '4398506629', '4398510560', '5432771962', '5434483896', '5434483908', '5434484027', '5434484033', '5434484041', '5681450591', '5681450599', '5681450601', '5681450605', '5682466818', '5682466820', '5682467523', '5792664578', '5792664579', '5792664580', '5792664581', '5799663725', '5799663728', '5799663732', '5799663735', '5809063021', '5809063022', '6436408280', '9212682340', '9794183554', '10264334421', '10264334423', '10264334424']",44
4,"[-1182.0639600952582, 225.31545689038398]",334.1628061767121,"['249791934', '267249920', '267259262', '267259266', '267259267', '267259269', '267259280', '267259282', '621248447', '943560162', '1368046429', '1368046436', '5792664481', '5792664486', '5792664494', '5792664509', '6531578618', '6531585509', '6531585510', '6742341827', '6742341836', '6742341897', '6742341898', '7262926240', '7262926243', '9790022350', '9790022352', '9794237530', '9794237531', '10264384045', '10264384047', '10264384049', '10264384050', '10264384051', '10264542476', '10264542479', '10264640759', '10264640761']",38
5,"[1105.9275918472588, -1287.0443727194122]",373.9325472358322,"['249786918', '267197959', '267197967', '267197973', '267197974', '267197975', '267197976', '267197980', '267197983', '267197984', '267197985', '267197986', '1275190687', '1275190727', '1275190739', '1275190804', '1309626316', '1309626320', '1309626321', '1309626331', '1309626334', '1309626344', '1309626359', '3745701748', '3745701754', '3745701761', '3745701768', '3746076254', '3746076255', '5301832647', '5301832658', '5301832659', '5301832664', '5301832665', '5301832669', '6174545399', '6174545401', '6436362271', '6436362272', '6660387390', '6660387391', '6660387392', '6660387393', '6660387394', '6717668047', '6717668052', '6726448621', '6734562873', '6979349035', '6979349037', '6979349039', '9712983491', '9712983494', '9712983498', '9712983499', '9712983500', '9712983501', '9712983503', '9712983504', '9712983505', '9712983506', '9712983507', '9712983513', '9857393931', '9857393932', '9857393937', '9857393944', '9857744896']",68
6,"[1146.2644728760274, 290.3087738332232]",353.9764235206964,"['267197829', '267197832', '910549492', '939091136', '1803594526', '2431986232', '6153253285', '6153253286', '6153253304', '6153253305', '6702715394', '6702715395', '6738363906', '6738363907', '6738363908', '9179109922', '9179109924', '9179109926', '9179109928', '9179109930', '9189043484', '9865371356', '9865442876', '9910793804', '9910793805', '10255194168', '10603883041', '10603883042', '10603883043']",29
7,"[469.20525025238504, 880.8696520595308]",347.77312097006387,"['267250972', '267250973', '267251588', '267251591', '267251592', '267251594', '267251597', '267251598', '267251601', '939091176', '1309626442', '1556471313', '2946891535', '2946891544', '3504623688', '3504623690', '3744502766', '5415676373', '5434483914', '5434483918', '5434483919', '5434484022', '5434484025', '5434484056', '5434484057', '5792664560', '5792664570', '6234228027', '6234228028', '6234228030', '6234228031', '6637358436', '6649221978', '6649221979', '6738488031', '6758692740', '6761961053', '9212659809', '9872727149', '9872727150', '10273081180', '10273081181']",42
8,"[-320.758120539822, -1084.1597330741815]",346.4044165345104,"['267197876', '267197883', '267197887', '267197888', '267197891', '267197893', '267197897', '943831487', '5809063036', '5809063039', '5809063041', '5809063044', '5809063051', '5809063053', '6657547756', '6666318662', '6666318680', '6681148297', '6681148370', '6688997546', '7086574350']",21
9,"[1781.885604874818, -1230.8961564520087]",383.91184623968644,"['249791143', '249823920', '938622292', '938622301', '938622435', '938622518', '1275190699', '1275190712', '1275190881', '1275190922', '1275190978', '1803593395', '2957312881', '2957312882', '2957312893', '2957312895', '2957312896', '2957312902', '2957312905', '2957312906', '3424244066', '3746076260', '5247558835', '5487205818', '6174530723', '6174530730', '6345186422', '6552222118', '6552673963', '6552673966', '6660387392', '6728672313', '6734562869', '6734562870', '6734562871', '6734562872', '6734562874', '7203403352', '7211342485', '7211342488', '9857393930', '9857393931', '9857393932', '9857393933', '9857393937', '9857393938', '9857393939', '9857393941', '9857393942', '9857393944', '9857393945', '9857393947', '9857511324', '9857832433', '9886435694', '9886435700', '9887063527']",57
