,location,Radius,covered_nodes,Total_nodes_covered
0,"[680.6044826023098, -169.48310487858404]",160.24463444187307,"['330593497', '330593501']",2
1,"[938.3864434669244, 597.0533776956312]",163.9478442693584,"['268789861', '268789944', '330576503', '330576530', '330576733', '330576745', '330576757', '330576765', '330576770', '330576811', '330576821', '330576830', '330582157', '330582193', '330593389', '3405055667']",16
2,"[679.2761226965564, -927.9242774512334]",173.410481153938,"['275676982', '330654114', '330654123', '330654130', '330780864', '330780866', '330798629', '330798631', '330798633', '330798634', '2158634730', '2168356812', '10038642609', '10038642610', '10038642616']",15
3,"[-401.7421934920645, -488.5245080744419]",155.0451695135655,"['268790019', '304914007', '330648058', '330653928', '330653958', '672642687', '672642688', '672642689']",8
4,"[941.2512291184509, 1078.2146711993614]",163.93694855252716,"['268789836', '268789942', '268789959', '268790945', '3248845375', '3263038277']",6
5,"[574.7384683506551, -359.58415698346806]",165.49918072069897,['330653426'],1
6,"[486.06717871793165, -1087.145856383936]",174.3088558144206,"['275676979', '330654081', '330654083', '330654107', '330654114', '330654123', '4690195811', '4690195816']",8
7,"[493.88883530612907, -103.4145716416985]",165.1025452747833,"['268789874', '330593697', '330593710', '330593716', '330612021', '330612026']",6
8,"[251.93533480083613, -698.5579602577428]",169.80457038169249,"['330653303', '330654003', '2166694720', '2166694724', '2166694728', '7024847607']",6
9,"[591.2249732412749, 387.2352792876241]",164.06570929038475,"['268789881', '268789882', '268789920', '268789950', '268789961', '268789963', '330576035', '330576044', '330576066', '330576404', '330576439', '330576446', '330576488', '330576496', '330593460', '330593466', '6773818263', '6773818264']",18
10,"[-923.2499509624215, -723.7368354602961]",165.82377874175904,"['330648098', '330780901', '2018053792', '5391143596', '5391143604']",5
11,"[234.95266745909785, -271.4432458190018]",165.2363244506919,"['268789875', '268789979', '268789985', '330612027', '330612044', '330612049', '330653324', '330774715', '330774716', '330779489', '330779492', '3371735080']",12
12,"[817.2998891766018, 829.9060880232781]",163.9369812736748,"['268789860', '268789861', '268789877', '268789879', '268789942', '268789944', '330576568', '330576592', '330576637', '330576647', '330576671', '330576678', '330576694', '330576715', '330576757', '3371735058', '3371735059', '3371735060', '3371735062', '3371735085', '3371735086']",21
13,"[426.4351343100811, -897.280372071026]",168.76657274074057,"['275676979', '330653399', '330654123', '330654139', '330780592', '330798589', '330798628', '330798629', '330798636', '2167078770', '2168356812', '4690195811', '4690195816']",13
14,"[839.2483744326128, 312.31710507878785]",164.08004994685794,"['268789950', '268789954', '330582170', '330582189', '330582202', '330593389', '330593397', '330593447', '330593456', '330593460', '330593466', '2164208476', '2164208484', '3248842465', '3248842469', '3248842472', '3248842473', '3248842475', '3248842476', '3248842477', '3248842479']",21
15,"[732.9562840339837, 609.7308738036292]",163.96228619666945,"['268789880', '268789944', '330576035', '330576044', '330576053', '330576059', '330576066', '330576156', '330576503', '330576530', '330576539', '330576568', '330576757', '330576765', '330576811', '330576821', '330576830', '330582193', '3371735062', '3371735063', '3371735085', '3371735087', '3405055668']",23
