,location,Radius,covered_nodes,Total_nodes_covered
0,"[26.266686903797734, -19.908350843530645]",421.51248049249676,"['301037251', '301037262', '301037265', '2800415517', '2800415522', '3055043750', '3055043751', '3636291416', '3636291419', '3636291422', '4233524666', '4233527008', '4233527022', '4233654516', '4233654523', '5006266347', '5006266348', '5251925075', '5253345429', '5548736264', '5548736265', '5548736268', '5548736271', '6095470542', '6095470546', '6657266347', '9186468977', '9835121155', '9835121159', '9852876993', '9865511053', '9865511067', '9865522290', '9865685167', '9865731843', '9865731851', '9867211682', '9867231161', '9867267941', '9874250264', '10030780559', '10030780565', '10030780566', '10030780571', '10030780617', '10030780645', '10030782395', '10030782400', '10030782410', '10049616472', '10049616475', '10049646688', '10049647636', '10049647640']",54
1,"[-420.56371706177015, -67.40650835447013]",319.09910182897573,"['301037252', '564483459', '564483461', '564483463', '3055043750', '3055043751', '3635907914', '3636985386', '3636985389', '4233524626', '4233524633', '4233524638', '4233524644', '4233524645', '4233524652', '4233524656', '4233524660', '4233524666', '4233654570', '4233654579', '4999014151', '4999014152', '9835121155', '9835121159', '9835164854', '9835164855', '9865731843', '9865731851', '9874250264', '10030780659', '10030782395', '10030782410', '10049605855', '10049646688', '10049766940', '10049766941']",36
2,"[836.6212530377118, 4.076592735381066]",320.87960807389675,"['2102480799', '2102480800', '2102480801', '2102480803', '2102480805', '2102480808', '4233524608', '4233524610', '4233524615', '4233524618', '4233524619', '4233524620', '4233524625', '4233524646', '4233524653', '4233524659', '4233524667', '4233654501', '4233654507', '4233654514', '4233654533', '4233654535', '4233654536', '4233654546', '4233654551', '4233654563', '4233654565', '9186411589', '9865685166', '10049605857', '10049605858', '10049664267']",32
3,"[-196.57885080497113, 103.01599590590166]",328.80829793772705,"['301037252', '301037265', '564483459', '564483463', '3055043750', '3055043751', '3178456078', '3636985386', '4233524645', '4233524666', '4233527006', '4233527008', '4233527014', '4233527016', '4233527017', '4233527018', '4233527019', '4233527020', '4233527021', '4233527022', '4233527043', '4233527044', '4233527045', '5251925075', '6095470542', '6095470546', '6758737650', '9835121155', '9835121159', '9865522290', '9865731843', '9865731851', '9867267941', '9874250264', '10030780559', '10030780565', '10030780566', '10030780571', '10030780659', '10030782395', '10030782400', '10030782410', '10049605855', '10049646688', '10049647636', '10049647640', '10049766940', '10049766941']",48
4,"[-455.5600643039311, 440.06331508152226]",291.8201303193045,"['301037252', '301037253', '301037254', '473651125', '564483459', '564483461', '564483463', '564483496', '564483517', '3055043750', '3055043752', '3178456078', '3636985386', '3636985389', '4233527006', '4233527008', '4233527012', '4233527014', '4233527016', '4233527017', '4233527018', '4233527019', '4233527020', '4233527021', '4233527022', '4233527043', '4233527044', '4233527045', '4233527053', '4233527073', '4233527074', '4233527081', '4233527085', '4999072803', '4999072804', '4999072807', '4999072808', '4999072816', '4999072817', '6758737650', '6758737653', '9835218071', '9835228889', '10049590718', '10049646662']",45
5,"[-894.4441544758467, -178.70136172211224]",310.38738138672426,"['564483317', '3635907904', '3635907910', '3635907923', '3635907929', '3635907930', '3635907938', '4233524626', '4233524630', '4233524633', '4233524636', '4233524637', '4233524638', '4233524639', '4233524641', '4233524644', '4233524647', '4233524648', '4233524652', '4233524655', '4233524656', '4233524657', '4233524660', '4233524665', '4233654570', '4233654579', '6095495876', '9835164855', '9835170457', '9835170466', '9835170474', '9835170475', '9835170489', '9835170498', '9835190659', '9835190693', '9835190696', '9835190697', '9835210428', '9835210429', '10030780660']",41
6,"[-664.3233814309469, 250.0204988726841]",237.7868539390439,"['301037252', '301037253', '301037255', '564483459', '564483461', '564483463', '564483496', '3055043752', '3635907904', '3636985377', '3636985378', '3636985385', '3636985386', '3636985389', '4233524652', '4233524656', '4233524660', '4233524684', '4233527012', '4233527053', '4999014151', '4999014152', '4999072803', '6380513447', '6758737653', '9835218071', '10049590718', '10049590721', '10049646662']",29
7,"[367.5642436524347, -117.3881664276799]",384.30486210434765,"['301037251', '301037262', '2102480576', '2102480797', '2102480803', '2102480808', '2800415501', '2800415517', '2800415522', '3636291416', '3636291419', '3636291422', '4233524611', '4233524615', '4233524616', '4233524617', '4233524619', '4233524620', '4233524625', '4233524653', '4233524661', '4233654441', '4233654463', '4233654471', '4233654478', '4233654485', '4233654500', '4233654504', '4233654506', '4233654516', '4233654517', '4233654523', '4233654535', '4233654546', '4233654563', '5006266347', '5006266348', '5006266354', '5253345429', '5548736264', '5548736265', '5548736268', '5548736271', '6095470542', '6657266347', '9186468977', '9852876993', '9865511067', '9865685166', '9865685167', '9867211682', '9867231161', '9867267941', '10030780617', '10030780645', '10049616472', '10049616475', '10049647636', '10049647640', '10049664267']",60
8,"[-970.3473822970738, 144.82234854751835]",224.99776098719488,"['3635907910', '3635907923', '3636985378', '3636985385', '4233524636', '4233524639', '4233524641', '4233524648', '4233524655', '4233524665', '6095495876', '6380513447', '9835170457', '9835170466', '9835170474', '9835170489', '9835170498', '9835190696', '9835190697', '9835210428', '9835210429', '10049590723']",22
9,"[712.2394351236965, -397.6032848088596]",309.30409170907524,"['2102480543', '2102480576', '2102480797', '2102480799', '2102480800', '2102480803', '4233524596', '4233524597', '4233524600', '4233524604', '4233524606', '4233524607', '4233524608', '4233524610', '4233524611', '4233524615', '4233524616', '4233524617', '4233524618', '4233524619', '4233524620', '4233654430', '4233654439', '4233654441', '4233654446', '4233654465', '4233654471', '4233654485', '4233654488', '4233654500', '4233654501', '4233654504', '4233654506', '4233654507', '4233654514', '4233654517', '4233654533', '4233654535', '4233654536', '4233654546', '4233654551', '4233654563', '4233654565', '9186411596', '9865685166', '10049664258', '10049664259', '10049664267']",48
