,location,Radius,covered_nodes,Total_nodes_covered
0,"[647.4294142505469, 867.6732075469523]",159.94572658333482,"['667357326', '667357330']",2
1,"[1314.9041578753329, 1064.5162024482515]",155.86625962429716,"['2055461155', '667357405', '667357407', '667357409', '667357415']",5
2,"[902.3368842218225, 224.189579837136]",196.96302599238072,"['5879215645', '5879215650', '6435688924', '6495983054', '6495983060', '6627410440', '6627410442', '667354765', '667357309', '667357310', '667357311', '668660548', '668699237']",13
3,"[382.34045985885723, 1293.0906869405787]",158.38496389021222,"['4348259295', '6571330022', '6571330023', '668672574', '668672699']",5
4,"[728.3530731864066, 1437.3755395819526]",162.7168645026406,"['4348265101', '4348265105', '4348265107', '5366445085', '5366445092', '5584937650', '6573701505']",7
5,"[592.0560604655113, 1096.83069701962]",150.6574597208111,"['245674992', '6583550562']",2
6,"[507.98754479341665, 1496.9604346162166]",159.22747558794782,"['4348259298', '6571330021', '667357361', '668672699']",4
7,"[1101.3564616871406, 1454.4275841238339]",160.59534483700628,"['1990860600', '4348259325', '4348259327', '4348259329', '4348259331', '4348259333', 'cluster_4348259335_7265460758']",7
8,"[1024.621299962257, 604.9283601858681]",158.61441907606547,"['5366445105', '5879215642', '5879215643', '6568909593', '6568909594', '667357325', '667357368', '667357382', '667357385', '667362347', '668699249']",11
9,"[1073.9249773319577, 1083.2983389116862]",161.14130934368373,"['4369058864', '7147944038', 'cluster_668620092_7147944044_7147944046']",3
10,"[883.095573338142, 835.7217544227431]",168.0862979400002,"['3215340463', '5077600694', '6568909593', '6568909594', '6568909595', '6573854574', '667357326']",7
11,"[1271.8387556279858, 515.7700627569715]",179.5071146968043,"['5879215634', '667357383', '667357385', '667357387', '668685375', '668685380', 'cluster_5879215623_5879215625']",7
12,"[862.6203353871115, 1560.2331107653838]",162.66807406588998,"['4348265098', '4348265099', '4348265101', '4348265105', '4348265107', '6573701501', '6573701524', '667357421', '668612331']",9
13,"[578.9764513585156, 135.7367303910654]",198.79146801935073,"['6435688923', '6435688924', '668699234', '668699237', '668699242']",5
14,"[145.8755175113898, 1349.1915844988484]",156.0310192850413,"['4348259319', '4348259324', '5280437313', '5280437314']",4
15,"[781.6976620772341, 565.2209444215893]",179.24972295341982,"['6568909609', '667357317', '667357318']",3
16,"[836.4790021467136, 1109.2038477990754]",159.55904430265824,"['5366445083', '5366445084', '6583550562', '668672700', '7147944038', 'cluster_668620092_7147944044_7147944046']",6
17,"[1126.430513957429, 806.1334049415705]",162.89763806388623,['667362347'],1
18,"[1047.8793115956769, 1651.3828121747918]",162.68282018679886,"['1990860600', '4348265098', '4348265099', '6572115060', '667357421', '668612331', '6786321691']",7
19,"[1009.4425774735984, 359.9313335784363]",186.31495780794467,"['5879215641', '5879215642', '5879215643', '5879215644', '5879215645', '5879215650', '6495983054', '667357309', '667357310', '667357311', '667357368', '668699249']",12
20,"[606.2648339959627, 1219.4330629736805]",156.69464148267133,['5366445092'],1
21,"[1221.688573441378, 1291.7052519284398]",157.04856922774982,"['4348259327', '4348259340', '4348259341', '5882320075', '667357409', '667357412', '667357419', 'cluster_4348259335_7265460758']",8
22,"[912.2681963100043, 1262.3299629153646]",160.6576898630211,"['5366445082', '5366445083', '5584937650', '667357367', '668672704', 'cluster_668620092_7147944044_7147944046']",6
23,"[1268.9681508327722, 824.8592412159651]",166.52882104253231,"['6576461331', '667357392', '667357401']",3
