,location,Radius,covered_nodes,Total_nodes_covered
0,"[336.0718307163935, -388.1058874182132]",210.784854044402,"['667357317', '667357318', '667357325', '667357368', '667357382', '667357385', '668699249', '5366445105', '5879215642', '5879215643', '6495983054', '6568909593', '6568909594', '6568909609', '6573854574', '8666700466']",16
1,"[505.55893358280855, 749.9217821507862]",208.16847319079164,"['667357421', '1990860599', '1990860600', '6786321690', '6786321691', '9169143592']",6
2,"[-172.5829106557598, 505.8137419636353]",216.50662173836457,"['667357348', '667357359', '667357361', '668478124', '668672699', '4348259297', '4348259298', '6571330021', '6571330022', '7265473766']",10
3,"[224.56664322559854, 651.7256021741937]",209.3812883728772,"['667357421', '668612331', '668612391', '4348265098', '4348265099', '4348265101', '4348265105', '4348265107', '6573701501', '6573701505', '6573701524']",11
4,"[173.6979120482805, 391.8893932707207]",214.03746671854864,"['667357367', '668672704', '4348265099', '4348265101', '4348265105', '4348265107', '4642960968', '5366445082', '5366445083', '5366445085', '5366445091', '5366445092', '5366445093', '5584937649', '5584937650', '6573701524']",16
5,"[312.73755035311376, -150.12138493585587]",214.58995815589802,"['667357325', '667357326', '667357352', '3215340463', '3215340464', '5077600694', '6568909593', '6568909594', '6568909595', '6573854574', '6785961658', '7147944038', '8666700466']",13
6,"[-126.02249657048816, -809.3868247442438]",226.2011555794357,"['668699188', '668699193', '668699199', '668699242', '6435688924']",5
7,"[527.0952942936016, -636.637958263113]",214.7368303233388,"['667357311', '667357368', '668660552', '668660560', '668685375', '5879215634', '5879215641', '5879215642', '5879215644', '5879215645', '5879215646', '5879215650']",12
8,"[-191.573519599583, 219.81785234296677]",218.40662150564555,"['245674992', '668478124', '668672574', '668672699', '4348259294', '4348259295', '5280437313', '6571330022', '6571330023']",9
9,"[223.92264281759762, -732.8402075553178]",223.91809814267893,"['667357309', '667357310', '667357311', '668660548', '668699237', '5879215645', '5879215646', '5879215650', '6435688923', '6435688924', '6495983054', '6495983060', '6627410440', '6627410442']",14
10,"[160.98636389133895, 69.74048089447187]",216.10692546777918,"['668672700', '4642960968', '5077600694', '5366445083', '6583550560', '6583550562', '7147944038']",7
11,"[565.0299214988713, 462.48764668183054]",208.11144247225542,"['667357419', '1990860599', '1990860600', '4348259325', '4348259327', '4348259328', '4348259329', '4348259330', '4348259331', '4348259332', '4348259333', '4348259334', '4348259335', '4348259340', '4348259341', '5882320075', '7265460758', '9169143586']",18
12,"[523.8745817744593, 210.121926587039]",214.8479099565444,"['667357405', '667357407', '667357409', '667357412', '667357416', '667357419', '668620092', '2055461156', '4348259327', '4348259328', '4369058864', '5882320075', '6785961623', '7147944044', '7147944046']",15
13,"[592.8106142799497, 34.95609042710751]",215.1610457002119,"['667357352', '667357392', '667357401', '667357403', '667357405', '667357407', '667357409', '667357415', '2055461156', '4369058864', '6576461331', '6785961623', '6785961658']",13
14,"[697.2346840280372, -299.9499449958755]",214.7934005451286,"['667357383', '667357385', '667357387', '668685375', '668685380', '5879215623', '5879215625', '5879215634', '8675266535']",9
15,"[-553.8155653502423, 303.88282716378546]",221.35342272047808,"['2081722939', '4348259319', '4348259324', '5280437313', '5280437314', '5280438428', '7265482108', '7265482110', '8699875147', '8699875155', '8699875156']",11
